报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,
资产总计(万元),70499,60731,56228,32281,30067,28198,30795,26401,22549,
短期借款(万元),--,--,--,--,--,200,3100,2000,2000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,
应付票据(万元),9845,5554,2497,3348,3485,4779,4506,3125,3386,
应付账款(万元),5242,3516,4058,3482,3137,4067,4563,5021,2688,
预收账款(万元),--,--,--,--,--,--,--,--,--,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),443,329,318,515,380,295,350,211,166,
应交税费(万元),1244,921,576,519,675,821,1424,523,914,
应付利息(万元),--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,
其他应付款(万元),256,173,352,410,373,60,127,400,207,
预提费用(万元),--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,
流动负债合计(万元),17030,10493,7800,8273,8050,10222,14070,11279,9360,
长期借款(万元),--,--,--,--,--,--,--,--,2465,
应付债券(万元),--,--,--,--,--,--,--,--,--,
长期应付款(万元),1800,1800,1800,2300,2300,500,500,500,500,
专项应付款(万元),--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,
长期递延收益(万元),1332,1347,1362,1378,1383,1212,1227,897,435,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),3132,3147,3162,3678,3683,1712,1727,1397,3400,
负债合计(万元),20161,13640,10962,11951,11733,11934,15797,12676,12760,
实收资本(或股本)(万元),13600,6800,6800,5100,5100,5100,800,800,800,
资本公积(万元),20350,27150,27150,5909,5862,5858,19,3,3,
减:库存股(万元),--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,
盈余公积(万元),706,706,706,706,26,26,1340,1324,913,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),15681,12435,10610,8615,7346,5281,12839,11168,7658,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),50338,47091,45266,20330,18334,16264,14998,13295,9374,
少数股东权益(万元),--,--,--,--,--,--,--,430,415,
所有者权益(或股东权益)合计(万元),50338,47091,45266,20330,18334,16264,14998,13725,9789,
负债和所有者权益(或股东权益)总计(万元),70499,60731,56228,32281,30067,28198,30795,26401,22549,		
  
