报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
在建工程(万元),38288,32272,27384,26170,26680,35463,26979,22357,15974,13940,11033,12807,14286,8289,5567,5539,2777,1251,6347,2320,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),25084,24953,23847,21741,20880,20461,20815,19463,18035,16095,9371,3260,3294,3279,3330,3302,3326,1818,1847,1888,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),65260,65260,65260,68270,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),1168,1373,1525,1362,770,970,733,520,378,347,284,274,298,193,179,177,189,213,261,309,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),326,244,315,256,201,140,137,120,142,134,144,128,159,110,148,128,196,146,79,98,
其他非流动资产(万元),--,--,1149,--,346,650,653,--,--,2409,2080,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),225837,217747,215919,211502,124620,118170,110324,99077,90643,83634,73472,60542,58789,48780,46523,45603,43755,40465,30833,25765,
资产总计(万元),346380,326898,328341,322928,231163,231446,245667,232604,213785,231430,119873,114858,116471,107934,80088,76446,75004,66092,52420,42635,
短期借款(万元),39937,23732,19800,35940,21940,21140,35234,25675,11811,26416,20717,19745,19505,13393,20300,16381,14352,11135,7690,11471,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,2,--,--,--,--,--,--,--,--,22,0,129,129,50,294,--,--,43,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),1718,1961,2311,1660,3217,2602,3346,4091,3722,4103,3947,2311,4481,4839,4708,3085,2588,1879,1898,998,
应付账款(万元),9561,6660,10922,10388,8856,9626,9752,7963,6304,5914,8641,7392,7327,4488,4858,6264,6003,5423,4551,4210,
预收账款(万元),225,57,108,67,64,76,287,61,54,58,74,36,136,22,36,78,70,28,8,13,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),3423,3306,4786,3294,1072,1345,1510,951,664,821,1638,796,757,612,1316,915,852,1287,1214,1029,
应交税费(万元),2271,2760,2885,2537,2375,1736,1502,2762,2684,3615,2368,3471,3043,1886,1964,2095,2134,1571,932,581,
应付利息(万元),43,28,24,40,24,21,48,35,16,43,49,27,35,40,75,52,100,83,34,43,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,270,270,--,--,--,--,3000,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),1694,3071,4070,2921,927,1195,1158,591,558,798,3373,3013,3033,559,211,240,1210,332,298,515,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,400,217,433,650,867,867,3492,7667,8482,10537,7277,5592,1560,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),58872,41574,44908,56847,38475,37742,53238,42346,26247,42419,41673,37949,42079,33634,42078,39695,34879,30329,18186,18903,
长期借款(万元),--,--,--,--,--,10,200,600,600,600,600,817,1033,1250,1467,1683,7505,6958,9750,5800,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,205,--,--,--,205,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),4625,5191,5803,6818,7183,7598,8002,6904,7281,7682,144,130,140,150,160,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,30,142,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),4625,5191,6008,6818,7183,7608,8407,7504,7881,8282,744,947,1173,1400,1627,1683,7505,6988,9892,5800,
负债合计(万元),63497,46765,50916,63664,45658,45351,61645,49850,34128,50701,42417,38896,43252,35034,43705,41378,42384,37317,28078,24703,
实收资本(或股本)(万元),41636,41636,41636,40262,37050,37050,37050,37050,37050,37050,30000,30000,12000,8000,6000,6000,6000,6000,6000,6000,
资本公积(万元),191067,191067,191067,174556,108168,108168,108168,108168,108168,108168,16681,16681,34681,34681,2131,2131,2131,2131,2131,2131,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),4269,4269,4269,3942,3942,3942,3942,3035,3035,3035,3035,2408,2408,2408,2408,1846,1846,1846,1335,741,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),46945,46597,42214,40003,35900,36400,33237,34255,31373,32414,27622,26909,24111,27802,25788,25045,22594,18766,14840,9020,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,49,31,37,39,
归属于母公司股东权益合计(万元),282883,280133,277425,259264,185505,186095,184023,182753,179657,180729,77456,75962,73218,72900,36383,35068,32619,28774,24342,17932,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),282883,280133,277425,259264,185505,186095,184023,182753,179657,180729,77456,75962,73218,72900,36383,35068,32619,28774,24342,17932,
负债和所有者权益(或股东权益)总计(万元),346380,326898,328341,322928,231163,231446,245667,232604,213785,231430,119873,114858,116471,107934,80088,76446,75004,66092,52420,42635,		
  
