报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2010-12-31,2009-12-31,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),6778,5466,6006,4981,3593,3626,2643,2897,2478,2173,2033,2290,1868,1850,1786,1664,1210,936,807,792,814,820,769,754,491,602,551,1217,565,
其他非流动资产(万元),5081,5875,2861,23874,2200,2122,1830,1683,1271,1271,1271,1271,5167,4410,4455,4578,711,711,711,711,2181,2181,711,711,--,--,--,--,--,
非流动资产合计(万元),288814,284491,277031,249966,224297,213625,209592,206751,197808,197169,196383,192608,183929,181546,112884,108261,93221,86313,79211,74146,61141,49731,43592,33681,28098,22329,20958,18986,16661,
资产总计(万元),639202,634319,611648,578795,501085,462668,460070,437650,464516,333118,353605,322384,302211,297742,201956,198773,195570,175845,156962,150933,138210,129883,120536,124838,119757,61533,65731,62703,46547,
短期借款(万元),129234,132886,118451,109400,93865,83342,84619,74458,88201,68994,69049,65281,59758,61199,26605,25730,45008,32268,17938,12348,7500,7250,--,2000,4000,14000,13000,20000,14600,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,128,73,98,22,--,--,50,--,--,--,--,--,--,51,51,--,51,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,61961,45315,38305,30111,25159,26755,25704,20601,16876,10874,5906,4422,2942,3300,3213,4750,4050,1625,500,4225,2415,--,400,200,--,--,--,--,
应付账款(万元),--,80842,88944,82417,63132,46897,43949,52336,39849,31646,30578,40165,26975,26404,29016,26810,24965,21424,20305,20742,16981,13822,12751,15765,13386,11119,15986,11700,8337,
预收账款(万元),13214,14035,14516,14540,8116,7556,7115,5164,4468,4985,4150,3430,1445,1505,1655,2333,1846,1334,2150,2750,762,1083,1571,1056,2075,934,2157,1167,1127,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1135,1058,1298,3548,1344,1162,2203,3156,1033,824,1668,1942,883,598,479,1520,516,412,501,1511,731,559,279,988,570,531,746,1306,1274,
应交税费(万元),6547,5197,2680,9302,4813,6812,6641,7592,3860,3873,2848,5147,2176,1573,469,1240,1936,917,1656,1851,1221,1369,1108,1602,759,345,250,392,2348,
应付利息(万元),220,180,272,204,275,137,202,182,1947,1502,675,217,125,1319,989,558,152,48,130,36,15,11,--,4,7,22,22,28,111,
应付股利(万元),105,105,51,51,--,577,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),--,17499,19793,16244,16944,19974,5546,5739,9169,9339,30181,27442,38761,18286,1978,2293,2092,636,660,1361,1237,1529,1628,1593,1214,248,363,230,293,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),5284,6602,7200,13160,7200,7200,7200,12140,4960,4980,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,40000,40000,40000,--,156,20000,20000,20000,11,--,--,--,62,17,12,5,--,--,--,--,--,
流动负债合计(万元),320502,320366,298521,287172,225801,198816,184230,186471,214088,183148,190096,149627,134722,133826,84491,83746,81276,61088,44966,41098,32733,28056,17399,23463,22212,27250,32525,34823,28091,
长期借款(万元),15134,14557,19794,14375,6780,6800,6900,1900,--,--,4980,4980,5000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,7200,7200,14400,14400,21600,33700,36200,43200,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,316,316,
长期递延收益(万元),2790,2813,2831,2720,3305,3287,3305,152,135,101,107,110,117,119,94,100,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,19,17,5,--,235,235,--,--,--,--,--,33,19,--,--,--,--,31,25,51,--,--,31,22,22,17,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100,63,100,100,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),17924,17370,22644,17112,10090,10087,17640,9486,14535,14501,26687,38790,41317,43352,112,100,100,63,100,131,25,51,0,0,31,22,22,333,316,
负债合计(万元),338426,337736,321165,304283,235891,208903,201870,195958,228622,197650,216784,188418,176039,177178,84603,83846,81376,61150,45066,41229,32758,28107,17399,23463,22243,27272,32548,35156,28407,
实收资本(或股本)(万元),39486,39486,39486,39426,39426,39426,39426,38286,38286,31500,31500,31500,31500,31500,31500,31500,31501,31500,31500,31500,31500,31500,21000,21000,21000,15750,15750,15750,12000,
资本公积(万元),144436,144700,143985,143159,141833,141354,140875,131968,131932,46632,46659,46659,46673,46673,46673,46673,46673,46673,46673,46673,46673,46673,57173,57173,57173,2041,2041,2041,2041,
减:库存股(万元),10584,10524,10584,10055,10112,10112,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),8814,8814,8814,8814,7143,7143,7143,7143,6284,6284,6284,6284,4861,4861,4861,4861,3820,3820,3820,3820,2844,2844,2844,2844,2013,2013,2013,1188,363,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),102996,99341,94367,89031,82781,71824,68629,64313,59371,51036,52363,49520,43098,37502,34324,31879,32173,32654,29834,27624,24435,20761,22121,20359,17329,14457,13379,8567,3735,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),285155,281817,276065,270375,261072,249638,256078,241716,235876,135454,136806,133964,126132,120535,117357,114913,114167,114647,111826,109617,105452,101777,103138,101375,97514,34261,33183,27546,18139,
少数股东权益(万元),15621,14766,14419,4137,4122,4127,2121,-24,18,14,15,3,40,29,-4,14,27,48,70,87,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),300776,296583,290484,274512,265194,253765,258199,241692,235894,135468,136821,133967,126172,120565,117353,114927,114194,114695,111896,109704,105452,101777,103138,101375,97514,34261,33183,27546,18139,
负债和所有者权益(或股东权益)总计(万元),639202,634319,611648,578795,501085,462668,460070,437650,464516,333118,353605,322384,302211,297742,201956,198773,195570,175845,156962,150933,138210,129883,120536,124838,119757,61533,65731,62703,46547,		
  
