报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),334,230,218,227,151,140,104,88,59,85,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),348,345,318,295,317,267,174,148,69,49,
其他非流动资产(万元),5000,3000,3000,37,--,--,--,--,--,--,
非流动资产合计(万元),19491,16376,16324,9910,9650,9302,7462,6417,3665,3655,
资产总计(万元),104297,102095,96914,92478,44402,40224,33385,27111,18100,13484,
短期借款(万元),--,--,--,--,--,--,--,1000,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,
应付账款(万元),8332,10013,7706,5381,5565,3982,4674,3854,2147,2296,
预收账款(万元),1929,1703,1303,667,514,500,315,385,505,62,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1153,887,609,1090,684,953,820,717,597,406,
应交税费(万元),584,718,565,656,642,766,403,584,376,259,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),358,341,328,826,83,222,29,180,72,1500,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,1,--,27,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),12356,13662,10512,8620,7490,6423,6268,6720,3697,4523,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),1392,1292,1374,1314,882,915,654,641,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,356,--,
非流动负债合计(万元),1392,1292,1374,1314,882,915,654,641,356,0,
负债合计(万元),13748,14953,11885,9934,8372,7338,6923,7361,4053,4523,
实收资本(或股本)(万元),14056,14056,10040,10040,7530,7530,7530,7530,7500,1900,
资本公积(万元),36961,36961,40977,40977,2753,2753,2753,2753,2800,43,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),3565,3565,3565,3565,2987,2565,1754,998,375,703,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),35958,32554,30456,27965,22762,20046,14430,8464,3370,6316,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,-5,-6,
归属于母公司股东权益合计(万元),90535,87128,85017,82532,36017,32875,26453,19741,14041,8956,
少数股东权益(万元),14,14,12,12,13,11,9,9,7,5,
所有者权益(或股东权益)合计(万元),90550,87142,85029,82544,36030,32886,26462,19750,14047,8961,
负债和所有者权益(或股东权益)总计(万元),104297,102095,96914,92478,44402,40224,33385,27111,18100,13484,		
  
