报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),10527,10567,10857,4845,1500,1457,1397,1333,1359,1389,1206,1267,1297,1358,1219,1024,1013,
开发支出(万元),1526,1478,831,821,665,668,470,422,298,254,223,145,142,119,160,207,60,
商誉(万元),15449,15449,15743,4906,654,654,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),757,790,242,55,7,7,12,12,6,6,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1327,1282,650,745,575,689,1087,1006,772,673,631,672,563,924,760,710,496,
其他非流动资产(万元),1193,1770,1049,10042,852,1477,37,39,--,121,--,--,--,--,--,--,--,
非流动资产合计(万元),81858,73775,69849,59829,46854,27955,36378,38383,41605,22951,23511,17318,26272,17638,15784,14692,12617,
资产总计(万元),177566,169477,158788,135678,121813,100575,92509,88093,81397,79857,77114,74514,41936,40988,33635,30261,26213,
短期借款(万元),3550,1950,2150,200,400,400,--,--,--,--,--,--,--,--,--,4500,5150,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,11,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),16572,14048,12732,10732,7579,5093,4649,4557,3598,3477,3206,2917,2971,2635,2612,2730,2981,
预收账款(万元),4006,2815,3929,3852,2564,2576,584,791,720,867,1113,660,1655,1154,1140,156,520,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),2398,3935,1783,1905,1357,2237,993,812,812,1798,525,548,973,1898,815,415,258,
应交税费(万元),3411,3754,2233,1867,2422,2087,1618,1552,1397,1163,1122,1085,723,1173,790,547,525,
应付利息(万元),14,4,19,0,3,1,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),13546,11083,11701,4408,2462,848,622,558,487,743,544,1035,363,666,737,295,86,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),607,442,961,961,961,772,606,667,596,536,688,1206,610,814,1729,1452,--,
其他流动负债(万元),24,--,14,21,23,15,97,--,--,8,--,--,--,14,3,7,538,
流动负债合计(万元),44129,38032,35522,23947,17771,14028,9169,8937,7610,8593,7199,7451,7295,8364,7826,10102,10059,
长期借款(万元),6161,11435,12065,11807,12076,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),1092,1000,580,716,1339,1050,915,1002,1083,1170,1160,970,1243,1243,1616,1856,--,
递延所得税负债(万元),--,15,1085,23,23,23,28,30,30,30,37,37,37,37,46,54,65,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1628,
非流动负债合计(万元),7253,12450,13730,12545,13438,1072,944,1032,1113,1200,1197,1007,1281,1281,1662,1910,1694,
负债合计(万元),51381,50482,49252,36492,31209,15100,10113,9969,8722,9793,8396,8458,8576,9644,9488,12012,11752,
实收资本(或股本)(万元),17805,17805,17600,17600,17600,17600,17600,17600,8800,8800,8800,8800,6600,6600,6600,6600,4000,
资本公积(万元),34818,34945,29053,29053,29053,29053,29053,29053,37853,37853,37853,37853,8551,8551,8551,8551,1194,
减:库存股(万元),6403,6403,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),6944,6944,5056,5056,5403,5056,4606,4207,3602,3306,2055,2055,2055,2055,1020,397,996,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),54938,49420,45547,41164,35913,32879,30573,27264,22417,20129,20011,17336,16143,14125,7964,2686,8254,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,14,
归属于母公司股东权益合计(万元),108603,102899,96814,92513,87707,84265,81846,78124,72674,70064,68718,66056,33360,31343,24147,18248,14458,
少数股东权益(万元),17582,16096,12722,6673,2897,1210,551,--,--,--,--,--,--,--,--,--,3,
所有者权益(或股东权益)合计(万元),126185,118995,109536,99186,90604,85475,82396,78124,72674,70064,68718,66056,33360,31343,24147,18248,14461,
负债和所有者权益(或股东权益)总计(万元),177566,169477,158788,135678,121813,100575,92509,88093,81397,79857,77114,74514,41936,40988,33635,30261,26213,		
  
