报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),2374,2396,2418,2562,2584,2605,2635,2639,1954,1980,1985,1999,2017,2040,2063,2078,2094,2058,2020,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),8018,8018,8018,7939,15878,15878,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),150,18,21,39,44,23,28,34,40,54,52,72,40,44,48,56,66,85,11,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),809,927,966,1115,1140,874,847,918,1066,644,602,659,521,434,374,367,266,132,93,
其他非流动资产(万元),5139,3837,2674,8439,6714,4874,5299,6762,5190,4314,4172,5288,2448,2640,2578,462,248,450,2407,
非流动资产合计(万元),90706,77253,75618,49991,56933,53380,33409,34236,33171,30833,30235,29083,24611,24437,24059,20567,19515,15363,12270,
资产总计(万元),203268,181957,182390,126618,136443,127305,111125,101009,106688,98859,95249,84636,75756,61026,65706,55820,56632,49004,32137,
短期借款(万元),35950,26000,26800,34980,32008,29177,30195,26638,23877,27679,27564,23421,14914,21719,20060,17130,15193,9171,2441,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),1617,7782,8875,2433,414,3504,4670,3551,7372,4852,2032,--,375,--,2875,1031,5469,4191,1481,
应付账款(万元),28401,21753,19900,10180,13802,10682,10347,10259,12992,8565,9195,9788,9190,4965,8173,5068,4713,4766,3863,
预收账款(万元),3595,3938,3900,6485,8258,9333,7210,1035,502,964,1974,568,771,319,365,955,3139,6538,4139,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),299,358,663,61,279,237,483,54,233,284,214,62,257,223,209,193,155,179,30,
应交税费(万元),1702,393,547,1054,2557,1123,1177,535,610,281,497,896,1489,90,341,873,821,611,221,
应付利息(万元),121,124,231,222,133,51,53,48,119,234,171,85,214,402,237,194,251,22,12,
应付股利(万元),23,366,366,620,270,675,675,2163,2163,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),1509,1423,1418,1446,10265,11279,2877,5089,4219,636,3085,55,23,12,17,11,9,29,77,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),6204,2086,2068,1548,1530,1510,1493,2198,3271,3206,1876,--,--,--,--,--,--,2000,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),79420,64223,64768,59029,69515,67571,59181,51570,55357,46703,46607,34874,27235,27731,32277,25454,29750,27507,12264,
长期借款(万元),--,2849,2849,3350,3350,--,--,--,--,--,--,1876,1876,3476,3476,3150,--,--,3000,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),17911,10382,11236,11183,12006,10764,4059,3960,4743,4731,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),1333,1353,1372,1392,1411,1431,1450,1470,1489,1509,1528,1528,1528,1528,1244,--,1139,800,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1139,--,--,800,
非流动负债合计(万元),19244,14584,15457,15925,16767,12195,5509,5430,6233,6240,1528,3404,3404,5004,4720,4289,1139,800,3800,
负债合计(万元),98665,78807,80225,74953,86282,79765,64690,57000,61590,52942,48136,38278,30638,32735,36997,29744,30890,28307,16064,
实收资本(或股本)(万元),40330,40330,40330,36525,36525,36525,36525,36525,36570,12040,12040,12040,12040,9030,9030,9030,9030,9030,9030,
资本公积(万元),52234,52197,52127,7022,7001,6862,6676,6430,6715,15468,15468,15468,15468,2967,2967,2967,2967,2967,2967,
减:库存股(万元),1328,1328,1328,2678,2683,2696,2696,2696,2996,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),559,507,452,404,372,348,320,306,293,276,254,258,232,206,201,145,115,62,--,
盈余公积(万元),2601,2601,2601,2236,2236,2236,2236,1881,1881,1881,1881,1675,1675,1675,1675,1299,1299,778,405,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),10146,8941,8025,8015,5927,3587,3345,1603,1450,15406,16580,16205,15726,14435,14860,12657,12356,7861,3671,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-21,--,--,--,
归属于母公司股东权益合计(万元),104603,103150,102166,51535,49399,46810,46336,43914,43776,45039,46192,45638,45118,28291,28710,26076,25743,20697,16073,
少数股东权益(万元),--,--,--,129,762,730,99,95,1321,877,922,720,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),104603,103150,102166,51664,50161,47539,46435,44009,45098,45916,47114,46358,45118,28291,28710,26076,25743,20697,16073,
负债和所有者权益(或股东权益)总计(万元),203268,181957,182390,126618,136443,127305,111125,101009,106688,98859,95249,84636,75756,61026,65706,55820,56632,49004,32137,		
  
