报告日期,2017-09-30,2017-06-30,2016-12-31,2016-03-31,2015-12-31,2014-12-31,2013-12-31,
代理买卖证券款(万元),--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),400,200,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,
流动负债合计(万元),91734,89268,74683,57592,56766,54698,25801,
长期借款(万元),9600,4800,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,
长期递延收益(万元),1391,552,516,698,283,251,209,
递延所得税负债(万元),--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,
非流动负债合计(万元),10991,5352,516,698,283,251,209,
负债合计(万元),102725,94621,75199,58290,57049,54949,26009,
实收资本(或股本)(万元),10804,10804,10804,10804,10804,15897,8000,
资本公积(万元),36911,36911,36911,36911,36911,10819,14463,
减:库存股(万元),--,--,--,--,--,--,3200,
专项储备(万元),--,--,--,--,--,--,--,
盈余公积(万元),3779,3555,3147,2070,1800,3242,1286,
一般风险准备(万元),--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,
未分配利润(万元),36008,32409,25393,16070,11921,6928,11605,
拟分配现金股利(万元),--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),87502,83679,76255,65855,61436,36886,32154,
少数股东权益(万元),--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),87502,83679,76255,65855,61436,36886,32154,
负债和所有者权益(或股东权益)总计(万元),190227,178300,151454,124145,118485,91835,58164,		
  
