报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
存货(万元),177537,164958,158902,136340,121502,140463,114678,84875,86373,89431,72250,70018,72025,63050,77055,79460,68229,77577,63529,60386,65555,78823,78161,64023,64358,63583,60976,51522,46781,54199,21519,12223,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
其他流动资产(万元),62885,44025,60113,60458,78557,64161,46014,95679,97705,95716,120993,112598,89601,54860,89707,59884,80254,65819,64969,23737,23737,--,--,--,--,--,--,--,--,0,0,0,
流动资产合计(万元),599131,506697,502907,467229,465951,465450,341945,342280,333773,342118,361685,359669,338256,335990,342372,349990,359712,346147,339038,333844,315079,324946,324465,292937,284394,271888,284100,286560,299922,142468,85172,55873,
发放贷款及垫款(万元),--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
可供出售金融资产(万元),58193,58163,58163,54160,29844,29844,21911,13655,13655,13655,13655,100,100,100,100,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
持有至到期投资(万元),--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
长期应收款(万元),24103,24177,24329,23822,23777,17992,17882,15871,14713,698,764,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
长期股权投资(万元),39776,39186,38770,6380,6884,6741,6656,6667,6578,15983,6120,5748,5939,5786,5615,5284,3094,3010,3203,3703,3563,3100,2580,2749,2749,2411,2411,723,723,388,0,50,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
固定资产原值(万元),419146,--,339798,--,312636,--,307440,--,283842,--,274347,--,210926,--,202700,--,163844,--,157924,--,150376,--,135551,--,110418,--,105291,--,95439,69136,40244,--,
累计折旧(万元),149641,--,123932,--,111373,--,101083,--,89238,--,78473,--,68183,--,60442,--,48777,--,42005,--,35138,--,28783,--,22895,--,18233,--,19785,16740,13234,--,
固定资产净值(万元),269505,--,215866,--,201263,--,206357,--,194604,--,195875,--,142743,--,142258,--,115068,--,115919,--,115238,--,106769,--,87523,--,87058,--,75653,52395,27010,--,
固定资产减值准备(万元),269,--,269,--,296,--,296,--,330,--,335,--,439,--,439,--,48,--,48,--,64,--,64,--,64,--,66,--,--,--,--,--,
固定资产(万元),269236,232528,215596,200417,200967,203753,206061,194949,194275,192834,195540,143883,142304,144038,141818,125032,115020,114735,115871,114234,115174,110260,106705,101766,87459,88130,86991,77505,75653,52395,27010,18611,
在建工程(万元),18508,11669,30737,38962,38236,34522,31532,22001,10854,13337,10332,42230,38041,30397,28675,36016,31578,30955,22723,20588,15410,19449,13423,6867,6303,4483,4070,3991,5118,11726,9365,2075,
工程物资(万元),--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,2,0,
固定资产清理(万元),176,163,155,175,404,36,32,68,8,8,8,83,62,0,--,27,--,--,--,--,--,--,--,--,700,776,776,--,--,0,22,0,
生产性生物资产(万元),--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
无形资产(万元),44393,33832,33834,34025,31047,31242,31528,28521,28770,28981,28501,23745,26098,26338,26540,26774,25747,23826,24030,19106,19127,14192,14286,13689,15670,15521,10656,11169,11034,9049,5058,4600,
开发支出(万元),--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
商誉(万元),35052,6646,6646,6646,6646,6646,6646,6596,6596,6596,6596,6596,6596,6596,6596,6596,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,
长期待摊费用(万元),230,26,31,44,51,39,46,--,--,--,--,--,--,--,--,15,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),9424,8125,9019,8787,7600,10148,10825,10832,12813,14557,13555,9440,9378,8896,8704,9135,7759,7578,6393,5609,4892,5082,4510,3072,3233,2717,1939,1406,1406,1095,757,310,
其他非流动资产(万元),29357,66628,27562,25674,22574,20094,18109,23425,30824,21520,18620,30590,34990,35273,32886,16712,16712,16712,16712,11000,11000,10000,10000,--,--,--,--,--,--,0,0,0,
非流动资产合计(万元),528446,481140,444840,399093,368029,361055,351228,322584,319085,308169,293688,262415,263508,257423,250932,225592,200013,196921,189037,174346,169271,162188,151608,128247,116219,114143,106948,94900,94039,74758,42318,25750,
资产总计(万元),1127577,987837,947748,866322,833980,826505,693173,664864,652857,650287,655373,622084,601764,593413,593304,575581,559726,543068,528075,508189,484350,487134,476073,421185,400612,386031,391049,381460,393961,217226,127490,81623,
短期借款(万元),105767,83315,89500,74500,54500,60000,27300,27300,27300,19050,19950,20706,20706,31950,43350,43600,34300,34900,31400,30900,30900,27400,32000,71000,71000,58600,67300,78600,93000,77000,27000,16400,
向中央银行借款(万元),--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
吸收存款及同业存放(万元),--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
拆入资金(万元),--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
交易性金融负债(万元),--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),134660,102834,72887,14164,12025,10000,--,--,2097,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
应付账款(万元),51721,37406,40071,33319,34833,32325,37600,25824,22909,26828,30703,29060,24647,23596,26360,22267,23326,24062,29402,26668,24474,28746,25430,21321,16114,21984,26692,11394,16503,24411,21111,19583,
预收账款(万元),14106,8329,11355,11394,13701,11954,13738,21181,10685,11721,16114,15738,12761,8627,8394,14070,15657,10913,10823,16157,13585,8886,12625,14172,12226,9121,11180,9893,8797,8935,4171,4874,
卖出回购金融资产款(万元),--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
应付手续费及佣金(万元),--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
应付职工薪酬(万元),2614,2300,2617,2608,2299,2094,2534,2409,1685,2127,2385,2336,1849,2004,2142,1972,1520,1576,1531,1225,1072,1381,1567,1324,1139,1310,1306,1297,885,1110,1320,1221,
应交税费(万元),13092,11144,12007,9400,8088,6332,5396,6717,3219,6480,4402,3646,1043,4273,3033,3881,1922,2591,2570,-2637,-6489,-6857,-8889,-5569,-7091,-5521,-4379,-1206,-937,252,149,2285,
应付利息(万元),135,50,206,3970,2757,1545,425,3809,2650,1898,611,4084,2757,1542,346,3934,2738,1478,346,3891,2630,1542,346,--,--,--,0,--,--,--,--,--,
应付股利(万元),2259,--,--,--,--,--,--,--,147,147,147,155,289,257,257,257,15947,188,188,188,188,--,--,--,11224,--,--,--,--,0,0,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),40845,14505,15355,15148,13232,15162,16047,12681,12141,10565,17930,5265,6371,4624,5069,6056,4474,5949,5457,4573,4092,4854,5066,3411,3444,3429,3100,2931,3231,2915,2097,1986,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
保险合同准备金(万元),--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
代理买卖证券款(万元),--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
代理承销证券款(万元),--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,10000,10000,10052,10052,52,52,52,52,52,52,52,52,52,52,52,52,52,52,--,--,0,0,0,
流动负债合计(万元),365199,259882,243999,164502,141435,139411,103040,99920,82834,88816,102243,91041,80474,76924,89003,96088,99934,81707,81770,81017,70502,66003,68197,105711,108108,88975,105251,102910,121478,114624,55849,46349,
长期借款(万元),72503,69000,59500,9500,10000,10000,--,--,--,--,--,--,--,--,--,--,--,--,2000,3500,3500,3500,3500,6000,7700,4200,4200,5700,5700,100,0,0,
应付债券(万元),59566,58867,58169,134911,134210,133510,77500,77500,77500,77500,77500,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,--,--,--,--,--,--,0,0,0,
长期应付款(万元),--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),7582,7782,7985,8206,8274,8107,8298,8235,7942,8111,8276,7938,7788,7948,7692,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),2426,1331,1341,1826,2315,3272,1632,793,896,1133,1603,1046,2021,1974,1618,1067,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
其他非流动负债(万元),20082,--,0,--,--,--,--,--,--,--,--,--,--,--,--,6261,6435,6570,6705,6472,6598,6737,6849,6462,5575,4781,4781,7251,6991,5888,0,0,
非流动负债合计(万元),162160,136980,126996,154443,154799,154890,87430,86528,86338,86745,87378,88984,89809,89921,89311,87328,86435,86570,88705,89972,90098,90237,90349,12462,13275,8981,8981,12951,12691,5988,0,0,
负债合计(万元),527359,396862,370994,318945,296234,294301,190470,186448,169172,175561,189621,180025,170283,166845,178313,183416,186370,168277,170474,170988,160600,156241,158546,118173,121382,97957,114232,115860,134169,120612,55849,46349,
实收资本(或股本)(万元),84840,84840,84840,84840,84840,84840,84840,84840,85164,85164,85164,85164,85164,85171,85171,85171,85183,85183,85183,85183,85183,85183,85183,84079,84079,42040,42040,42040,42040,33740,10666,5524,
资本公积(万元),101152,101152,102001,116334,116367,116224,102024,103299,104246,104246,104246,104782,104705,104722,104518,104598,104223,103808,103393,102992,102573,102274,101855,98094,98094,140133,140133,139752,139752,228,18462,3288,
减:库存股(万元),--,--,--,--,--,--,--,--,1272,1272,1272,--,--,33,33,33,51,51,51,51,--,--,--,--,--,--,0,--,--,0,0,0,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
盈余公积(万元),12555,12555,12555,12364,12364,12364,12364,12160,12160,12160,12160,11462,11462,11462,11462,11462,11462,11462,11462,6943,6943,6943,6943,6943,6943,6943,6943,4981,4981,4981,2803,1258,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),350983,339935,327059,313049,300384,293914,284123,265207,270494,260978,251034,228236,214965,209116,199261,178888,161178,163313,147896,132946,119764,127365,114412,104572,85483,94228,83098,74563,68501,53016,34395,20844,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
归属于母公司股东权益合计(万元),563093,551229,540308,527049,515981,512245,483326,465361,471099,462235,453638,430148,419583,413440,402174,380087,361995,363715,347884,328013,314463,321765,308392,293688,274599,283344,272214,261337,255274,91965,66325,30913,
少数股东权益(万元),37125,39746,36445,20328,21765,19959,19378,13055,12587,12491,12113,11911,11898,13128,12817,12078,11361,11075,9717,9188,9287,9129,9135,9323,4631,4730,4603,4263,4518,4649,5316,4360,
所有者权益(或股东权益)合计(万元),600218,590975,576754,547377,537746,532204,502704,478416,483686,474726,465752,442059,431481,426568,414991,392165,373356,374790,357600,337201,323750,330894,317527,303011,279230,288074,276816,265600,259792,96614,71641,35273,
负债和所有者权益(或股东权益)总计(万元),1127577,987837,947748,866322,833980,826505,693173,664864,652857,650287,655373,622084,601764,593413,593304,575581,559726,543068,528075,508189,484350,487134,476073,421185,400612,386031,391049,381460,393961,217226,127490,81623,		
  
