报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),21410,--,21410,--,20843,--,20375,--,20126,--,20068,--,17021,--,2604,--,2485,--,2224,2216,2142,2176,1921,1533,
累计折旧(万元),4207,--,3650,--,3048,--,2479,--,1924,--,1425,--,1272,--,1154,--,1039,--,928,883,754,707,531,394,
固定资产净值(万元),17203,--,17760,--,17796,--,17896,--,18201,--,18643,--,15749,--,1449,--,1446,--,1296,1333,1388,1468,1390,1139,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),17406,17545,17760,17573,17796,17816,17896,18072,18201,18304,18643,15854,15749,1387,1449,1388,1446,1449,1296,1333,1388,1468,1390,1139,
在建工程(万元),642,69,63,335,17,111,107,103,153,154,9,2445,734,11310,9620,4657,3456,299,219,110,--,92,--,36,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),6299,3189,3210,3225,3246,3266,3287,3308,3328,3349,3370,3380,3362,3368,3387,3406,3425,3444,3463,3468,3525,3600,281,90,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,45,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,6,14,22,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),169,156,171,166,152,143,142,140,131,121,141,144,140,106,112,100,91,90,86,89,68,38,23,24,
其他非流动资产(万元),81,--,--,97,358,500,500,--,--,--,--,266,361,1809,737,2563,93,--,--,--,--,--,--,--,
非流动资产合计(万元),24597,20960,21204,21397,21569,21837,21932,21623,21813,21928,22162,22089,20345,17979,15306,12114,8511,5328,5063,5001,4987,5212,1716,1541,
资产总计(万元),62502,60311,65381,61696,58087,58890,60251,57537,54391,54948,56154,54638,51510,49210,49943,46946,44367,43378,22187,25029,19661,17535,11100,5891,
短期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3000,600,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),3116,2920,1972,2044,1787,2585,2925,3128,3119,2945,3089,3485,3649,2072,2142,2644,2549,2724,2391,2374,1066,977,1026,318,
预收账款(万元),328,515,481,1034,763,1149,859,840,510,323,223,428,268,394,228,801,357,393,357,1099,201,180,353,115,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1,1,1010,1,1,1,465,1,1,1,2,1,1,1,1,1,1,11,1,16,109,164,140,22,
应交税费(万元),481,732,1341,1027,325,261,814,684,30,194,900,647,447,350,1092,402,492,-35,472,359,595,502,894,943,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5000,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),98,7,4,72,42,39,39,24,24,27,23,750,19,18,9,10,9,8,10,5,3,2,3,3,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,311,311,261,61,150,--,--,--,--,
流动负债合计(万元),4023,4176,4808,4178,2919,4037,5101,4678,3684,3491,4237,5311,4384,2835,3473,4169,3720,3362,3292,9002,1974,4825,3015,1400,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),350,375,380,400,400,400,400,435,420,420,420,420,420,420,420,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,200,200,200,200,--,--,--,--,68,
非流动负债合计(万元),350,375,380,400,400,400,400,435,420,420,420,420,420,420,420,200,200,200,200,0,0,0,0,68,
负债合计(万元),4373,4551,5188,4578,3319,4437,5501,5113,4104,3911,4657,5731,4804,3255,3893,4369,3920,3562,3492,9002,1974,4825,3015,1468,
实收资本(或股本)(万元),12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,9600,9600,9600,9600,4800,4200,4200,4200,4200,4200,168,
资本公积(万元),21024,18459,18459,18459,18459,18459,18459,18459,18459,18459,18459,18384,18384,20784,20784,20784,20784,21264,864,864,864,864,864,383,
减:库存股(万元),4977,4977,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),32,40,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),4460,4460,4460,3807,3807,3807,3807,3278,3278,3278,3278,2607,2607,2607,2607,1863,1863,1863,1863,1262,1262,765,302,218,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),25591,25778,25275,22851,20502,20187,20483,18687,16549,17299,17760,15916,13715,12964,13060,10330,8201,11889,11768,9700,11360,6881,2719,3655,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),58129,55759,60193,57118,54769,54453,54749,52425,50287,51036,51497,48907,46706,45954,46050,42577,40447,39816,18695,16027,17686,12710,8085,4423,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),58129,55759,60193,57118,54769,54453,54749,52425,50287,51036,51497,48907,46706,45954,46050,42577,40447,39816,18695,16027,17686,12710,8085,4423,
负债和所有者权益(或股东权益)总计(万元),62502,60311,65381,61696,58087,58890,60251,57537,54391,54948,56154,54638,51510,49210,49943,46946,44367,43378,22187,25029,19661,17535,11100,5891,		
  
