报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,200,200,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),35239,25031,19642,18794,16281,15170,11133,12718,10916,14246,6716,7156,9391,9793,8210,10160,9513,12769,9506,10200,10013,10350,7939,8372,8076,11381,8913,8934,7036,5532,4911,
预收账款(万元),28612,22411,15079,7191,4995,3555,2323,1986,1327,1199,980,934,1432,1757,2599,2471,2789,3136,2564,3869,3382,2627,3910,4944,9169,8374,8884,4881,2104,1354,3071,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1225,2464,1781,1206,652,1604,1258,1066,835,1772,789,505,415,791,590,623,672,1282,1152,918,903,1057,917,803,667,747,849,733,904,1275,727,
应交税费(万元),719,648,827,711,579,682,801,704,1166,552,195,434,679,749,405,196,657,703,502,717,491,537,688,892,595,589,-6,540,213,660,118,
应付利息(万元),4,10,2,5,3,6,5,5,5,6,3,3,--,--,--,--,--,--,--,--,--,--,--,--,--,8,--,7,4,6,10,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),314,594,344,333,317,266,243,225,166,228,1,1,1,9,2,2,2,1,1,1,1,1,1,1,22,550,1,2,1,3,0,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),67613,52657,39175,31739,24827,24783,19464,20403,17916,21502,12184,12532,15868,13098,11806,13452,13632,17891,13725,15704,14791,14572,13455,15012,18528,25649,22640,19098,14260,12831,13838,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,800,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),1383,1465,1239,1291,1344,1397,1360,1385,1449,1474,941,966,991,1016,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),640,662,685,708,718,741,769,794,819,845,440,447,457,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,988,752,775,799,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),2022,2128,1924,2000,2062,2138,2129,2179,2268,2319,1381,1412,1448,1016,988,752,775,799,800,0,0,0,0,0,0,0,0,0,0,0,0,
负债合计(万元),69635,54785,41099,33739,26889,26920,21593,22582,20184,23821,13565,13945,17315,14114,12794,14204,14408,18689,14525,15704,14791,14572,13455,15012,18528,25649,22640,19098,14260,12831,13838,
实收资本(或股本)(万元),20945,20945,20945,20945,20945,20945,20945,20945,20945,20945,15601,15601,15601,15601,15601,15601,12001,12001,12001,12001,12001,12001,12001,12001,6667,6667,5000,5000,5000,5000,5000,
资本公积(万元),107330,107330,107330,107330,107330,107330,107330,107330,107330,107330,31285,31285,31285,31285,31285,31285,34885,34885,34885,34885,34885,34885,34885,34885,40219,40219,270,270,270,270,270,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),401,354,316,271,246,249,217,188,168,157,130,139,105,86,100,91,95,59,31,15,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),3828,3828,3350,3350,3350,3350,3350,3350,3350,3350,3350,3350,3350,3350,3239,3239,3239,3239,2879,2879,2879,2879,2450,2450,2450,2450,1848,1848,1848,1399,1036,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),37933,34959,31801,27002,24801,23571,22166,20552,18748,17269,17594,18264,18631,18377,18421,18395,18886,18434,17786,17385,16888,16152,15447,15114,14496,13628,12672,11303,12206,8162,8702,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),170436,167415,163741,158897,156671,155445,154007,152364,150540,149050,67960,68638,68972,68699,68647,68611,69106,68618,67582,67164,66653,65917,64783,64450,63832,62964,19789,18421,19323,14831,15008,
少数股东权益(万元),1331,1355,1272,2323,1425,1504,1574,1592,1650,1611,1835,1850,1860,190,195,197,198,200,--,--,--,--,--,--,--,--,--,--,--,222,224,
所有者权益(或股东权益)合计(万元),171768,168770,165013,161219,158096,156948,155581,153956,152190,150661,69795,70488,70832,68889,68842,68808,69305,68817,67582,67164,66653,65917,64783,64450,63832,62964,19789,18421,19323,15053,15232,
负债和所有者权益(或股东权益)总计(万元),241403,223555,206112,194958,184985,183868,177174,176538,172374,174482,83360,84433,88147,83003,81636,83011,83712,87507,82107,82868,81443,80489,78239,79462,82361,88613,42429,37519,33584,27884,29070,		
  
