报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
资产总计(万元),139123,135270,139189,92315,87226,82819,75012,67135,53059,
短期借款(万元),--,--,--,--,--,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,
应付账款(万元),2688,2117,2856,3307,2529,3366,4705,4234,2600,
预收账款(万元),576,341,587,833,903,869,702,443,252,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1830,1820,1924,2499,1740,1953,1806,1478,1148,
应交税费(万元),1530,1069,1110,964,1491,1399,1756,3193,1647,
应付利息(万元),--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,
其他应付款(万元),735,636,542,917,892,762,618,1205,937,
预提费用(万元),--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,
流动负债合计(万元),7359,5984,7021,8521,7555,8348,9586,10554,6584,
长期借款(万元),--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,3,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),402,334,269,211,116,29,1,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),402,334,269,211,116,32,1,0,0,
负债合计(万元),7761,6317,7289,8732,7671,8380,9587,10554,6584,
实收资本(或股本)(万元),24000,24000,24000,18000,18000,18000,18000,18000,18000,
资本公积(万元),67000,67000,67000,27308,27308,27308,27308,27308,27308,
减:库存股(万元),--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,
盈余公积(万元),3133,3133,3133,3133,2508,2508,1896,1190,124,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),37228,34819,37766,35142,31740,26624,18222,10083,1043,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),131361,128952,131900,83583,79555,74439,65425,56581,46475,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),131361,128952,131900,83583,79555,74439,65425,56581,46475,
负债和所有者权益(或股东权益)总计(万元),139123,135270,139189,92315,87226,82819,75012,67135,53059,		
  
