报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
应付利息(万元),--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,
其他应付款(万元),2083,1619,3207,2876,513,393,517,516,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),5000,22400,22400,24613,11750,29380,16727,17723,
其他流动负债(万元),--,--,--,--,--,--,--,--,
流动负债合计(万元),50362,66584,70976,69399,57295,89664,69818,56018,
长期借款(万元),7000,0,5000,5000,24613,12563,31943,29460,
应付债券(万元),--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,
长期递延收益(万元),5407,5637,5522,5781,6195,6353,7188,5955,
递延所得税负债(万元),--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,
非流动负债合计(万元),12407,5637,10522,10781,30808,18915,39131,35415,
负债合计(万元),62769,72221,81498,80180,88103,108579,108949,91432,
实收资本(或股本)(万元),20937,20937,20937,15687,15687,15687,15687,13700,
资本公积(万元),123790,123790,123790,24592,24592,24592,24592,16535,
减:库存股(万元),--,--,--,--,--,--,--,--,
专项储备(万元),5149,--,--,--,--,--,--,--,
盈余公积(万元),--,5149,5149,5149,3671,2511,1382,500,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),58560,54260,48728,53542,39009,27165,18497,8794,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),208436,204136,198603,98970,82958,69954,60157,39529,
少数股东权益(万元),243,245,246,248,262,272,258,277,
所有者权益(或股东权益)合计(万元),208679,204381,198850,99218,83220,70226,60415,39806,
负债和所有者权益(或股东权益)总计(万元),271448,276602,280348,179398,171322,178805,169363,131238,		
  
