报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
一年内到期的非流动资产(万元),119726,114382,207959,208990,207142,206715,186346,187908,180538,184419,131892,164509,168059,172211,185794,184762,245040,244606,224357,255222,271162,309809,328915,392775,440086,456255,417212,411974,346147,304533,206015,143954,22318,6446,6680,1612,1063,
其他流动资产(万元),106382,113321,103448,118858,131698,188201,109568,120063,105608,115755,129317,87802,118184,219448,748812,636344,91592,165444,62575,78489,80961,80703,62924,66626,68391,85841,--,--,--,--,--,--,--,0,--,--,0,
流动资产合计(万元),1635675,1780565,2796125,3515683,4308546,4651870,4713312,4825661,5114491,5259825,4557529,4539704,4377086,4528914,4772219,5063588,4428318,4883326,4535739,4474638,4780478,4655547,4434728,4447806,4571811,4454691,4338247,4347386,3987916,3809711,3222392,3147729,2756922,2557128,1501885,964850,693466,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
可供出售金融资产(万元),12891,12891,12444,12444,12444,12444,12944,12944,12478,12478,12504,12504,12504,7384,11005,11105,10711,10711,10711,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
长期应收款(万元),20869,35202,11513,23291,22181,21409,52940,28441,47320,29071,94693,11330,7549,9917,19602,12534,6057,5636,10220,19829,17282,26404,48961,40287,80519,96107,98498,142291,139784,124678,124590,83099,6140,0,--,--,0,
长期股权投资(万元),44148,39160,43285,43798,57649,53601,47101,45606,53866,49575,49237,44432,47763,58424,59088,58783,56768,53663,52305,60384,61533,47902,40530,32795,32664,32765,18356,18672,3131,3089,275,375,386,489,606,52,52,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
投资性房地产(万元),44974,44974,47324,47324,45735,45735,39628,39628,44495,44495,43354,43354,43221,43221,27700,27700,27600,27600,29300,29300,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
固定资产原值(万元),--,1109401,--,1112305,--,1141011,--,1129644,--,1116547,--,1083484,--,1056241,--,1026027,--,995774,--,939807,--,848351,--,765359,--,697368,--,602634,--,503912,--,349893,282612,218059,178846,111804,91608,
累计折旧(万元),--,330232,--,321305,--,311053,--,294125,--,275014,--,259232,--,240802,--,222087,--,199564,--,174885,--,150824,--,130218,--,109041,--,97575,--,70288,--,57228,47159,39412,31810,21631,16262,
固定资产净值(万元),--,779169,--,791000,--,829958,--,835519,--,841533,--,824251,--,815440,--,803940,--,796210,--,764922,--,697528,--,635141,--,588327,--,505058,--,433624,--,292665,235453,178646,147035,90172,75346,
固定资产减值准备(万元),--,1543,--,1543,--,1543,--,1543,--,1543,--,1543,--,1543,--,1543,--,1543,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
固定资产(万元),--,777626,760791,789457,818191,828415,819748,833976,828364,839990,820486,822708,804523,813897,804214,802397,816278,794667,775878,764922,700059,697528,641155,635141,595326,588327,537186,505058,465124,433624,295330,292665,235453,178646,147035,90172,75346,
在建工程(万元),--,32445,34828,36143,37642,37490,51708,42421,68045,60376,86588,81721,85977,82129,90852,96949,95158,116829,102634,129920,158267,160043,142915,142050,189502,171755,127619,120501,128656,118702,163453,135326,92174,62188,43277,28286,7630,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
无形资产(万元),429260,432640,443659,466428,471123,474574,506937,508220,527068,527876,530939,536371,542069,545309,601279,584141,608648,623545,605809,596304,605440,608895,633965,609162,567871,571521,520142,509485,467612,432049,284650,351738,243127,180349,157543,75452,35263,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
商誉(万元),37759,37759,111966,113602,113681,113681,114482,114495,112728,112740,112362,112681,113826,113826,113831,110826,110811,110811,108572,107591,107359,107204,108270,108270,103629,103629,87623,83438,83696,77893,20740,20361,15108,10795,8246,5932,5444,
长期待摊费用(万元),19337,21529,25908,27824,29715,30868,33091,32374,34844,30614,24952,26939,27490,28698,25940,27186,25912,28807,28768,32360,33337,35205,28559,33279,29227,31495,23945,24664,21599,23231,20045,17516,18171,14099,11548,8298,2818,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
递延所得税资产(万元),49730,49730,44750,44750,45818,45820,50894,50327,48921,47855,43601,42662,42376,42376,41433,41442,43591,43276,47176,47176,42520,42734,42824,43436,41382,41553,33335,36283,33255,33658,21298,21586,15727,14289,12927,8400,6438,
其他非流动资产(万元),22545,22545,38031,38024,37788,37177,60875,68810,69241,68582,60281,58836,66256,65836,71081,72157,62316,75707,102899,115489,128341,124931,131404,176373,204576,196956,180854,169346,168578,175469,280971,156593,116182,65714,20514,--,0,
非流动资产合计(万元),1470932,1506502,1574500,1643085,1691968,1701215,1790349,1777243,1847370,1823650,1878996,1793537,1793553,1811016,1866025,1845218,1863850,1891252,1874273,1903276,1854139,1850845,1818584,1820796,1844697,1834108,1627558,1609737,1511435,1422394,1211353,1079258,742467,526568,401696,216593,132990,
资产总计(万元),3106607,3287067,4370625,5158768,6000514,6353085,6503661,6602903,6961861,7083475,6436525,6333241,6170639,6339930,6638244,6908805,6292168,6774578,6410013,6377914,6634617,6506392,6253312,6268602,6416508,6288799,5965805,5957123,5499351,5232105,4433744,4226986,3499390,3083696,1903580,1181443,826456,
短期借款(万元),711457,742414,765111,790791,893768,888902,1053965,1139889,1013419,699069,734998,848343,796431,977576,1019348,1041026,778708,979063,867676,1020044,993896,1134501,854158,1100997,1172749,1472749,1369086,972093,913710,952789,869700,921766,965300,688219,433237,219584,124473,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,0,--,--,9467,9467,9467,9467,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
应付票据(万元),--,490840,--,1307578,1951281,2443184,2247216,2152470,2581419,3107376,2876943,2812473,2842580,3006765,3295092,3588398,3122885,3412618,3419230,3334316,3370876,3093647,2884450,2743974,2887580,2458940,2194056,2516842,2505551,2236036,1810350,1563501,1560631,1412598,833751,511219,366073,
应付账款(万元),--,106620,--,153774,230500,215133,225123,240716,315204,293124,174606,183894,164197,162536,152946,151900,229121,180372,233933,248381,269631,216319,306877,301761,226936,227455,205630,214788,148384,344177,294563,271918,270179,378497,242829,214515,67297,
预收账款(万元),16764,19394,20588,17483,40599,34738,126525,91515,61047,73772,26027,24809,21425,20967,19842,16947,24258,26320,28675,24993,18715,26190,15371,29020,12262,28751,20405,19631,21867,25822,25410,27182,29108,29478,24073,15030,9560,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
应付职工薪酬(万元),19015,22399,22358,27895,30167,19426,19564,17775,17127,16124,11008,11315,13759,8157,10007,10365,10890,3934,11840,4532,12182,4361,11802,9353,9962,5056,9114,8187,4824,4705,9114,9003,7245,7055,5926,3615,1433,
应交税费(万元),30358,36970,33987,24856,14357,35636,22429,26202,14987,27585,19640,21999,8102,14577,8566,9934,6006,32464,5232,11789,4100,41755,35632,38011,17651,36119,18657,35550,22737,33330,-27749,16489,370,-20743,6034,-2936,5977,
应付利息(万元),32287,21683,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
应付股利(万元),0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,153,--,--,--,--,--,--,--,--,--,925,--,--,--,2908,4318,4318,4832,--,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
其他应付款(万元),--,514281,551080,723195,696127,461498,445556,425986,477519,418057,376632,300971,221123,248642,281490,235249,271562,269486,231081,267739,304731,263628,312905,260349,295697,284055,192616,230946,230842,218025,139616,162327,149396,150668,99392,85161,168469,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5885,5968,6537,6773,--,--,--,6488,--,--,--,4998,4244,4304,4166,4539,3942,2889,1345,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
一年内到期的非流动负债(万元),555513,534818,540038,549421,548065,547545,186112,174057,151241,471229,415035,311771,89357,136785,112936,113762,61184,71844,103274,111923,314065,407424,477561,455610,323219,248493,383544,319892,108524,172466,115087,71672,15581,7400,15,4565,700,
其他流动负债(万元),2922,4844,3078,4734,13401,18000,92668,256989,249113,113062,96280,155793,153583,111719,110170,159564,157176,154414,151756,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
流动负债合计(万元),2361330,2494264,2880777,3599727,4418264,4664063,4419158,4525598,4881076,5219396,4731168,4671367,4320024,4697191,5019864,5336612,4661790,5130667,5058582,5029685,5294733,5194597,4898756,4939074,4946055,4768105,4393108,4318855,3956441,3992347,3240336,3051070,3006295,2662030,1654031,1053641,745328,
长期借款(万元),69945,56000,65200,76309,122090,145231,317069,310385,339718,163146,140582,137006,109276,87382,94570,55874,133097,117549,134508,142676,146937,113587,144220,127791,290327,357435,354572,375565,285902,224801,211736,218472,162482,152168,35000,76,12808,
应付债券(万元),0,0,--,--,0,101656,311789,305933,300077,308830,212914,204312,421064,234688,229834,224981,220127,233984,229145,224306,219467,233337,228512,223687,218861,232744,227931,223118,218304,--,--,--,--,0,--,--,0,
长期应付款(万元),--,32184,41219,51731,67604,66134,62304,79170,59944,22320,8334,2855,9839,8225,705,555,1460,1750,152,268,1019,312,1722,823,752,616,--,--,--,--,--,--,--,0,--,--,0,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
预计非流动负债(万元),2014,2014,800,864,812,812,533,507,487,483,937,331,1148,1516,1774,2119,2960,3223,--,--,--,--,8161,7652,6183,--,8032,5877,5054,--,--,--,--,0,--,--,0,
长期递延收益(万元),41827,43965,29016,27686,26932,25673,24969,25754,45744,49224,50992,48053,44974,49736,54793,52754,34065,51486,52792,51436,45712,45264,44998,45270,33797,33282,31044,31155,28854,--,--,--,--,0,--,--,0,
递延所得税负债(万元),10572,10572,10640,10640,10733,10731,10201,10247,11296,11341,10560,10628,10696,10696,9451,9451,8784,9516,10866,10866,8877,8925,8926,8959,9115,9115,9271,9271,9427,9427,--,--,--,0,--,--,0,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,28718,--,--,--,0,--,--,0,
非流动负债合计(万元),147279,144734,146874,167230,228172,350237,726865,731996,757266,555344,424319,403185,596997,392243,391127,345734,400493,417507,427462,429551,422012,401426,436540,414182,559036,633192,630850,644985,547541,262946,211736,218472,162482,152168,35000,76,12808,
负债合计(万元),2508608,2638998,3027651,3766958,4646437,5014300,5146023,5257594,5638342,5774740,5155486,5074552,4917020,5089434,5410992,5682346,5062284,5548174,5486044,5459236,5716745,5596023,5335296,5353256,5505091,5401297,5023958,4963839,4503983,4255293,3452072,3269543,3168777,2814198,1689031,1053717,758136,
实收资本(或股本)(万元),653848,653848,653848,653848,667466,667466,667466,667466,667506,667506,667506,667506,648011,648011,648011,648011,324006,324006,262150,262150,262150,262150,262150,262150,262150,262150,262150,262150,262150,262150,104860,104860,90860,90860,90860,41300,41300,
资本公积(万元),354780,354780,388315,388315,379443,367898,376753,374974,373126,369977,363636,349784,337656,337656,337743,337743,661749,661749,428304,428304,428304,428304,428344,428344,428468,428468,428468,428468,428468,428468,585750,590632,631,631,631,3969,4969,
减:库存股(万元),--,0,--,--,20836,20836,20836,29766,29827,29827,29827,29827,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
盈余公积(万元),21697,21697,21697,21697,21697,21697,21697,21697,21697,21697,21697,21697,21697,21697,21697,21697,21697,21697,21697,21697,21697,21697,21697,21697,21697,21697,21697,21697,21697,21697,21697,21697,21697,15387,14714,8547,3514,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
未分配利润(万元),-441632,-392718,265308,314593,293317,288737,300672,297194,279224,267535,245325,235550,233183,229365,211538,209928,209412,205790,201015,196015,199636,191639,201059,198624,194374,170561,224759,276356,278958,260919,266191,236301,214101,160064,106543,72308,17152,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-826,-141,-175,96,-7,-12,-6,-5,-2,-39,-149,-55,-257,-25,-49,-119,-125,--,0,
归属于母公司股东权益合计(万元),592235,641532,1333546,1382234,1344330,1328903,1348003,1333831,1316606,1301162,1272737,1249077,1244509,1241141,1218944,1217682,1216858,1213236,912340,908026,911612,903886,913243,910803,906683,882871,937073,988632,991124,973179,978242,953466,327240,266823,212624,126125,66935,
少数股东权益(万元),5764,6537,9428,9576,9747,9883,9635,11479,6913,7574,8301,9612,9110,9355,8308,8777,13026,13168,11629,10653,6260,6482,4773,4542,4734,4631,4774,4652,4244,3633,3430,3978,3372,2676,1925,1601,1385,
所有者权益(或股东权益)合计(万元),597999,648069,1342974,1391810,1354077,1338785,1357638,1345309,1323519,1308736,1281038,1258689,1253618,1250496,1227252,1226459,1229885,1226403,923969,918678,917872,910368,918016,915345,911417,887502,941847,993284,995368,976812,981672,957444,330612,269498,214549,127726,68320,
负债和所有者权益(或股东权益)总计(万元),3106607,3287067,4370625,5158768,6000514,6353085,6503661,6602903,6961861,7083475,6436525,6333241,6170639,6339930,6638244,6908805,6292168,6774578,6410013,6377914,6634617,6506392,6253312,6268602,6416508,6288799,5965805,5957123,5499351,5232105,4433744,4226986,3499390,3083696,1903580,1181443,826456,		
  
