报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
资产总计(万元),136239,130259,131251,170482,114045,105226,83981,49952,34227,33656,30425,18224,
短期借款(万元),12676,15438,15001,18000,11500,7700,--,1760,2500,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),17,--,--,--,--,131,260,171,--,--,--,--,
衍生金融负债(万元),--,--,--,--,11,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,251,--,--,--,--,
应付账款(万元),14204,11566,11018,14667,10313,10245,10277,7853,5442,6008,5225,2450,
预收账款(万元),1434,1617,663,418,430,463,293,211,336,298,309,170,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1047,1218,1399,1254,1184,1226,2092,1688,1285,1693,936,522,
应交税费(万元),584,582,199,459,499,190,85,135,133,57,260,203,
应付利息(万元),--,--,--,76,84,47,32,12,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),13256,7477,10910,11247,14232,14636,13352,1945,803,3158,333,134,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,7654,5432,2434,4236,--,41,29,73,2,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),43217,37897,39190,53775,43685,37073,30628,14025,10540,11244,7135,3480,
长期借款(万元),--,--,--,25259,26645,25383,14148,6870,15,24,103,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),179,179,179,179,713,713,713,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,180,--,--,14,--,--,
递延所得税负债(万元),79,79,100,100,81,55,25,95,--,--,617,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,70,
非流动负债合计(万元),257,257,279,25538,27439,26151,15066,6965,15,38,720,70,
负债合计(万元),43474,38155,39469,79313,71124,63224,45694,20991,10555,11282,7855,3551,
实收资本(或股本)(万元),20260,19800,13200,13200,9900,9900,9900,9900,9900,6600,6600,2312,
资本公积(万元),55463,49720,56320,56320,13432,13432,13432,13432,13432,8143,11638,8134,
减:库存股(万元),6204,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),2278,2278,2278,2278,1636,1636,1636,671,--,1465,494,497,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),20921,20295,19973,19361,17939,17025,13315,4969,361,6186,3848,3731,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,-1,--,1,-1,
归属于母公司股东权益合计(万元),92765,92105,91782,91169,42921,42002,38287,28961,23692,22393,22581,14673,
少数股东权益(万元),--,--,--,--,--,--,--,--,-20,-18,-11,--,
所有者权益(或股东权益)合计(万元),92765,92105,91782,91169,42921,42002,38287,28961,23673,22374,22570,14673,
负债和所有者权益(或股东权益)总计(万元),136239,130259,131251,170482,114045,105226,83981,49952,34227,33656,30425,18224,		
  
