报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
一年内到期的非流动负债(万元),8300,10800,6100,6100,10350,9850,17850,17850,8950,12900,15000,18650,8900,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),30969,27823,22183,41221,64988,66084,86065,86474,61390,72246,72845,32568,25818,
长期借款(万元),73600,73600,81100,48900,39700,14900,17200,17200,35050,39186,22200,20700,23750,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),123,123,123,123,123,123,123,123,123,120,117,111,105,
长期递延收益(万元),133,144,155,166,177,188,199,210,255,--,299,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,277,--,--,--,
非流动负债合计(万元),73856,73867,81378,49189,40001,15212,17523,17534,35428,39583,22616,20811,23855,
负债合计(万元),104825,101691,103561,90410,104989,81296,103587,104008,96818,111829,95462,53379,49673,
实收资本(或股本)(万元),52592,52598,52568,52568,52568,52000,52000,46800,46800,46800,46800,20000,20000,
资本公积(万元),36698,36765,36163,36163,35630,29142,29142,983,983,983,983,16505,983,
减:库存股(万元),5607,5680,7056,7056,--,--,--,--,--,--,--,--,--,
专项储备(万元),1002,797,828,816,914,829,1283,1275,946,806,570,329,723,
盈余公积(万元),14435,14435,14435,14435,12540,12540,12540,12540,10863,8845,8809,7534,4213,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),71084,62859,58829,56745,51105,45339,45124,45723,35826,21762,20090,27021,21668,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),170205,161775,155766,153671,152757,139850,140089,107320,95418,79196,77253,71389,47587,
少数股东权益(万元),7450,7563,7305,7363,7578,7686,7826,7917,4040,4066,4101,600,--,
所有者权益(或股东权益)合计(万元),177655,169337,163071,161033,160336,147536,147914,115237,99458,83262,81353,71989,47587,
负债和所有者权益(或股东权益)总计(万元),282480,271028,266632,251444,265324,228832,251502,219245,196276,195091,176815,125368,97260,		
  
