报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),429,55708,54895,32862,14315,31132,23500,19447,8097,7500,9500,14000,17003,17000,14000,14000,14000,73,--,80,53,--,--,
流动资产合计(万元),554000,525833,504364,431472,434180,383135,359815,333409,348301,304268,273361,281648,294844,259641,255660,241895,251618,266181,184633,179817,193553,168401,123995,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),34577,10886,10378,10306,10306,10240,10240,10240,10240,10737,10600,10600,10600,10550,10550,2656,2656,7,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),9318,8871,8584,8544,8538,8138,8314,7972,7383,7314,16036,4783,4779,4371,4405,4538,4324,6978,4501,4484,4462,3960,3499,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),6256,6370,6483,6471,6583,6696,6808,6921,7034,7146,7259,7373,7484,4045,4082,4119,4156,--,--,--,--,--,--,
固定资产原值(万元),59484,--,53747,--,52255,--,49971,--,48791,--,44570,--,43932,--,45232,--,39019,--,--,12022,11978,11656,12216,
累计折旧(万元),17735,--,15968,--,14171,--,12856,--,11291,--,9879,--,8866,--,8704,--,5692,--,--,6313,6014,5406,5599,
固定资产净值(万元),41748,--,37780,--,38083,--,37115,--,37500,--,34691,--,35066,--,36528,--,33327,--,--,5708,5964,6250,6617,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),41748,42219,37780,38132,38083,37186,37115,37442,37500,36794,34691,34747,35066,36236,36528,33180,33327,36812,36479,5708,5964,6250,6617,
在建工程(万元),--,--,3953,3390,3203,3196,3196,--,--,--,--,--,--,--,--,44,--,41,--,23197,19590,10822,916,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),5611,5223,5286,4946,5044,5058,5083,5093,5210,5159,5034,4886,4885,5847,5893,4860,4850,5650,5742,5776,5881,5828,5875,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),7536,7536,7536,7536,7536,7536,7536,7536,7536,7536,4959,4959,4959,3699,3699,1312,1312,1312,1312,1312,1312,1312,1312,
长期待摊费用(万元),5447,5119,4471,4501,4500,4479,4596,4666,4696,4717,4847,4985,5042,5204,5307,44,53,62,71,80,88,--,9,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),11208,9796,9572,8315,8282,7447,6891,6389,6167,5899,5148,4797,4872,4354,4103,3369,3374,3050,2771,2505,2504,1848,1098,
其他非流动资产(万元),156,681,878,853,684,333,196,3146,1863,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),121858,96701,94922,92993,92760,90310,89976,89405,87628,85303,88574,77130,77688,74306,74566,54123,54052,53912,50877,43063,39802,30020,19326,
资产总计(万元),675858,622534,599287,524464,526941,473445,449791,422814,435930,389572,361935,358778,372532,333946,330226,296018,305670,320093,235510,222880,233354,198421,143320,
短期借款(万元),33400,61118,53100,32100,21830,22700,22000,21000,21000,20000,15700,16200,21200,26200,26000,10500,1000,17500,18000,15000,15000,14000,10500,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,500,--,
应付账款(万元),--,--,140800,99075,105551,84818,77610,67714,75662,67660,63689,63002,65447,57524,60195,50066,57008,59739,56757,48205,49838,51093,40197,
预收账款(万元),97238,91482,83743,84375,76190,74519,70281,70275,63972,62528,54396,54045,51019,43650,39624,42050,41496,36725,32091,36655,34474,27226,24688,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),94360,69175,67542,56055,75515,59914,51933,43600,57100,38491,29623,24265,37756,25350,23319,17841,29234,26920,23974,20061,28186,24943,19227,
应交税费(万元),13900,7965,8802,8866,10875,7218,6796,7712,8791,5202,4224,4772,5502,2803,5700,4635,4428,2863,3650,3695,5170,3687,3043,
应付利息(万元),41,73,57,24,27,26,25,25,25,22,17,34,34,34,34,--,--,51,51,49,49,37,18,
应付股利(万元),0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,--,--,--,--,--,--,119,539,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),--,--,15719,18315,17715,17316,20658,12426,14323,9336,14248,16294,15511,10031,8969,4809,9957,5523,10081,8688,14017,13876,2018,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,1,1,2,--,2,--,--,--,2,3,2,2,2,2,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),421785,384868,369764,298811,307704,266511,249303,222752,240875,203241,181899,178613,196471,165593,163846,129901,143126,149324,144606,132354,146737,135483,100231,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,14500,14500,14500,14500,6000,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,3,1,4,4,5,3,3,4,5,4,8,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,72,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),20,30,40,49,60,259,269,287,305,321,339,357,375,430,437,451,456,--,--,--,--,--,--,
递延所得税负债(万元),1222,1239,1256,1273,1289,1306,1324,1341,1358,1379,1157,1170,1183,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,276,248,399,399,200,--,
非流动负债合计(万元),1242,1269,1296,1322,1349,1565,1593,1628,1663,1700,1497,1530,1559,433,441,456,460,14851,14752,14904,14903,6208,0,
负债合计(万元),423027,386136,371060,300133,309053,268077,250896,224379,242537,204941,183395,180143,198031,166026,164287,130357,143585,164175,159359,147258,161639,141691,100231,
实收资本(或股本)(万元),31380,31381,31381,21204,21152,21152,21152,20800,20800,20800,20800,10400,10400,10400,10400,10400,10400,10400,7800,7800,7800,7800,7800,
资本公积(万元),81542,81374,81143,90895,89848,89511,88944,83181,83181,83181,83181,93581,93581,93581,93581,93581,93581,93581,18500,18500,18500,18500,18500,
减:库存股(万元),5544,5702,5702,6928,6128,6128,6128,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),13219,9594,9594,9594,9594,6900,6900,6900,6900,5200,5200,5200,5200,5200,5200,5200,5200,3900,3900,3900,3900,2573,1100,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),126936,115166,107708,105775,99849,90798,84942,84231,79325,72449,69277,69371,65238,58656,56672,56430,52852,47993,45906,45371,41462,27803,15635,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),247533,231813,224124,220540,214315,202233,195810,195112,190207,181630,178458,178553,174420,167837,165853,165611,162033,155874,76106,75571,71663,56677,43035,
少数股东权益(万元),5298,4584,4103,3792,3572,3135,3085,3322,3186,3000,82,82,82,84,86,50,52,43,45,51,53,53,55,
所有者权益(或股东权益)合计(万元),252831,236398,228227,224331,217887,205368,198895,198435,193392,184631,178540,178635,174502,167921,165939,165660,162085,155918,76151,75622,71715,56729,43090,
负债和所有者权益(或股东权益)总计(万元),675858,622534,599287,524464,526941,473445,449791,422814,435930,389572,361935,358778,372532,333946,330226,296018,305670,320093,235510,222880,233354,198421,143320,		
  
