报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2011-09-30,2010-12-31,2009-12-31,2008-12-31,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),33502,40931,29083,29441,30830,41355,17174,15757,13460,16710,13843,12481,12253,13169,10012,10081,10864,8516,7388,6633,2186,6306,5245,6493,1536,750,575,362,0,
流动资产合计(万元),542271,555613,618810,672015,559750,554924,564484,458941,441479,517187,451356,453397,414927,351024,392517,347872,346104,293634,307319,316825,318124,325118,361080,197106,163837,163883,104629,65399,59854,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),33161,33076,38281,38218,17937,15779,34274,28274,7274,9774,43747,36484,50,50,50,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),258062,255907,264852,265916,356953,353306,322028,251198,237103,77258,--,--,--,--,--,50,50,50,50,50,50,50,50,50,50,1138,1158,1196,1194,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),4543,4524,4562,4601,4640,4678,4718,4755,4794,4832,4871,4909,4943,5129,--,--,--,771,778,785,793,800,807,815,830,837,859,834,861,
固定资产原值(万元),--,618037,--,594665,--,470148,--,378336,--,374509,--,346003,--,313145,--,272353,--,229894,--,164723,--,162910,--,115871,99083,97608,82891,62656,--,
累计折旧(万元),--,143788,--,126289,--,111063,--,90051,--,78106,--,78387,--,67514,--,55518,--,47052,--,40842,--,34899,--,29531,25616,23829,19009,13817,--,
固定资产净值(万元),--,474249,--,468376,--,359085,--,288285,--,296403,--,267617,--,245632,--,216835,--,182842,--,123882,--,128011,--,86339,73467,73780,63883,48839,--,
固定资产减值准备(万元),--,8254,--,7519,--,7519,--,3878,--,3878,--,2739,--,2747,--,2627,--,1853,--,1091,--,1146,--,857,857,902,820,820,--,
固定资产(万元),457788,465995,454065,460857,367797,351565,294390,284407,287009,292525,262717,264878,240056,242884,231671,214208,186769,180989,123131,122791,124462,126865,127423,85483,72611,72878,63063,48020,46592,
在建工程(万元),42806,41755,44260,17045,114458,130287,159616,128424,79453,53711,34199,23997,38530,36143,8152,17926,31034,22784,49172,23891,12196,6082,2105,35963,28822,6250,3542,5103,1631,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),46623,47507,44618,45259,45491,45864,34009,29609,29478,28307,28144,28338,22814,22959,22023,21847,21894,22030,14197,14283,6915,6970,6270,6290,6363,6395,3144,3240,3335,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),1810,1810,1810,1810,1810,1810,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),10475,10629,5591,5457,5550,5528,5115,4458,4475,4821,1654,1753,1639,1639,786,225,162,88,114,142,143,167,127,150,151,106,186,282,1,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),8260,8355,8306,7303,6996,7081,6780,5157,5655,6263,6190,2911,2480,2505,1546,1534,919,1317,1181,934,811,734,637,634,564,372,534,296,176,
其他非流动资产(万元),10045,9636,17335,23612,21153,23032,26708,119303,71886,53469,57416,38919,20121,14133,24855,19463,17593,15476,24995,31161,21485,10554,10113,7503,4585,8765,1098,--,0,
非流动资产合计(万元),873572,879194,883680,870079,942785,938929,887638,855584,727127,530959,438938,402189,330632,325442,289083,275253,258420,243505,213619,194038,166855,152221,147532,136887,113975,96741,73584,58971,53790,
资产总计(万元),1415842,1434808,1502490,1542095,1502535,1493853,1452122,1314525,1168606,1048146,890294,855586,745559,676466,681599,623125,604525,537138,520938,510863,484979,477339,508612,333993,277811,260624,178212,124369,113644,
短期借款(万元),114986,108858,113311,164518,182004,154744,159354,139661,131054,147052,117059,119213,104235,95088,109615,147184,137839,96664,86706,95949,48576,66413,102724,95344,79973,61188,32067,23003,13508,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),11568,27398,19318,6191,9347,11532,11482,2444,335,3361,3652,5058,7600,--,3000,3000,--,--,--,--,--,--,--,--,3000,3000,5800,3700,3100,
应付账款(万元),113837,98631,113105,107267,61033,97565,106087,86486,81100,65783,70357,85911,83044,49903,72933,69027,67566,55034,72262,64648,79149,62935,63937,64800,55923,67409,37196,21517,22634,
预收账款(万元),2824,3455,3718,2365,1691,2521,2057,3534,4221,2063,2051,1392,1452,1167,1467,1142,1538,1125,2328,1746,2646,1566,2414,1631,645,351,822,244,43,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),5389,9343,9676,8321,4581,9802,7173,6083,5098,8289,7337,6891,5965,8631,6586,5580,4295,6309,5715,4504,3606,3862,3019,2763,3635,3291,3453,2299,1524,
应交税费(万元),6552,7237,13214,9397,13027,13158,16883,5302,11952,14283,17698,10912,11065,9240,8978,9267,7441,8004,9018,5049,3901,2479,4267,2401,1744,2063,2308,363,1179,
应付利息(万元),9007,6541,5250,6217,11826,8037,5154,5023,5322,3695,1817,3497,2826,1800,893,379,179,281,210,189,292,167,611,407,350,253,98,--,0,
应付股利(万元),--,--,--,404,--,--,--,--,--,--,--,101,404,2950,--,--,--,--,--,--,--,--,--,--,--,--,5721,--,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),24939,28745,19152,18544,15241,21439,16729,18077,11166,26344,13934,13741,13611,14981,11085,10347,13406,15629,4795,8763,6118,9899,6229,8351,4675,1506,1015,924,2393,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),243760,214832,203824,200936,133631,136085,62398,74466,71074,61895,42140,43640,10400,7540,4708,3650,3761,12166,9712,14592,16670,17106,19024,11524,6032,6023,3498,4310,5718,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),532862,505041,500567,524161,432382,454884,387317,341075,321323,332765,276047,290356,240603,191302,219266,249576,236023,195212,190747,195440,160958,164426,202223,187220,155977,145083,91977,56361,50099,
长期借款(万元),108044,152873,182362,214691,229594,205865,210492,159416,180436,94443,84460,51460,41250,48369,40100,27600,14027,9227,13183,17136,10297,12890,14731,24016,19060,17839,12653,3597,3551,
应付债券(万元),148866,148780,148693,148607,208183,208159,257772,257568,109170,109055,108940,108825,49443,49521,49448,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),11522,25701,66729,68317,71100,78615,77629,80895,70341,55458,--,--,--,--,--,--,--,--,--,--,2010,2191,1663,1320,1793,1875,--,453,1963,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),14539,14655,14330,14570,14159,14697,7751,6100,5441,5122,5221,1675,1723,1320,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),1596,1936,2024,2458,2469,2579,--,--,81,81,--,176,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,483,508,532,557,581,606,693,781,670,961,1126,571,640,329,0,
非流动负债合计(万元),284566,343944,414138,448644,525504,509915,553645,503979,365470,264160,198621,162135,92416,99210,90031,28108,14559,9784,13764,17742,13000,15863,17064,26297,21979,20285,13293,4379,5514,
负债合计(万元),817427,848985,914705,972805,957886,964798,940962,845054,686792,596925,474667,452492,333018,290512,309297,277683,250583,204995,204511,213181,173958,180289,219287,213517,177956,165368,105269,60740,55613,
实收资本(或股本)(万元),235523,235523,235523,235523,235523,235523,235523,235523,98134,98134,98134,98134,61334,61334,61334,61334,30667,30667,30667,30667,30667,30667,30667,23000,23000,23000,19835,19835,19835,
资本公积(万元),-2202,-2202,6308,6308,6308,6308,6308,6308,104443,104443,104443,104443,141243,141243,141709,141709,172376,172376,172376,172376,172376,172376,172376,23239,23239,23239,19502,19082,20978,
减:库存股(万元),4953,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),30488,30488,27144,27144,27144,27144,21124,21124,21124,21124,16691,16691,16691,16691,10545,10545,10545,10545,5798,5798,5798,5798,2519,2519,2519,946,2295,2295,2295,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),326630,305315,303479,279707,254528,238273,231227,190179,243249,212349,203133,170453,182377,155565,150823,126321,134698,114655,108028,88771,102083,88104,83594,71542,50895,47770,31058,22418,13805,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-88,-72,-85,-86,-73,-71,-77,-80,-79,-87,-64,-30,--,0,
归属于母公司股东权益合计(万元),581257,568303,569715,551456,526167,511119,495336,454168,466775,436069,402771,390148,401670,374870,364335,339822,348215,328158,316783,297540,310853,296868,289076,120220,99566,94890,72660,63629,56912,
少数股东权益(万元),17159,17519,18070,17833,18482,17936,15824,15303,15039,15152,12855,12947,10870,11084,7967,5620,5727,3985,-357,142,168,183,249,256,290,365,283,--,1119,
所有者权益(或股东权益)合计(万元),598415,585822,587785,569289,544649,529055,511160,469471,481814,451221,415626,403095,412541,385954,372302,345441,353942,332143,316426,297682,311021,297051,289325,120476,99855,95256,72943,63629,58031,
负债和所有者权益(或股东权益)总计(万元),1415842,1434808,1502490,1542095,1502535,1493853,1452122,1314525,1168606,1048146,890294,855586,745559,676466,681599,623125,604525,537138,520938,510863,484979,477339,508612,333993,277811,260624,178212,124369,113644,		
  
