报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),713,480,10923,10533,16150,667,1707,1311,1851,686,969,951,1744,906,1766,1734,1606,939,685,689,453,214,281,213,235,310,230,163,70,71,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),714,708,29126,27760,39176,677,729,688,565,42,72,52,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),97,69,2601,2492,202,3,929,4254,7935,2107,2454,1945,2158,3144,161,316,79,231,26,215,496,382,--,--,--,--,--,--,--,--,
流动资产合计(万元),37492,36642,209153,190240,201112,34433,39715,45524,52610,50753,46526,42360,45075,45580,52479,51224,52642,51488,49129,46694,47798,46671,45024,43545,43230,14179,11328,9351,4511,2815,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,512,512,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),29413,28315,4297,4416,4014,23855,18376,5182,4103,1969,1302,1461,1414,1414,1465,1455,418,418,554,200,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,25775,25922,24310,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,22970,--,25356,--,17394,--,17862,--,3171,--,3268,--,3238,--,2251,--,2137,--,2010,--,1926,--,1540,--,1412,1359,1215,--,--,
累计折旧(万元),--,6091,--,7290,--,5902,--,6244,--,2113,--,2140,--,1976,--,1328,--,1232,--,1147,--,1050,--,956,--,868,782,719,--,--,
固定资产净值(万元),--,16878,--,18065,--,11492,--,11617,--,1058,--,1128,--,1262,--,922,--,904,--,864,--,876,--,584,--,544,577,496,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),16589,16878,17892,18065,17053,11492,11563,11617,6053,1058,1047,1128,1209,1262,923,922,906,904,880,864,883,876,794,584,550,544,577,496,581,599,
在建工程(万元),6076,5747,9835,7810,2646,1216,--,--,6456,6456,6456,6456,6456,6456,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),7041,7217,7716,7929,8110,7997,8374,8332,8531,3166,3934,847,836,814,114,125,117,124,131,138,18,13,14,15,14,1,1,2,3,2,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,3215,5111,4878,5032,4731,4349,3945,3579,3003,2174,1347,721,371,--,--,--,--,--,--,
商誉(万元),57660,57660,73175,73175,74151,57710,57062,57062,57062,57062,57062,57062,57062,57062,50,50,50,50,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),28,31,46,34,43,43,47,37,30,27,7,37,52,51,50,49,62,76,91,110,130,149,146,99,40,46,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),314,328,485,413,395,240,166,164,157,160,76,57,86,83,19,15,10,8,10,10,5,4,6,5,2,2,4,2,3,2,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,25,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),117121,116177,139222,138276,131234,102553,95589,82394,82391,69923,69885,70263,72225,72020,7652,7347,5912,5524,5244,4326,3209,2389,1681,1075,607,593,582,500,586,603,
资产总计(万元),154613,152818,348375,328516,332346,136986,135305,127918,135000,120676,116411,112623,117301,117600,60131,58572,58554,57012,54373,51019,51007,49060,46705,44620,43837,14772,11910,9851,5097,3418,
短期借款(万元),10000,10000,18500,13500,4500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,32124,42461,37763,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),4842,4888,79603,63227,71722,1966,2250,3357,4341,885,1278,961,985,896,26,40,29,14,17,15,67,18,11,35,56,21,27,13,41,49,
预收账款(万元),2995,2814,3789,8745,8595,2988,2530,2175,1732,1180,868,680,514,415,41,20,20,20,20,20,20,20,147,133,148,24,180,181,284,6,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1881,2439,2425,2497,2727,2814,1809,1802,1734,1271,659,793,573,1104,533,499,488,444,392,355,327,293,268,236,219,190,174,133,78,37,
应交税费(万元),813,441,2557,1784,1479,413,413,405,290,551,1176,1079,801,927,333,250,239,235,152,109,66,81,622,589,331,450,563,417,353,290,
应付利息(万元),9,12,16,16,14,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,56,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),1917,1851,14278,7081,7117,1790,3118,3234,6288,4105,3711,3692,630,663,8,21,18,16,53,11,48,17,12,41,159,159,411,405,1,1,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),40,40,5000,5000,15845,6345,--,--,6345,6345,--,--,7931,8797,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),263,478,412,439,733,667,531,752,365,450,943,304,277,352,570,356,396,546,95,145,94,109,133,113,55,119,367,642,--,--,
流动负债合计(万元),22760,22964,158703,144750,150496,16983,10650,11725,21095,14787,8636,7509,11710,13154,1512,1185,1190,1275,729,712,623,538,1193,1146,968,964,1723,1790,757,383,
长期借款(万元),1940,1940,2000,2000,5250,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,6345,6345,6345,6345,12690,12690,12690,12690,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),954,954,690,690,650,650,917,917,917,917,497,337,323,343,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),0,0,888,895,--,1,--,--,--,3,8,8,4,8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,222,222,318,318,3,3,3,3,7,7,6,7,9,73,19,--,
非流动负债合计(万元),2895,2895,3578,3585,5900,651,7262,7262,7262,7265,13194,13034,13017,13041,222,222,318,318,3,3,3,3,7,7,6,7,9,73,19,0,
负债合计(万元),25655,25859,162281,148335,156396,17634,17912,18986,28357,22052,21830,20543,24727,26195,1735,1407,1508,1593,732,715,626,541,1200,1153,962,971,1732,1864,776,383,
实收资本(或股本)(万元),33794,33794,33794,33794,33794,33794,33794,33794,33794,33794,33794,33794,11265,11265,10680,10680,10680,10680,10680,10680,5340,5340,5340,5340,5340,4000,4000,4000,1000,1000,
资本公积(万元),38445,38445,31115,31486,32415,37942,37887,31473,31473,31473,31146,31146,53676,53676,22307,22307,22307,22307,22307,22307,27647,27647,27647,27647,27647,1446,1446,1446,20,20,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),4707,4707,4132,4132,4132,4132,2823,2823,2823,2823,2685,2685,2696,2696,2295,2295,2295,2295,1713,1713,1713,1713,836,836,836,836,254,254,436,308,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),46403,44256,66138,62452,61225,37145,36170,33853,31438,29939,26407,23830,21626,20340,20191,18791,18534,17266,16656,15604,15681,13819,11682,9644,9041,7520,4478,2287,2864,1707,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),123350,121203,135178,131865,131567,113012,110673,101943,99527,98029,94032,91455,89262,87976,55472,54073,53815,52547,51357,50305,50381,48519,45504,43466,42863,13801,10178,7987,4321,3035,
少数股东权益(万元),5608,5757,50916,48316,44383,6339,6719,6989,7116,595,548,625,3312,3429,2924,3092,3230,2871,2284,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),128958,126960,186094,180181,175950,119352,117393,108932,106644,98624,94581,92080,92574,91404,58396,57164,57045,55419,53641,50305,50381,48519,45504,43466,42863,13801,10178,7987,4321,3035,
负债和所有者权益(或股东权益)总计(万元),154613,152818,348375,328516,332346,136986,135305,127918,135000,120676,116411,112623,117301,117600,60131,58572,58554,57012,54373,51019,51007,49060,46705,44620,43837,14772,11910,9851,5097,3418,		
  
