报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),105592,100305,107200,110191,112840,109916,107821,100855,101927,101001,93894,85718,92625,80565,89151,84907,82675,83930,--,83378,81445,81769,65773,39023,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,262,--,--,--,
其他流动资产(万元),69401,82697,83553,51584,53673,52180,52158,50621,50655,53125,66087,84602,93184,87344,50236,50169,152,--,--,--,--,--,--,--,
流动资产合计(万元),363684,326878,335661,328829,304004,303843,302413,313983,306361,295554,309179,332132,333016,325948,338213,297163,314024,223889,--,200949,211327,181102,128242,114661,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,185,--,--,--,--,--,--,--,
长期股权投资(万元),194,194,266,217,233,233,350,354,302,365,343,332,344,318,383,376,372,353,--,303,218,199,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),732,783,803,821,840,859,883,899,926,933,956,970,988,1007,1033,1040,1060,1081,--,1118,1155,3198,2051,739,
固定资产原值(万元),--,115360,--,112938,--,111215,--,108039,--,100787,--,78269,--,82876,--,68302,--,65845,--,64308,63222,59342,51891,--,
累计折旧(万元),--,46810,--,43425,--,39754,--,36604,--,32883,--,28472,--,30399,--,28461,--,26131,--,24244,21875,17273,13112,--,
固定资产净值(万元),--,68550,--,69514,--,71461,--,71434,--,67904,--,49797,--,52477,--,39841,--,39714,--,40064,41347,42069,38780,--,
固定资产减值准备(万元),--,34,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),66554,68516,68522,69514,70750,71461,71566,71434,70406,67904,62536,49797,51372,52477,52132,39841,39365,39714,--,40064,41347,42069,38780,39065,
在建工程(万元),5108,5038,5390,5168,5341,5909,4815,5555,7138,8667,10846,15834,12612,7350,5131,14740,11867,9763,--,6384,4395,2573,333,1939,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),11398,11527,11549,11670,11847,11981,12208,12394,--,12582,10428,10248,9541,9577,9585,9548,9344,9304,--,9528,9519,9142,7462,7856,
开发支出(万元),--,--,--,--,--,--,--,--,12374,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,1014,1014,1014,1014,2657,2657,2657,2657,2657,2657,2657,2657,--,2657,2657,2657,--,--,
长期待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,53,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),8608,9014,9461,9334,8960,9193,8759,8916,7420,7517,7463,6698,6281,6903,5295,4976,4485,4960,--,4537,3488,2144,1451,1081,
其他非流动资产(万元),709,680,616,602,595,742,653,491,105,1623,1088,3811,560,1358,26,26,--,1436,--,577,122,549,115,326,
非流动资产合计(万元),93303,95753,96607,97327,98566,100376,100249,101058,99686,100606,96316,90347,84355,81647,76242,73205,69388,69268,--,65169,62900,62532,50192,51006,
资产总计(万元),456987,422631,432269,426156,402570,404220,402662,415040,406047,396160,405495,422479,417370,407595,414455,370368,383413,293156,298221,266119,274227,243633,178435,165668,
短期借款(万元),81016,49637,69412,53975,43724,42566,47715,53975,38772,35526,45420,48175,50365,52206,74731,53197,40662,65374,--,51844,70930,63166,32488,40503,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,27,163,--,--,--,103,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),18666,18255,17221,16892,17605,17637,16746,17159,15796,18109,23554,21501,18405,16057,14563,20479,22295,17145,--,18694,22240,23322,10021,12520,
应付账款(万元),57121,50258,52106,53210,47336,49706,46426,42400,56214,45874,50652,53102,57507,55336,59439,49552,54332,50667,--,43514,43338,45565,36297,21969,
预收账款(万元),6242,8315,8117,9004,7415,7486,6449,3780,4413,4971,6757,4595,6257,3951,4711,4412,8410,4934,--,4210,11261,2873,1858,2625,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),3979,5841,4801,3881,3346,4880,4286,3831,3258,4794,3789,3544,3040,5127,4245,3338,2672,4408,--,2756,3375,3339,2250,1809,
应交税费(万元),1601,1686,700,2171,--,988,1210,1053,227,2493,711,2188,2254,4883,5292,2540,5912,3796,--,3139,908,-718,-1895,660,
应付利息(万元),432,204,229,156,154,118,224,77,108,87,119,176,170,182,111,--,353,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,11686,--,--,--,18259,--,--,--,29215,--,--,--,--,--,--,--,--,5231,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),16771,20525,17375,17813,18119,20612,22040,21529,22150,24947,17112,16346,14666,18365,16140,16891,16647,13797,--,9931,5234,7058,5490,5158,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,1000,1000,1100,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),577,592,557,498,810,424,415,403,437,369,430,475,454,393,785,525,843,445,--,555,479,403,287,539,
流动负债合计(万元),186404,155314,170519,169286,138510,144418,145510,163465,142374,138271,148544,179317,153119,156501,180017,150962,152290,160566,--,134643,163100,145009,86796,85783,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,846,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),6695,6871,6595,6704,6511,6913,7027,7023,7359,7433,6240,4191,5645,5671,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),275,279,339,347,355,367,436,448,1502,1509,233,244,255,265,308,285,326,302,--,494,370,376,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,4896,4825,1421,1336,--,1352,1027,1051,1064,547,
非流动负债合计(万元),6970,7150,6933,7051,6867,7280,7463,7471,8861,8942,6473,4434,5900,5937,5203,5110,2593,1638,--,1847,1397,1427,1064,547,
负债合计(万元),193374,162463,177452,176337,145376,151697,152973,170936,151235,147213,155017,183751,159019,162438,185220,156072,154883,162204,--,136489,164497,146436,87859,86330,
实收资本(或股本)(万元),75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,70000,--,70000,70000,70000,70000,70000,
资本公积(万元),80274,80171,80065,79959,79854,79749,79644,79538,79438,79311,79193,78920,78920,78920,78922,78915,78917,-41,--,-37,-32,-47,8437,8437,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),21894,21894,21977,21598,20502,20246,19832,19178,17578,17578,16668,16013,14168,14168,12836,11541,9428,9428,--,7289,5204,2408,1015,--,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),82809,78591,73147,68151,76267,71320,69141,64461,77479,70790,73047,64213,85242,72654,57625,44083,60752,47248,--,48098,29054,18585,9326,-235,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,-1280,-1141,-1687,-1502,--,-1360,-1059,-900,194,296,
归属于母公司股东权益合计(万元),259468,255889,250275,245070,252395,247591,244650,238854,249325,243235,244231,232608,252253,238962,223103,208397,222410,125133,113474,123990,103168,90046,88972,78498,
少数股东权益(万元),4145,4278,4542,4748,4800,4931,5040,5250,5487,5712,6247,6120,6098,6195,6132,5899,6119,5819,--,5639,6563,7152,1603,840,
所有者权益(或股东权益)合计(万元),263613,260167,254817,249819,257194,252522,249689,244104,254812,248947,250478,238728,258351,245157,229234,214297,228530,130952,119224,129630,109730,97198,90575,79338,
负债和所有者权益(或股东权益)总计(万元),456987,422631,432269,426156,402570,404220,402662,415040,406047,396160,405495,422479,417370,407595,414455,370368,383413,293156,298221,266119,274227,243633,178435,165668,		
  
