报告日期,2017-06-30,2016-12-31,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
无形资产(万元),1644,1855,403,333,194,168,153,110,
开发支出(万元),--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,414,
长期待摊费用(万元),635,272,40,40,--,--,2,95,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),100,145,128,174,62,199,305,178,
其他非流动资产(万元),169,300,--,348,79,12567,--,31,
非流动资产合计(万元),18378,18131,15000,15118,13373,13448,1118,1774,
资产总计(万元),26613,27817,23238,22768,19258,20993,11222,8869,
短期借款(万元),--,--,--,1000,1000,2439,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,
应付账款(万元),395,233,29,182,12,19,24,58,
预收账款(万元),20,1,29,--,--,--,0,0,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,
应付职工薪酬(万元),937,1867,1115,1030,472,1065,898,493,
应交税费(万元),2641,323,220,476,286,134,396,41,
应付利息(万元),--,--,--,2,2,8,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,
其他应付款(万元),1083,1202,844,705,439,547,300,334,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,
其他流动负债(万元),21,21,21,36,124,251,205,261,
流动负债合计(万元),5096,3647,2258,3431,2336,4463,1823,1186,
长期借款(万元),--,--,--,2088,2713,3339,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,2,12,
专项应付款(万元),--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,
长期递延收益(万元),107,139,204,302,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,35,56,195,266,
非流动负债合计(万元),107,139,204,2389,2749,3395,197,278,
负债合计(万元),5204,3787,2462,5821,5084,7858,2020,1464,
实收资本(或股本)(万元),6000,6000,6000,6000,6000,6000,6000,2419,
资本公积(万元),2604,2609,2609,2396,2396,2396,2396,5097,
减:库存股(万元),--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,
盈余公积(万元),2584,2692,1761,1200,647,647,226,225,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),12701,14350,10637,7351,5131,4092,580,-449,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),23890,25651,21008,16947,14174,13135,9202,7291,
少数股东权益(万元),-2481,-1620,-232,--,--,--,--,113,
所有者权益(或股东权益)合计(万元),21409,24030,20776,16947,14174,13135,9202,7405,
负债和所有者权益(或股东权益)总计(万元),26613,27817,23238,22768,19258,20993,11222,8869,		
  
