报告日期,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,
长期应付款(万元),76443,35107,22674,22033,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,13,--,--,--,--,
非流动负债合计(万元),561395,479217,480984,445855,421210,295050,231700,168700,
负债合计(万元),674414,615831,581405,515919,474406,364609,269210,215994,
实收资本(或股本)(万元),193300,173929,173929,173929,173929,64000,64000,64000,
资本公积(万元),19288,18779,18779,18779,18779,47354,21280,1680,
减:库存股(万元),--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,
盈余公积(万元),1365,1287,981,158,82,1112,552,118,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),25436,21681,12972,99,440,2864,4387,945,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),239389,215677,206662,192965,193230,115330,90219,66743,
少数股东权益(万元),160,100,100,--,--,200,705,513,
所有者权益(或股东权益)合计(万元),239549,215777,206762,192965,193230,115530,90924,67256,
负债和所有者权益(或股东权益)总计(万元),913963,831608,788167,708884,667636,480138,360133,283250,		
  
