报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
投资性房地产(万元),95,98,102,105,108,118,131,--,--,--,
固定资产原值(万元),--,12949,--,12778,12189,10915,9846,9235,8399,7453,
累计折旧(万元),--,8713,--,8135,7784,6714,5450,4546,3548,2688,
固定资产净值(万元),--,4236,--,4642,4404,4201,4396,4688,4851,4765,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,
固定资产(万元),4806,4236,4519,4642,4404,4201,4396,4688,4851,4765,
在建工程(万元),13483,11801,9994,6740,3221,395,209,111,199,79,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),6078,6126,6183,6239,6296,6443,6459,8,9,--,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,
商誉(万元),172,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),77,92,107,122,137,132,115,146,--,67,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),578,519,749,666,548,833,640,519,266,166,
其他非流动资产(万元),--,--,--,97,667,--,--,--,--,--,
非流动资产合计(万元),25288,22872,21653,18612,15381,12122,11950,5473,5325,5077,
资产总计(万元),121890,117180,120844,117129,49178,47107,37635,28954,21783,16574,
短期借款(万元),--,--,--,--,--,--,--,--,380,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,65,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,
应付账款(万元),4982,4338,4353,3625,3484,3166,4051,2373,1556,1245,
预收账款(万元),119,--,--,--,--,--,--,--,--,311,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),2521,1989,3605,3083,2242,4158,3298,2851,1740,1188,
应交税费(万元),689,484,536,541,634,706,529,531,694,374,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),4044,3872,3643,3284,1079,1033,940,437,355,200,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),12355,10684,12137,10533,7439,9063,8883,6192,4725,3319,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),--,202,--,237,267,315,80,120,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),211,--,222,--,--,--,--,--,160,--,
非流动负债合计(万元),211,202,222,237,267,315,80,120,160,0,
负债合计(万元),12565,10886,12359,10770,7705,9378,8963,6312,4885,3319,
实收资本(或股本)(万元),23000,23000,12778,12778,9583,9583,9583,5324,5324,5324,
资本公积(万元),51241,51241,61463,61463,2334,2334,2334,6593,6593,6593,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),4839,4839,4360,4360,4103,3346,2181,1339,604,134,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),30245,27215,29885,27758,25452,22466,14573,9386,4375,1205,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),109324,106295,108485,106358,41473,37729,28672,22642,16897,13256,
少数股东权益(万元),--,--,--,0,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),109324,106295,108485,106358,41473,37729,28672,22642,16897,13256,
负债和所有者权益(或股东权益)总计(万元),121890,117180,120844,117129,49178,47107,37635,28954,21783,16574,		
  
