报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,113252,--,106411,--,86394,82701,--,--,
累计折旧(万元),--,47068,--,41101,--,31579,23047,--,--,
固定资产净值(万元),--,66183,--,65310,--,54815,59654,--,--,
固定资产减值准备(万元),--,652,--,652,--,652,--,--,--,
固定资产(万元),69454,65531,64754,64658,57538,54163,59654,42739,39856,
在建工程(万元),5254,9862,10138,12408,9904,5795,2203,5716,540,
工程物资(万元),--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,
无形资产(万元),11639,11579,11650,11678,11805,10544,9831,10041,8141,
开发支出(万元),--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),2427,1828,2075,2297,157,193,265,321,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1386,1257,1228,1239,867,983,1048,702,547,
其他非流动资产(万元),7347,5589,4738,2146,2190,5317,122,2463,281,
非流动资产合计(万元),97507,95646,94584,94426,82461,76995,73124,61982,49365,
资产总计(万元),235719,226796,235619,153312,127368,120385,114356,119129,88724,
短期借款(万元),37650,35900,40500,39500,37890,41390,39000,47000,36290,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,
应付票据(万元),3000,1750,3750,4214,720,3120,200,7385,--,
应付账款(万元),20636,18575,20761,20823,10978,7609,13125,9320,11794,
预收账款(万元),2144,1680,1787,2087,223,305,445,169,29,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),5663,5189,6439,6840,5076,4147,4055,3999,3044,
应交税费(万元),1785,2234,2499,2432,2340,1533,2852,3343,2642,
应付利息(万元),46,45,51,48,50,61,74,90,69,
应付股利(万元),--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,
其他应付款(万元),433,470,714,289,236,258,377,138,1696,
预提费用(万元),--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,
流动负债合计(万元),71357,65842,76500,76233,57513,58422,60127,71443,55564,
长期借款(万元),--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,
长期递延收益(万元),2486,2540,2594,2485,2504,2206,2189,2277,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),2486,2540,2594,2485,2504,2206,2189,2277,0,
负债合计(万元),73843,68382,79095,78718,60017,60628,62316,73720,55564,
实收资本(或股本)(万元),20400,20400,20400,15300,15300,15300,15300,15300,12000,
资本公积(万元),79664,79664,79664,6360,6360,6360,6360,6360,9660,
减:库存股(万元),--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,
盈余公积(万元),4842,4842,4842,4842,3845,3845,3135,2201,1130,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),56970,53508,51619,48092,41846,34251,27244,21548,10370,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),161876,158413,156524,74593,67351,59757,52040,45409,33160,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),161876,158413,156524,74593,67351,59757,52040,45409,33160,
负债和所有者权益(或股东权益)总计(万元),235719,226796,235619,153312,127368,120385,114356,119129,88724,		
  
