报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
商誉(万元),1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
长期待摊费用(万元),2896,1859,379,220,259,294,330,367,404,440,464,500,521,560,391,296,258,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),2386,2954,2776,2684,4410,3460,1183,1117,1059,973,865,1013,1083,915,680,776,578,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),119456,116080,108071,102800,102092,100431,97933,98983,100981,101640,102970,101525,102897,102053,105436,100272,72793,
资产总计(万元),501569,516768,491338,575831,579218,509522,461096,380601,424633,371999,373516,375532,294686,299573,270379,260575,213493,
短期借款(万元),--,--,30000,114000,131500,68000,64034,20262,67221,12987,25411,36682,36239,44157,51824,47371,33631,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),34941,32784,26703,26031,26429,29494,22748,18236,26138,27346,24902,24494,29284,25002,21050,22476,18012,
应付账款(万元),76490,93250,86998,63235,75335,73135,66777,47671,43283,51944,56238,51380,49290,59530,62071,64771,45436,
预收账款(万元),5104,7776,6620,4635,5207,7184,6154,4910,3308,4563,3459,2005,3030,3510,2904,3038,2097,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),5640,9694,6789,5964,5018,9325,7136,5737,4596,7199,5887,5195,3034,4829,4666,4845,2950,
应交税费(万元),1385,-409,3029,2765,5535,6197,-139,478,1068,-924,-361,-271,-103,-1820,-1835,-3146,547,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,7016,--,--,--,--,22868,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),14556,17449,14004,16944,15280,15722,9659,9736,8715,9301,10010,9568,9560,8929,7825,6820,6157,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),30000,30000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),723,542,584,615,756,738,756,809,838,857,840,872,891,911,939,892,--,
流动负债合计(万元),168841,191087,174726,234189,265060,209794,177126,107839,155168,113272,126385,136941,131225,145048,149444,147066,131699,
长期借款(万元),--,--,--,30000,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),1435,1570,1680,1831,1887,2120,2295,2449,2641,2848,2958,3155,3367,3586,4399,5296,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6655,
非流动负债合计(万元),1435,1570,1680,31831,1887,2120,2295,2449,2641,2848,2958,3155,3367,3586,4399,5296,6655,
负债合计(万元),170275,192657,176407,266020,266947,211914,179420,110288,157809,116120,129343,140096,134593,148635,153844,152362,138353,
实收资本(或股本)(万元),40100,40100,40100,40100,40100,40100,40100,40100,40100,40100,40100,40100,36000,36000,36000,36000,36000,
资本公积(万元),79498,79498,79498,79498,79462,79462,79598,79598,79598,79598,79598,79598,8497,8497,8497,8497,8497,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),20050,20050,20050,20050,20050,20050,20050,20050,20050,20050,19734,19734,19734,19734,16293,13121,9814,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),191561,184301,175180,170274,172743,158175,141499,130104,126615,115649,104238,96101,95959,86804,55841,50691,20924,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-96,
归属于母公司股东权益合计(万元),331083,323911,314731,309811,312270,297608,281153,269759,266255,255301,243573,235436,160093,150938,116536,108214,75139,
少数股东权益(万元),210,200,200,--,--,--,522,553,570,578,600,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),331294,324111,314931,309811,312270,297608,281675,270313,266824,255879,244173,235436,160093,150938,116536,108214,75139,
负债和所有者权益(或股东权益)总计(万元),501569,516768,491338,575831,579218,509522,461096,380601,424633,371999,373516,375532,294686,299573,270379,260575,213493,		
  
