报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
其他非流动资产(万元),17765,12056,11745,6146,5561,3987,4792,3145,3672,3853,3716,3714,3266,3686,4855,6626,3607,
非流动资产合计(万元),160107,142788,138429,125671,119227,113295,114957,99967,100165,102601,100694,91078,89936,89036,84489,63792,38956,
资产总计(万元),610596,570450,563395,523820,524144,490350,492749,488962,497022,471129,457799,451674,500868,327195,276703,201137,130192,
短期借款(万元),67501,47936,56993,42827,48355,41000,43000,40000,38000,39000,39000,39000,90000,76000,51000,24500,4800,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),14118,14105,12751,10171,5168,4993,4902,5255,8169,6745,2018,1568,1902,2073,1886,--,--,
应付账款(万元),64577,59384,58734,45044,50130,43216,46482,51261,51555,40430,40823,36983,39246,40690,32223,28202,18635,
预收账款(万元),5283,5597,7172,5511,5617,5095,4091,3338,3689,3856,3725,3129,5668,7606,8636,6708,5741,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),5969,9293,6974,6157,5664,6374,5763,5324,3315,6431,5582,7651,5323,5989,6299,5572,4539,
应交税费(万元),5018,3409,4449,3043,3179,2085,5265,3644,3226,4715,5367,5218,5926,7477,7683,9055,5828,
应付利息(万元),266,1339,1053,654,317,63,66,49,66,95,60,66,151,154,95,52,--,
应付股利(万元),--,--,--,--,2250,--,--,--,3000,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),542,517,855,2935,910,1582,2177,1951,3638,1442,2256,1150,2574,1573,1136,921,3460,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,50,100,--,--,--,--,--,--,--,1980,650,--,
其他流动负债(万元),1081,1157,1627,45,373,--,162,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),164354,142737,150608,116387,121962,104459,112007,110821,114659,102715,98831,94764,150790,141562,110938,75660,43003,
长期借款(万元),20000,10000,--,--,--,4850,4850,4950,15000,5000,--,--,--,--,--,1980,--,
应付债券(万元),19874,19858,19842,19827,19812,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),2686,1397,1821,405,517,749,871,1144,1616,1896,2319,1425,1674,1041,6024,1756,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),1106,652,647,641,726,633,633,684,684,508,254,--,--,--,--,--,--,
递延所得税负债(万元),3019,3742,3816,3592,2671,3699,3581,3137,1978,1855,1544,1235,1146,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,344,1449,1739,
非流动负债合计(万元),48302,37298,27654,26108,25372,11505,11518,11179,21081,10965,5830,4732,5460,3909,9061,6258,1739,
负债合计(万元),212656,180035,178262,142495,147335,115963,123524,122000,135740,113679,104662,99496,156250,145471,119999,81917,44742,
实收资本(或股本)(万元),58500,58500,58500,58500,45000,45000,45000,45000,37500,37500,37500,37500,37500,28000,28000,28000,28000,
资本公积(万元),160512,160512,160512,160514,174014,174153,174153,174153,181653,181717,181717,181955,181955,38328,38328,38328,37900,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),5986,5840,5934,6252,6234,6211,6079,6113,6255,6413,6437,6961,6801,6453,5966,4596,2211,
盈余公积(万元),11723,11723,11723,11235,11235,11235,11235,9936,9936,9936,9936,8297,8297,8297,5833,3342,1613,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),157761,153361,145854,142488,136961,133330,128072,128771,123053,119657,115304,115484,109150,99388,77386,44689,15794,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-67,
归属于母公司股东权益合计(万元),395796,388175,382824,380179,375698,373054,367901,365778,360069,356218,351897,350831,343243,180048,154975,118843,85450,
少数股东权益(万元),2144,2239,2310,1147,1111,1333,1324,1184,1213,1232,1240,1346,1375,1676,1729,376,--,
所有者权益(或股东权益)合计(万元),397940,390414,385134,381325,376810,374387,369225,366962,361282,357450,353137,352178,344618,181724,156704,119220,85450,
负债和所有者权益(或股东权益)总计(万元),610596,570450,563395,523820,524144,490350,492749,488962,497022,471129,457799,451674,500868,327195,276703,201137,130192,		
  
