报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,0,
长期股权投资(万元),--,--,46,60,3716,3753,3733,3611,3360,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,0,
固定资产原值(万元),--,28457,--,26291,--,26189,--,25234,--,24660,--,23560,--,23550,--,21577,--,21186,--,11873,--,11831,--,11135,--,10992,--,8310,--,6087,4941,4829,--,0,
累计折旧(万元),--,12111,--,11064,--,9985,--,8862,--,7834,--,6848,--,5889,--,4945,--,4058,--,3632,--,3206,--,2794,--,2397,--,2108,--,1858,1680,1490,--,0,
固定资产净值(万元),--,16346,--,15227,--,16204,--,16372,--,16826,--,16712,--,17661,--,16632,--,17128,--,8241,--,8626,--,8341,--,8595,--,6201,--,4229,3261,3338,--,0,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
固定资产(万元),17610,16346,14802,15227,15765,16204,16591,16372,16300,16826,16278,16712,17188,17661,17667,16632,16695,17128,8135,8241,8445,8626,8293,8341,8402,8595,6423,6201,6301,4229,3261,3338,1391,1106,
在建工程(万元),16533,16507,16972,16964,17052,16595,10072,6231,6174,6174,7245,43,43,39,468,468,818,802,8976,8411,8468,8401,2926,1745,428,296,--,--,--,--,0,--,--,0,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
油气资产(万元),6122,6417,6745,6725,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,45,45,45,45,--,--,--,--,0,--,--,0,
无形资产(万元),3924,4107,4216,4380,4618,4857,6084,6243,6475,6707,5617,5808,5929,6124,6331,6518,6710,6905,4534,4714,4882,5103,3358,2572,2682,2791,736,734,806,693,802,911,1129,1303,
开发支出(万元),505,505,505,505,505,505,505,505,422,420,1711,1608,1484,1287,1164,1011,825,242,1194,941,708,393,207,1071,526,304,--,--,--,--,0,--,--,0,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,0,
长期待摊费用(万元),94,99,104,109,114,118,123,130,136,140,142,147,156,161,162,167,171,176,179,184,143,106,106,59,--,--,--,--,--,--,0,105,215,104,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
递延所得税资产(万元),156,156,350,308,304,316,184,184,186,100,271,148,145,154,407,357,457,361,388,403,312,295,267,231,173,176,160,160,157,155,108,105,64,23,
其他非流动资产(万元),171,1106,--,--,--,--,--,--,--,--,--,--,--,--,450,--,--,--,1522,2250,676,676,--,--,--,--,--,--,--,--,0,--,--,0,
非流动资产合计(万元),45117,45244,43740,44278,42075,42350,37294,33277,33053,30368,31265,24466,24944,25426,26650,25152,25677,25613,24928,25143,23633,23602,15202,14065,12256,12207,7319,7095,7264,5077,4171,4460,2799,2536,
资产总计(万元),125705,127025,126696,128055,124756,127854,124086,122756,123324,125855,125648,123551,123577,124280,125733,122658,125121,124741,119051,117822,117585,115350,110307,109078,110997,109167,104909,103481,102422,22515,18517,17218,14068,12688,
短期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,0,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,0,
应付账款(万元),3581,5756,7286,7941,7457,9264,5132,4136,4421,7327,4241,774,801,915,2763,780,990,1970,767,765,806,871,6,10,19,19,17,10,60,69,0,--,3,0,
预收账款(万元),58,36,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,20,189,--,--,0,--,--,0,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,0,
应付职工薪酬(万元),65,312,71,74,79,312,89,85,91,98,124,146,152,67,139,138,143,48,134,135,163,58,149,162,139,120,95,67,74,20,44,26,31,46,
应交税费(万元),164,84,130,62,109,199,253,334,357,436,132,113,122,232,396,318,936,1205,253,416,885,915,-152,322,358,676,588,501,842,777,532,656,340,314,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,0,
应付股利(万元),48,76,--,--,--,--,--,--,320,--,--,183,--,--,--,--,--,--,--,709,--,0,--,--,--,--,--,--,--,--,0,--,3280,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
其他应付款(万元),432,324,25,29,23,23,21,18,17,17,6,7,42,46,3,1,6,5,23,57,31,11,28,17,15,18,25,45,254,0,0,1106,--,148,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
一年内到期的非流动负债(万元),13,14,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,0,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,0,
流动负债合计(万元),4361,6601,7511,8105,7667,9798,5495,4574,5205,7878,4503,1221,1117,1261,3301,1238,2075,3229,1176,2083,1886,1856,31,512,531,833,745,811,1229,867,575,1788,3654,508,
长期借款(万元),1928,1006,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,0,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,0,
长期应付款(万元),--,--,28,29,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,0,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,66,100,--,0,
预计非流动负债(万元),--,--,--,--,--,--,990,990,990,990,990,990,990,990,990,990,990,990,990,990,1320,1320,1320,1320,1320,1320,--,--,--,--,0,--,--,0,
长期递延收益(万元),235,244,48,243,253,262,171,183,289,301,310,320,329,339,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,0,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,348,358,367,377,201,210,219,229,223,232,240,249,273,273,279,285,0,--,--,0,
非流动负债合计(万元),2163,1250,76,272,253,262,1161,1173,1279,1291,1300,1310,1319,1329,1338,1348,1357,1367,1191,1200,1539,1549,1543,1552,1560,1569,273,273,279,285,66,100,0,0,
负债合计(万元),6525,7851,7588,8377,7920,10061,6657,5746,6484,9169,5803,2531,2436,2589,4640,2585,3432,4596,2367,3283,3425,3405,1574,2064,2092,2402,1017,1084,1508,1152,641,1888,3654,508,
实收资本(或股本)(万元),32000,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000,16000,16000,16000,16000,8000,8000,8000,8000,8000,6000,6000,6000,3155,3000,
资本公积(万元),54951,54951,54951,54951,54951,54951,54951,54951,54951,54951,55004,55004,55004,55004,55004,55004,55004,55004,55004,55004,71004,71004,71004,71004,79004,79004,79004,79004,79004,3292,3292,3292,1215,1,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,0,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,0,
盈余公积(万元),7294,7294,7227,7227,7227,7227,7046,7046,7046,7046,6865,6865,6865,6865,6328,6328,6328,6328,5419,5419,5419,5419,4571,4571,4571,4571,3786,3786,3786,3786,3180,3180,3312,3022,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
未分配利润(万元),21582,21166,20860,21293,22309,23231,23304,22887,22761,22596,25849,27031,27326,27867,27856,26833,28413,26906,24312,22190,21772,19554,17167,15464,17353,15219,13114,11615,10130,8288,5404,2858,2732,6157,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,-95,-92,-56,-93,-51,-74,-35,-32,-8,-25,-23,-29,-13,-8,-6,-3,0,--,--,0,
归属于母公司股东权益合计(万元),115562,115419,115140,115662,116775,117727,117363,116942,116771,116617,119660,120815,121114,121651,121094,120072,121689,120145,116684,114539,114160,111946,108733,107014,108905,106765,103892,102398,100914,21363,17876,15330,10414,12180,
少数股东权益(万元),3618,3755,3968,4016,61,67,67,68,68,69,186,205,27,39,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,0,
所有者权益(或股东权益)合计(万元),119180,119173,119109,119678,116836,117794,117430,117010,116840,116686,119845,121020,121141,121690,121094,120072,121689,120145,116684,114539,114160,111946,108733,107014,108905,106765,103892,102398,100914,21363,17876,15330,10414,12180,
负债和所有者权益(或股东权益)总计(万元),125705,127025,126696,128055,124756,127854,124086,122756,123324,125855,125648,123551,123577,124280,125733,122658,125121,124741,119051,117822,117585,115350,110307,109078,110997,109167,104909,103481,102422,22515,18517,17218,14068,12688,		
  
