报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,3,94,219,295,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2348,--,--,--,2053,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,
其他应收款(万元),23174,31109,25892,26457,26050,25406,28907,26769,27155,23131,16470,11396,10605,6566,10372,2916,12806,5393,6195,5002,4709,3487,3407,3966,1203,11197,970,1747,514,1889,20083,760,1009,1664,2628,2109,2527,3765,36721,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,
存货(万元),294323,299395,315200,305125,312576,322169,299864,285075,244485,228108,223980,195307,169946,158951,119599,76527,83509,81632,65025,62067,61461,60789,41261,32443,31833,30585,29673,26501,26301,26690,37179,25424,5997,5899,6034,4331,5350,4865,4577,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,
其他流动资产(万元),16698,13964,25937,26318,25028,25951,32383,36303,34307,28085,31854,39786,35583,34637,29315,43689,43826,43668,33281,27689,16546,18819,8572,15620,25356,20022,20003,10,--,--,4,10,6,--,2,9,0,0,397,
流动资产合计(万元),503957,508360,545237,552288,479073,516267,569571,541588,473591,418206,419960,374230,384961,327755,420070,332104,324445,386484,343605,328483,348240,275830,219590,186704,240409,258797,241016,224380,208995,207022,204028,182744,193354,164732,151920,52809,56243,55965,67567,
发放贷款及垫款(万元),34849,37718,39243,40514,41186,40601,40345,41030,41983,43032,41281,42450,41835,42177,37616,36974,38190,39580,40669,38156,33281,35155,37390,34526,29955,26462,20757,20228,16616,9420,--,0,--,--,0,0,0,0,0,
可供出售金融资产(万元),55949,55949,48949,49109,41234,41234,41234,41774,41774,41774,43074,43074,43074,43074,23784,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,
长期应收款(万元),2799,2831,2793,2661,2620,2620,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,22784,22784,22784,22784,22784,22784,22784,19994,19994,19994,19994,19022,19022,19022,19022,9096,9096,9096,9096,8646,8646,8646,9015,8782,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,
固定资产原值(万元),--,385505,--,285763,--,282193,--,258624,--,185041,--,153690,--,153174,--,135540,--,138109,--,136191,--,126834,--,124502,--,124050,--,115608,--,76146,--,74385,--,74308,0,71545,71399,18921,0,
累计折旧(万元),--,88408,--,81292,--,72628,--,65109,--,57942,--,52712,--,47653,--,43466,--,39656,--,37564,--,34123,--,31003,--,27656,--,24058,--,21192,--,18513,--,16143,0,14271,11953,7796,0,
固定资产净值(万元),--,297097,--,204470,--,209565,--,193516,--,127099,--,100978,--,105521,--,92073,--,98453,--,98627,--,92711,--,93499,--,96393,--,91551,--,54954,--,55873,--,58165,0,57274,59446,11125,0,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,
固定资产(万元),292637,297097,201046,204470,207757,209565,205960,193516,214746,127099,98572,100978,103142,105521,101238,92073,93693,98453,94965,98627,99976,92711,92082,93499,94839,96393,90037,91551,53748,54954,54659,55873,56950,58165,56204,57274,59446,11125,25683,
在建工程(万元),73417,71987,154177,145088,141720,125074,113715,121457,97273,89146,86710,64494,54233,40187,36885,30736,28872,21708,19290,7267,3841,6272,4458,3230,2950,1176,24163,22486,19152,5078,3518,953,569,159,2283,979,6,16748,225,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,
无形资产(万元),46094,46235,51068,51513,51915,52390,55361,55765,64843,65327,65912,66255,66305,66694,66787,67243,34472,34499,34723,34962,35203,35449,35694,35939,36169,36368,36565,36771,15008,15140,15272,15405,15490,13570,13684,13798,14027,14372,14779,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,
商誉(万元),10939,10939,10939,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,--,--,0,0,0,0,0,
长期待摊费用(万元),58195,58879,53593,54469,54895,55808,53999,51564,52247,52520,50949,51283,52033,52448,46249,47006,47919,48604,46192,47149,47363,48259,48216,49168,49509,50045,11687,12565,13575,14405,14544,15260,16126,17095,14244,13878,15165,12146,8301,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,
递延所得税资产(万元),3721,3436,3523,3366,3121,2861,3310,3187,3197,3040,2586,2563,2578,2492,2025,1924,2055,2034,1580,1578,1565,1570,1539,1532,1497,1490,913,913,882,882,644,644,614,614,453,453,467,273,249,
其他非流动资产(万元),202510,201102,160485,160120,155873,134486,135670,154950,175798,212515,164416,154706,110277,110501,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,
非流动资产合计(万元),781110,786174,725815,711319,700328,664646,649602,663251,691869,634461,553507,525811,473484,463103,314592,298748,267993,267670,260209,250531,244022,242208,239382,237897,234920,231936,203153,203544,138012,118910,97741,97238,98845,98699,95513,95028,97756,63678,58018,
资产总计(万元),1285067,1294534,1271051,1263607,1179401,1180913,1219173,1204839,1165460,1052666,973467,900041,858445,790858,734661,630852,592437,654154,603815,579014,592262,518037,458972,424601,475329,490733,444169,427924,347007,325932,301768,279981,292198,263431,247433,147837,153999,119643,125585,
短期借款(万元),29295,23516,27177,43000,28000,18000,28000,58500,101000,101000,93300,90000,65500,26000,22200,29500,20000,10000,10000,10000,9000,10000,10000,10000,8000,5000,1000,1000,--,--,--,0,--,--,0,0,4000,5800,29400,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,2918,1153,3514,3611,2384,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,
应付票据(万元),2780,7011,6814,4214,5113,8830,6629,3130,3451,6685,7097,4678,4554,9021,8743,5877,6806,9740,11393,7945,6728,9416,10273,6736,6359,11426,13099,7094,7482,8746,9657,8482,7015,7045,6995,5875,6475,7870,12597,
应付账款(万元),109012,127760,112362,110194,113685,120201,71084,75296,87268,87844,41529,44629,62603,72165,46037,47689,57807,77948,40368,48788,60384,72694,44488,51636,49044,52727,42855,47315,42833,47667,29391,29988,40394,33840,20441,22800,28780,20519,21998,
预收账款(万元),78847,113713,134604,118591,118881,134304,128937,113782,111671,98374,121430,118726,121051,121729,115644,123074,128029,130146,133688,126263,135714,120343,127073,106580,107814,104431,91590,89502,97435,76522,80203,66143,71855,53148,56769,42541,37455,25260,16476,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,
应付职工薪酬(万元),1256,6775,1372,716,1022,6588,626,713,1145,6785,515,615,1089,6589,697,714,1046,7280,3362,1770,1119,8205,5463,3043,840,7962,2367,422,655,5228,1803,422,746,3657,1826,407,1638,505,1356,
应交税费(万元),9783,4374,4617,3112,2573,1509,1553,1572,2239,962,1528,1966,1530,2331,1143,1467,2348,1652,1402,1784,1482,2553,-4662,-7408,-7683,1005,-2383,-5108,-5774,-2525,-2163,-4081,-2578,156,-1388,60,1388,3553,1770,
应付利息(万元),5049,5157,2610,5624,3452,4110,4870,6661,5631,3205,1121,3605,4731,2989,1200,417,--,2153,1341,671,--,--,--,--,2588,1725,863,--,--,--,--,0,--,--,0,0,0,0,0,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,150,--,--,0,0,0,0,32,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,
其他应付款(万元),39453,38574,41236,35972,36158,34973,62761,32839,32651,29899,31142,30571,30718,40591,28000,25375,26927,31164,29109,24235,26378,23750,24256,23291,23067,40802,34113,33160,11351,11654,10637,10144,10923,11284,10776,10438,14360,5767,4371,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,
保险合同准备金(万元),3561,3511,3188,3048,2826,2776,2421,2421,2321,2321,3568,3537,3396,2996,2778,2278,2156,2084,1457,1261,1178,1022,723,327,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,
一年内到期的非流动负债(万元),32130,32330,16097,19229,31258,35136,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,
其他流动负债(万元),60187,61227,60260,40253,40331,41190,120242,80242,120410,120509,90529,120673,120686,120961,126533,46864,6905,66876,65759,64837,64052,3491,2499,948,60064,60000,60000,60000,--,--,--,0,--,--,0,0,0,107,264,
流动负债合计(万元),371353,423946,410337,383953,383298,407618,427123,375155,467787,460502,392912,422513,419468,407755,353111,283392,252158,339178,298014,287687,306172,251610,220248,195288,250228,285213,243638,233520,154118,147426,129662,111247,128355,109129,95420,82122,94097,69380,88264,
长期借款(万元),121376,106976,129406,154849,80676,70176,74350,114940,126830,107870,96370,66970,56970,16400,11400,11400,7000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,1000,10000,10000,10000,0,
应付债券(万元),119832,119817,119802,119788,119774,119760,119746,119733,119720,69836,69829,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,
长期应付款(万元),31370,19600,5970,5970,5970,5970,20179,17415,20164,22843,25801,25800,7487,7495,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,424,424,424,424,424,430,509,
专项应付款(万元),6306,6306,6306,6306,6306,6306,6306,6526,6526,6526,6103,6103,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,
长期递延收益(万元),7315,6180,7282,6668,5703,4857,7817,7786,7931,7412,7299,7216,7304,7121,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,1931,1317,1317,1317,816,497,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,6040,5887,5986,5843,5350,5350,5320,5320,5280,5280,5111,5111,3130,3130,2987,2987,2085,2085,1931,0,0,0,0,0,0,
非流动负债合计(万元),286199,258880,268767,293582,218429,207070,228399,266400,281172,214488,205401,106089,71762,31016,17864,17710,13409,6266,5773,5773,5743,5743,5703,5703,5534,5534,3553,3553,3411,3411,2509,2509,2356,2356,2742,11742,11742,11247,1006,
负债合计(万元),657553,682826,679104,677535,601727,614688,655522,641555,748959,674990,598313,528602,491230,438772,370974,301102,265567,345444,303787,293460,311915,257353,225951,200991,255762,290747,247191,237073,157528,150837,132171,113756,130711,111485,98162,93863,105839,80627,89271,
实收资本(或股本)(万元),141661,141661,141661,141661,141661,70830,70830,70830,56612,56612,56612,56612,56583,56551,56459,56164,56164,56158,55872,55872,55872,55872,55872,34920,34920,34920,34920,34920,34920,34920,34920,34920,19400,19400,19400,14400,14400,14400,14400,
资本公积(万元),127159,127159,127152,127152,127152,197982,197982,198132,66670,66670,66670,66670,66266,65851,70719,66833,66634,66499,62121,62138,61413,61413,58610,79562,79562,79562,80296,78796,78796,78796,78796,78796,94316,94316,94316,7286,7286,7286,7286,
减:库存股(万元),4115,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,
盈余公积(万元),34121,34121,30168,30168,30168,30168,26109,26109,26109,26109,22465,22465,22465,22465,18533,18533,18533,18533,14562,14562,14562,14562,10828,10828,10828,10828,7874,7874,7874,7874,5679,5679,5679,5679,4201,4201,4201,3007,2096,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,
未分配利润(万元),230686,213122,216447,213154,202770,193383,190932,188394,185990,173186,174629,170824,166369,151473,151628,147168,144022,125782,125183,118545,113769,94197,93072,87404,83463,65568,64949,60449,58999,44712,43538,40242,40586,31112,30018,27752,21947,14013,12237,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,
归属于母公司股东权益合计(万元),529672,516224,515482,512189,501805,492419,486714,484325,336242,323295,320938,316899,312010,296576,297339,288698,285353,266972,257739,251117,245616,226043,218383,212715,208773,190879,188039,182039,180589,166302,162933,159637,159981,150507,147935,53640,47835,38706,36020,
少数股东权益(万元),97842,95484,76465,73884,75868,73807,76938,78960,80260,54382,54217,54540,55206,55510,66348,41053,41517,41738,42289,34437,34731,34641,14638,10894,10793,9107,8939,8812,8890,8793,6664,6588,1506,1439,1337,334,325,309,295,
所有者权益(或股东权益)合计(万元),627515,611708,591947,586073,577674,566225,563652,563285,416501,377676,375155,371439,367216,352087,363687,329751,326870,308710,300028,285554,280347,260684,233021,223609,219567,199986,196978,190851,189479,175095,169597,166226,161487,151946,149272,53974,48160,39015,36315,
负债和所有者权益(或股东权益)总计(万元),1285067,1294534,1271051,1263607,1179401,1180913,1219173,1204839,1165460,1052666,973467,900041,858445,790858,734661,630852,592437,654154,603815,579014,592262,518037,458972,424601,475329,490733,444169,427924,347007,325932,301768,279981,292198,263431,247433,147837,153999,119643,125585,		
  
