报告日期,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
应付债券(万元),--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,
非流动负债合计(万元),0,0,0,518,2589,0,0,
负债合计(万元),67454,67729,59292,59460,45319,37330,32895,
实收资本(或股本)(万元),14000,10500,10500,10500,10500,10500,7500,
资本公积(万元),52338,12315,12315,12315,12315,12315,15315,
减:库存股(万元),--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,
盈余公积(万元),3491,3491,3491,2613,1826,1136,617,
一般风险准备(万元),--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,
未分配利润(万元),32389,30381,27655,19469,14262,8125,3519,
拟分配现金股利(万元),--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),102185,56692,53977,44900,38910,32083,26955,
少数股东权益(万元),--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),102185,56692,53977,44900,38910,32083,26955,
负债和所有者权益(或股东权益)总计(万元),169639,124421,113268,104360,84229,69412,59850,		
  
