报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,127,160,338,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),246,254,264,272,283,287,333,337,341,344,349,353,357,361,378,79,86,
固定资产原值(万元),--,32294,--,18706,--,16496,--,15720,--,15194,--,14513,--,14268,13609,13126,--,
累计折旧(万元),--,8487,--,7394,--,6752,--,6236,--,5743,--,5249,--,4738,3816,3226,--,
固定资产净值(万元),--,23808,--,11312,--,9744,--,9484,--,9451,--,9264,--,9530,9793,9900,--,
固定资产减值准备(万元),--,16,--,16,--,16,--,16,--,16,--,16,--,16,16,18,--,
固定资产(万元),23690,23791,22374,11296,9680,9727,9802,9468,9408,9435,9263,9248,9390,9514,9776,9882,7605,
在建工程(万元),9871,8767,7430,15390,13996,11873,9993,8064,6761,6061,3929,2617,1726,1655,1586,1570,1754,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),10546,10535,10440,10360,5969,5958,6013,6053,6082,6122,6144,6192,6232,6264,6411,6535,1848,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),1520,1317,727,725,705,706,797,767,809,805,151,111,63,71,43,24,33,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),204,209,226,209,207,176,177,144,165,156,191,177,192,175,156,146,109,
其他非流动资产(万元),630,571,1734,2984,3946,2354,1189,656,480,286,723,348,269,163,213,272,4810,
非流动资产合计(万元),46875,45613,43392,41434,34985,31278,28501,25686,24243,23407,20947,19243,18399,18521,18872,18861,16582,
资产总计(万元),122996,121339,115924,115018,108734,105923,97040,92410,90318,93902,88258,91449,69446,75699,75012,65970,55083,
短期借款(万元),31414,27414,25055,25505,19600,10500,8500,8500,7450,5950,4000,7300,11800,12800,15300,14800,13300,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),3554,3673,5621,5107,5813,6060,5608,4720,4127,4773,5183,5427,5750,5930,5782,3962,3158,
应付账款(万元),25143,27693,25011,23824,23030,30047,26081,23490,22546,27578,25504,25197,22961,27013,26397,22955,18814,
预收账款(万元),45,117,61,39,75,68,42,33,22,77,48,853,6,26,39,82,93,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),589,801,480,479,479,596,559,414,397,561,376,353,349,353,366,297,271,
应交税费(万元),663,837,425,534,581,517,276,512,558,618,675,527,569,722,995,743,786,
应付利息(万元),35,35,30,32,19,14,14,10,10,9,7,13,13,24,29,31,22,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),1830,1680,796,2027,1453,1423,502,346,239,273,305,740,143,190,94,94,79,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),63273,62250,57481,57548,51051,49226,41581,38024,35348,39838,36098,40411,41591,47058,49003,42963,36522,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),1110,1135,1160,1180,1197,1214,981,999,1016,1033,671,680,706,723,792,861,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,650,
非流动负债合计(万元),1110,1135,1160,1180,1197,1214,981,999,1016,1033,671,680,706,723,792,861,650,
负债合计(万元),64382,63385,58641,58727,52248,50440,42563,39023,36364,40872,36770,41091,42297,47781,49795,43825,37173,
实收资本(或股本)(万元),21000,21000,21000,21000,14000,14000,14000,14000,5600,5600,5600,5600,4200,4200,4200,4200,4200,
资本公积(万元),13911,13911,13911,13911,20911,20911,20911,20911,29311,29311,29311,29311,8613,8613,8613,8613,8613,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),2475,2475,2177,2177,2177,2177,1765,1765,1765,1765,1441,1441,1441,1441,1091,711,331,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),21416,20646,20181,19124,19294,18278,17661,16712,17278,16354,15137,14007,12895,13663,11313,8621,4766,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),58802,58032,57269,56212,56382,55366,54337,53388,53953,53030,51489,50359,27149,27917,25217,22146,17910,
少数股东权益(万元),-187,-78,14,78,105,118,140,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),58614,57954,57283,56290,56486,55483,54477,53388,53953,53030,51489,50359,27149,27917,25217,22146,17910,
负债和所有者权益(或股东权益)总计(万元),122996,121339,115924,115018,108734,105923,97040,92410,90318,93902,88258,91449,69446,75699,75012,65970,55083,		
  
