报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,107,--,--,--,--,--,--,--,
流动负债合计(万元),15784,13126,11348,12619,10402,9030,11125,12844,16944,12534,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,546,--,--,--,--,--,--,--,
预计非流动负债(万元),1735,1713,1652,1495,1491,1355,1130,868,754,526,
长期递延收益(万元),646,646,0,546,--,--,--,--,--,--,
递延所得税负债(万元),73,74,64,64,40,40,46,39,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),2453,2433,2263,2105,1531,1396,1176,907,754,526,
负债合计(万元),18237,15559,13611,14724,11933,10426,12301,13751,17699,13060,
实收资本(或股本)(万元),16000,16000,8000,8000,6000,6000,6000,6000,5482,6000,
资本公积(万元),12980,12980,20879,20879,5280,5280,5280,5280,2948,5429,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),1426,1426,1434,1426,934,934,934,549,236,55,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),13081,11502,13318,11673,10741,9611,7055,4987,2112,94,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),43488,41909,43631,41979,22956,21826,19270,16816,10777,11578,
少数股东权益(万元),403,385,351,376,359,273,190,--,--,--,
所有者权益(或股东权益)合计(万元),43891,42294,43982,42354,23315,22100,19460,16816,10777,11578,
负债和所有者权益(或股东权益)总计(万元),62128,57853,57593,57078,35248,32526,31761,30567,28476,24638,		
  
