报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2010-12-31,2009-12-31,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),116057,105557,107966,115727,108456,104312,101193,91010,91068,83648,85858,73021,69370,64280,64081,59454,64444,64405,65242,60809,58936,62048,57974,51223,58093,40882,32954,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,84200,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),11484,2853,26854,2399,1426,6448,18000,15000,20000,--,60000,84200,--,10000,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动资产合计(万元),235845,230190,214647,198856,198459,182856,215397,198362,202400,201187,260507,247386,240785,230495,125597,131713,136999,133726,196151,187810,192425,200466,198504,99279,101213,75137,50533,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,92857,77857,81000,81000,15000,15000,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10000,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),42908,42053,42509,43782,44270,44585,450,450,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,160367,--,158884,--,152122,--,140382,--,125814,--,105394,--,89491,--,90631,--,85343,--,82501,--,74065,--,64694,59900,--,--,
累计折旧(万元),--,44467,--,39991,--,35570,--,31834,--,28023,--,24922,--,22466,--,20581,--,18366,--,15798,--,13544,--,11654,9843,--,--,
固定资产净值(万元),--,115900,--,118893,--,116551,--,108548,--,97791,--,80472,--,67025,--,70049,--,66977,--,66704,--,60521,--,53040,50057,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),114355,115900,117084,118893,117382,116551,113646,108548,105525,97791,82981,80472,66242,67025,70016,70049,68918,66977,67452,66704,61650,60521,56492,53040,50057,39091,27807,
在建工程(万元),--,--,605,460,455,727,--,--,--,--,--,--,--,--,--,--,--,--,--,135,7,7,--,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,774,774,772,772,772,772,772,772,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),34514,35471,36461,37437,38894,39870,40360,41998,42704,43339,9695,9900,1358,1393,1277,1304,1312,1308,1336,1363,1391,1389,1330,1317,1286,1654,1654,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),881,881,1417,1417,1417,1417,1417,1417,4440,4440,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),4538,5249,6244,7624,8368,8366,7941,7101,6238,5036,4647,4258,3076,3217,3205,3109,3177,3104,3281,2796,2714,2730,2476,2245,1887,510,880,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),218,218,144,144,144,144,76,76,257,257,253,253,182,182,57,57,19,19,30,31,30,30,8,38,77,3,22,
其他非流动资产(万元),103,866,573,508,2795,3430,5513,7896,5784,11374,3546,6543,10543,6543,6543,6671,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),197517,200639,205812,211039,214498,215862,170176,168258,165719,163009,101122,101426,81401,78360,173954,159047,154426,152409,87099,86029,75792,64677,60305,56640,53307,41257,30363,
资产总计(万元),433361,430829,420458,409895,412957,398718,385574,366620,368119,364195,361629,348812,322186,308855,299551,290760,291425,286135,283250,273839,268217,265143,258809,155919,154520,116394,80897,
短期借款(万元),10000,20000,20000,10000,15000,10000,--,--,--,--,20000,20000,--,--,--,--,--,--,--,--,--,--,--,--,--,2000,2000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,500,500,500,
应付账款(万元),135836,125960,136204,138625,138321,127164,132077,117732,117465,108192,108820,94149,97485,87915,90970,78538,83141,79102,87025,75678,72518,70940,74724,65873,73700,49788,47567,
预收账款(万元),30658,30389,22651,20593,21556,22182,17189,16162,17066,16868,13368,13528,12984,12705,12087,11487,11646,13098,10810,11777,11571,12622,9110,6504,8224,6593,3884,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),486,1538,724,450,455,1497,446,475,791,2715,1825,1864,2083,2007,945,1086,906,1705,660,593,913,1351,886,1924,1589,1724,1934,
应交税费(万元),5851,6879,5649,4535,4326,4752,5565,3811,4740,4289,4561,3816,4332,4032,3875,3026,3686,3771,3292,2820,3767,3644,2385,2130,2056,2682,2666,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,18,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1030,--,65,65,65,65,65,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),13208,14175,6275,10453,11402,15153,13265,14660,19691,28567,11960,13949,9494,11159,3758,9917,9336,10294,4691,8341,6339,7860,7181,6872,5979,3863,6729,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),196040,198941,191502,184656,191060,180748,168542,152840,159753,160632,160534,147323,126376,117818,111635,104054,108715,107971,107507,99209,95172,96482,94351,83368,92114,67150,65280,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
负债合计(万元),196040,198941,191502,184656,191060,180748,168542,152840,159753,160632,160534,147323,126376,117818,111635,104054,108715,107971,107507,99209,95172,96482,94351,83368,92114,67150,65280,
实收资本(或股本)(万元),136000,136000,136000,136000,136000,136000,136000,136000,136000,136000,136000,80000,80000,80000,80000,40000,40000,40000,40000,20000,20000,20000,20000,15000,15000,15000,500,
资本公积(万元),4374,4374,4374,4374,4374,4374,4374,4374,4374,4374,4403,44403,44403,44403,44403,84403,84403,84403,84403,104403,104403,104403,104403,20496,20496,20496,25,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),14107,14107,11671,11671,11671,11671,9965,9965,9965,9965,8109,8588,8109,8109,7406,7406,6334,6334,4769,5795,4769,4769,2888,2888,2888,1342,2749,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),82832,77398,76911,73193,69851,65925,66693,63441,58027,53225,52583,68437,63222,58438,56108,54898,51974,47427,46571,44432,43874,39490,37167,34167,24021,12406,12343,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),237321,231887,228956,225239,221896,217970,217032,213780,208367,203564,201095,201428,195734,190950,187917,186706,182711,178164,175742,174630,173045,168661,164458,72551,62406,49244,15617,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,61,75,87,--,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),237321,231887,228956,225239,221896,217970,217032,213780,208367,203564,201095,201490,195809,191037,187917,186706,182711,178164,175742,174630,173045,168661,164458,72551,62406,49244,15617,
负债和所有者权益(或股东权益)总计(万元),433361,430829,420458,409895,412957,398718,385574,366620,368119,364195,361629,348812,322186,308855,299551,290760,291425,286135,283250,273839,268217,265143,258809,155919,154520,116394,80897,		
  
