报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
应付股利(万元),--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,
其他应付款(万元),522,487,784,502,464,576,525,497,2561,
预提费用(万元),--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,2747,2747,4119,600,200,200,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,
流动负债合计(万元),29842,29363,36730,35907,34837,16292,17293,10921,8467,
长期借款(万元),--,--,6000,6000,1500,3800,900,1100,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,1748,1868,1979,1835,
专项应付款(万元),--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),612,600,337,782,680,635,273,288,207,
长期递延收益(万元),7369,7617,7868,7999,8922,9760,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,7671,4779,2598,
非流动负债合计(万元),7981,8217,14206,14781,11103,15943,10711,8146,4641,
负债合计(万元),37823,37580,50935,50688,45940,32236,28005,19067,13108,
实收资本(或股本)(万元),24000,24000,18000,18000,18000,18000,18000,12000,11453,
资本公积(万元),17570,17570,5466,5466,5474,5474,5474,12999,5864,
减:库存股(万元),--,--,--,--,--,--,--,--,--,
专项储备(万元),171,149,145,147,84,97,73,21,18,
盈余公积(万元),1782,1782,1782,1782,1334,1016,603,38,473,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),26346,24827,22104,21440,16869,13723,10463,5650,4941,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),69869,68327,47498,46836,41761,38310,34612,30708,22750,
少数股东权益(万元),247,249,248,249,355,394,431,955,1314,
所有者权益(或股东权益)合计(万元),70116,68576,47746,47085,42115,38704,35043,31662,24064,
负债和所有者权益(或股东权益)总计(万元),107939,106157,98681,97773,88055,70939,63048,50729,37172,		
  
