报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,--,
应收利息(万元),26,43,555,519,319,217,178,132,97,21,7,16,9,47,44,176,162,122,47,143,183,165,85,154,80,162,288,154,121,98,167,206,113,--,0,0,0,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,--,
其他应收款(万元),1374,1254,1501,1636,619,1090,1470,719,1019,952,1031,700,825,1080,1216,958,663,515,619,176,81,71,27,111,147,19,17,232,86,160,23,14,100,239,219,647,1793,1633,1469,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,--,
存货(万元),23279,27423,25585,32584,33013,31938,31015,28463,27034,20166,20513,19727,17368,15995,15294,15243,16048,16153,10709,6101,6137,6445,6683,5263,2101,2320,3060,2589,2830,2930,2579,2338,1552,1263,916,795,987,773,771,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,--,
其他流动资产(万元),77732,72879,55825,43523,41063,46283,923,2,757,2,5983,13,--,--,--,--,--,--,--,--,--,2,--,--,0,--,--,--,--,--,--,9,18,27,0,0,0,--,--,
流动资产合计(万元),215607,214146,224497,226565,223164,219176,134077,131566,126631,100764,98718,93004,83757,82437,84643,79979,79428,80303,70942,49214,51264,51632,52590,58533,42586,45960,45116,49121,53628,57586,58725,57926,57642,57796,17771,16138,15138,10956,6572,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,--,
可供出售金融资产(万元),300,300,300,300,300,300,300,300,300,--,--,5850,5850,5850,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,--,
长期股权投资(万元),24297,23929,19163,5814,5794,5817,4769,5001,5001,5013,--,--,--,--,--,--,--,--,--,7445,4206,4000,3808,--,4728,4375,4141,3844,--,--,--,--,0,--,0,0,0,48,129,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,--,
固定资产原值(万元),56241,--,52894,--,63318,--,61311,--,58871,--,48856,--,48211,--,46314,--,42363,--,38923,--,25082,--,17097,--,9463,--,9344,--,9729,--,5328,--,4702,--,4637,1651,1564,1420,861,
累计折旧(万元),15745,--,13316,--,15210,--,13065,--,13334,--,9292,--,7691,--,6136,--,4982,--,3518,--,4821,--,4117,--,1966,--,1647,--,1378,--,1167,--,972,--,891,761,642,418,263,
固定资产净值(万元),40496,--,39578,--,48108,--,48245,--,45537,--,39565,--,40520,--,40178,--,37381,--,35405,--,20261,--,12980,--,7496,--,7697,--,8351,--,4161,--,3730,--,3746,889,922,1003,598,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,333,--,333,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,
固定资产(万元),40496,40307,39578,47544,48108,48093,48245,44804,45537,42238,39565,40061,40520,40702,40178,37147,37381,37364,35405,19943,19928,19962,12646,9295,7496,7591,7697,8732,8351,5797,4161,4197,3730,3728,3746,889,922,1003,598,
在建工程(万元),2970,2534,2393,8019,7123,3280,3145,5423,4731,2586,4955,1817,748,452,172,2142,1548,837,2419,11292,10538,9994,16162,12092,8693,7638,6636,3066,2578,2206,2035,1874,1688,1250,614,2642,1970,363,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,53,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,1336,1336,1556,1556,1556,1556,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,--,
无形资产(万元),14511,14561,14448,15952,16388,16228,16681,17114,17549,6572,6726,6883,7026,7295,7449,6765,6899,7059,7160,2975,3008,3041,3074,3101,2135,2162,2190,815,820,824,829,833,838,843,847,856,865,884,136,
开发支出(万元),5629,4681,3123,2480,1905,1471,1173,846,588,407,215,143,--,--,--,803,675,573,459,1214,964,736,549,345,215,112,--,1255,1118,919,826,682,579,502,420,296,174,--,--,
商誉(万元),88884,88884,84951,86731,86731,86731,86731,86764,86764,21214,21214,21214,21214,21214,21214,21209,21209,21062,19434,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,--,
长期待摊费用(万元),1273,1046,876,1150,1278,1342,1260,685,747,660,657,496,521,397,316,161,142,156,118,111,113,115,117,119,121,123,125,127,129,131,134,136,138,140,142,146,150,158,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,
递延所得税资产(万元),270,265,271,376,372,528,454,530,497,235,236,250,260,272,275,370,349,263,251,214,221,183,212,168,22,26,34,54,101,142,80,121,77,65,86,71,141,72,--,
其他非流动资产(万元),2094,3537,1664,2534,2272,2319,1924,1403,548,1001,5584,225,--,367,720,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,--,
非流动资产合计(万元),180725,180043,166766,170901,170272,166109,164683,162870,162262,79927,79151,76938,76138,77885,71659,70153,69759,68923,66803,43193,38977,38031,36569,25121,23409,22028,20824,17893,13097,10020,8064,7843,7049,6527,5855,4900,4223,2527,864,
资产总计(万元),396332,394189,391264,397466,393436,385285,298760,294435,288892,180691,177869,169942,159894,160322,156302,150132,149186,149226,137745,92407,90241,89663,89158,83653,65995,67988,65941,67014,66725,67606,66788,65769,64691,64322,23625,21037,19360,13483,7435,
短期借款(万元),--,--,--,4158,3608,3800,3800,3800,4447,5656,6930,7068,7694,8074,9119,8168,10490,12927,11997,9000,8500,7500,6300,5200,0,--,--,--,--,--,--,--,0,--,0,0,0,--,64,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,
应付票据(万元),--,--,--,--,177,345,357,280,655,1235,2285,2420,1550,2000,2060,2354,2704,4185,3925,2750,4378,7051,6765,6592,3457,2744,3250,4580,5181,4820,5667,5635,5166,4950,5875,5016,3467,565,447,
应付账款(万元),11022,13975,12942,17014,21487,16862,16113,14099,13232,10202,9371,11394,7672,7854,7213,6916,8476,7985,4269,2450,1897,1825,1365,1256,1017,771,279,450,530,740,211,725,777,478,186,223,183,301,1916,
预收账款(万元),843,1409,945,1082,1666,1569,1172,724,1002,503,487,427,466,606,298,582,648,525,539,190,428,453,223,109,15,636,143,994,826,485,640,416,605,118,13,28,48,135,--,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,--,
应付职工薪酬(万元),1595,1187,2483,1455,1487,1305,2081,1269,1241,766,1497,862,957,1003,1316,770,716,662,671,32,126,199,174,160,0,--,--,--,--,--,--,--,1,1,1,1,13,11,29,
应交税费(万元),1668,714,4295,3353,2994,2373,3780,3623,3677,3090,2783,3102,2276,3286,2693,2347,2664,3199,1128,867,772,1205,611,367,218,521,257,374,538,221,285,209,247,48,104,308,308,-41,-152,
应付利息(万元),--,--,--,1,1,--,--,--,2,5,5,7,7,8,8,5,7,9,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,--,
应付股利(万元),53,53,53,53,53,53,53,53,837,2239,--,--,--,2204,--,--,--,--,--,490,490,490,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,
其他应付款(万元),4912,4495,3306,4524,3470,3832,22704,29297,29246,5544,5787,1406,1497,1821,2174,2777,2215,2866,2851,716,924,487,795,858,904,582,404,237,266,207,334,305,552,519,377,462,316,328,1098,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,--,
流动负债合计(万元),20092,21834,24023,31640,34942,30140,50060,53145,54339,29242,29147,26687,22120,26857,24880,23918,27921,32358,25379,16495,17515,19210,16233,14541,5612,5254,4333,6635,7340,6474,7138,7290,7348,6113,6556,6038,4336,1299,3401,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,2000,2000,3000,3000,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,
长期递延收益(万元),647,79,135,479,482,385,387,390,392,--,396,514,632,750,868,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,
递延所得税负债(万元),2988,3042,3137,1849,1903,1957,2011,2098,2152,364,378,391,405,418,431,485,485,485,485,--,--,--,--,--,0,--,0,1,1,1,2,2,3,3,4,4,5,11,19,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,394,--,--,--,--,--,451,84,192,300,149,198,339,528,54,102,150,200,313,628,905,489,786,491,523,555,670,940,1059,339,
非流动负债合计(万元),3636,3121,3272,2329,2385,2342,2398,2487,2543,758,774,905,1036,1168,1299,936,569,677,786,149,198,339,528,54,102,150,200,314,629,906,490,788,494,526,2559,2674,3945,4070,358,
负债合计(万元),23728,24955,27296,33969,37327,32482,52458,55632,56882,30000,29920,27592,23156,28025,26180,24854,28490,33035,26165,16644,17713,19549,16761,14595,5714,5404,4533,6948,7969,7380,7628,8078,7842,6639,9115,8713,8281,5370,3759,
实收资本(或股本)(万元),96102,96102,96102,96112,96112,53407,48772,48772,48772,44790,44790,44190,44086,44086,44086,44057,43953,43953,29302,27371,27240,27240,13620,13620,13500,9000,9000,9000,9000,6000,6000,6000,6000,6000,4500,4500,4500,2327,2000,
资本公积(万元),171507,171481,171371,171259,171080,213685,120875,120521,121078,49032,48675,44424,43820,43764,43708,43393,42711,42601,57141,26527,25099,24821,38164,37813,36701,41201,41201,41201,41201,44201,44201,43878,43878,43878,2962,2962,2962,2027,354,
减:库存股(万元),5198,1760,1760,3129,3129,3213,4591,4591,4591,4591,4591,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,--,
盈余公积(万元),7574,7574,7574,5204,5204,5204,5204,4164,4186,4197,4186,3381,3381,3381,3381,2742,2742,2742,2742,2487,2487,2170,2170,1874,1874,1627,1627,1493,1362,1210,1103,676,676,676,676,294,294,317,124,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,
未分配利润(万元),97912,90600,85728,77186,69995,67168,59803,54178,46788,41005,39051,35466,31255,27725,26176,22841,19634,16052,14842,12348,10918,9421,11764,9536,8206,10756,9580,8372,7194,8815,7856,7137,6295,7129,6372,4569,3323,3442,1010,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,--,
归属于母公司股东权益合计(万元),367896,363996,359014,346632,339263,336250,230064,223044,216234,134432,132111,127462,122543,118957,117352,113033,109040,105348,104027,68733,65744,63653,65718,62843,60281,62584,61408,60066,58757,60226,59160,57691,56849,57683,14511,12325,11079,8113,3489,
少数股东权益(万元),4707,5238,4954,16864,16846,16553,16238,15759,15776,16258,15838,14888,14195,13340,12770,12245,11656,10843,7553,7030,6784,6461,6680,6215,0,--,--,--,--,--,--,--,0,--,0,0,0,--,188,
所有者权益(或股东权益)合计(万元),372603,369234,363968,363497,356109,352803,246302,238803,232010,150691,147948,142350,136738,132297,130122,125278,120697,116191,111581,75763,72528,70114,72398,69058,60281,62584,61408,60066,58757,60226,59160,57691,56849,57683,14511,12325,11079,8113,3676,
负债和所有者权益(或股东权益)总计(万元),396332,394189,391264,397466,393436,385285,298760,294435,288892,180691,177869,169942,159894,160322,156302,150132,149186,149226,137745,92407,90241,89663,89158,83653,65995,67988,65941,67014,66725,67606,66788,65769,64691,64322,23625,21037,19360,13483,7435,		
  
