报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),1412,1206,777,2133,796,981,118,96,113,228,27,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),19,19,12,12,--,--,--,--,--,--,--,
其他流动负债(万元),901,--,--,--,12,12,--,--,--,--,--,
流动负债合计(万元),27203,22439,21768,30044,23629,19369,12921,13345,13160,9290,3269,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),1991,1992,2100,1703,1609,1165,680,--,175,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),6330,6330,--,--,--,--,--,380,--,--,--,
非流动负债合计(万元),8321,8323,2100,1703,1609,1165,680,380,175,0,0,
负债合计(万元),35524,30762,23868,31747,25238,20534,13601,13725,13335,9290,3269,
实收资本(或股本)(万元),20209,20209,8000,8000,6000,6000,6000,6000,6000,1071,1000,
资本公积(万元),24267,24063,29805,29756,678,678,678,678,678,74,--,
减:库存股(万元),6330,6330,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),618,618,618,618,540,540,283,119,119,288,79,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),24739,23027,22797,21433,18097,14331,7807,5235,3719,2851,386,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),63496,61586,61224,59809,25316,21549,14769,12032,10515,4283,1465,
少数股东权益(万元),-73,-132,133,200,168,148,--,--,--,--,39,
所有者权益(或股东权益)合计(万元),63423,61454,61356,60009,25484,21697,14769,12032,10515,4283,1504,
负债和所有者权益(或股东权益)总计(万元),98948,92216,85224,91756,50722,42230,28370,25757,23851,13573,4773,		
  
