报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
长期应收款(万元),4190,4190,4670,4670,9062,7506,6354,5931,3876,1211,
长期股权投资(万元),6098,1615,1660,1698,516,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),551,559,566,574,596,619,--,--,--,--,
固定资产原值(万元),--,5456,--,4841,4373,--,4004,3774,--,--,
累计折旧(万元),--,1955,--,1774,1425,--,1008,872,--,--,
固定资产净值(万元),--,3501,--,3067,2948,--,2996,2903,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,
固定资产(万元),4098,3501,3339,3067,2948,2855,2996,2903,2741,2755,
在建工程(万元),206,134,--,--,90,195,36,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),6,6,6,7,8,10,11,11,13,14,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,
商誉(万元),1875,0,--,--,--,--,--,--,--,--,
长期待摊费用(万元),196,217,265,279,490,56,28,37,49,66,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),118,138,156,167,149,147,154,135,80,139,
其他非流动资产(万元),500,500,500,500,500,--,--,--,--,--,
非流动资产合计(万元),17837,10860,11165,10962,14360,11389,9579,9017,6758,4185,
资产总计(万元),130706,115679,109586,88526,77228,62625,50942,50509,35101,29460,
短期借款(万元),20400,14100,16600,13400,10100,7600,7600,6750,7500,7000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,
应付账款(万元),28573,23785,19275,28596,25269,19100,13697,15132,12629,10972,
预收账款(万元),222,276,248,237,1013,297,364,246,453,102,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),900,702,45,1050,592,679,340,420,86,26,
应交税费(万元),2078,691,825,860,2485,2057,1272,1911,1474,1417,
应付利息(万元),28,20,0,20,18,15,13,13,15,17,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),37,239,1183,76,25,17,9,12,500,825,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,1500,--,--,--,--,--,
其他流动负债(万元),4476,4476,3099,2861,--,--,--,--,--,--,
流动负债合计(万元),56715,44289,41276,47100,41001,29765,23295,24484,22656,20360,
长期借款(万元),--,--,--,--,--,1500,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),338,199,215,299,267,423,421,350,51,66,
长期递延收益(万元),125,97,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,136,--,--,--,--,--,
非流动负债合计(万元),463,297,215,299,403,1923,421,350,51,66,
负债合计(万元),57178,44586,41491,47398,41404,31687,23716,24834,22707,20425,
实收资本(或股本)(万元),20000,10000,10000,7500,7500,7500,7500,7500,6000,6000,
资本公积(万元),26116,36116,35916,11701,11701,11701,11701,11701,4801,95,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),2261,2261,2261,2261,1735,1229,644,644,132,290,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),25152,22716,19918,19666,14888,10509,7382,5830,1461,2651,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),73529,71093,68095,41128,35824,30938,27227,25675,12393,9035,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),73529,71093,68095,41128,35824,30938,27227,25675,12393,9035,
负债和所有者权益(或股东权益)总计(万元),130706,115679,109586,88526,77228,62625,50942,50509,35101,29460,		
  
