报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
短期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
应付账款(万元),10986,11551,12744,11250,10673,10644,12169,12657,13258,11796,15072,15222,13616,14559,14798,14979,14968,18691,15860,16318,16701,18196,17513,16441,16973,13094,11385,7331,6278,4260,
预收账款(万元),121,183,96,468,473,448,146,150,268,101,288,748,445,2424,359,75,162,370,208,141,53,81,102,44,722,515,1349,938,595,1227,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
应付职工薪酬(万元),129,465,122,132,168,373,100,156,221,701,140,145,103,129,293,210,138,101,256,282,220,218,585,488,397,242,531,232,236,215,
应交税费(万元),-14,70,-41,139,128,14,82,65,85,437,257,23,3,82,-85,554,387,-185,300,61,-91,-62,197,519,632,429,654,400,-423,-202,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,1,1,1,1,11,--,--,--,--,1822,--,--,--,1200,--,--,--,0,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),59,53,55,46,218,219,89,308,319,337,33,328,306,358,54,54,100,87,37,40,46,28,38,260,19,26,26,106,16,11,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
流动负债合计(万元),11281,12322,12976,12034,11659,11698,12588,13336,14151,13374,15801,16465,14472,17552,15420,17694,15754,19064,16660,18042,16930,18462,18435,17753,18743,14307,13945,9008,6702,5511,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,225,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,1234,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),323,246,415,415,--,200,204,204,204,200,436,436,436,436,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,411,411,581,806,855,1095,1428,1428,1122,1334,--,1526,1360,1360,1635,1210,
非流动负债合计(万元),323,246,415,415,225,200,204,204,204,200,436,436,436,436,411,411,581,806,855,1095,1428,1428,1122,1334,1234,1526,1360,1360,1635,1210,
负债合计(万元),11604,12568,13391,12449,11884,11898,12792,13540,14355,13574,16237,16901,14908,17988,15830,18105,16335,19870,17516,19137,18358,19890,19557,19086,19976,15832,15305,10368,8337,6721,
实收资本(或股本)(万元),16800,16800,16800,16800,16852,16852,16852,16923,16923,16923,16923,17007,17007,17007,17007,12148,12148,12148,12148,8000,8000,8000,8000,8000,6000,6000,6000,6000,4527,3122,
资本公积(万元),19031,19031,19031,19031,19160,19160,19398,19398,19624,19624,20029,20029,20029,20029,20046,24905,24572,24572,24406,27831,27831,27831,27831,27831,3432,3432,3432,3432,22,241,
减:库存股(万元),--,--,--,--,180,180,177,228,228,228,210,295,295,295,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
盈余公积(万元),1237,1237,1237,1237,1237,1237,1237,1237,1237,1237,1237,1237,1237,1237,1104,1104,1104,1104,862,862,862,862,545,545,545,545,170,170,977,776,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),1706,1724,687,346,574,1129,2974,3241,3898,4024,5511,5802,5797,5729,5837,6082,6668,6332,5827,5450,5903,5358,5854,5293,4355,3707,2410,1529,2346,2078,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),38774,38792,37755,37414,37642,38197,40284,40570,41454,41580,43489,43780,43775,43707,43994,44239,44492,44156,43243,42144,42597,42051,42231,41670,14332,13684,12012,11130,7872,6217,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,140,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),38774,38792,37755,37414,37642,38197,40284,40570,41454,41580,43489,43780,43775,43707,44134,44239,44492,44156,43243,42144,42597,42051,42231,41670,14332,13684,12012,11130,7872,6217,
负债和所有者权益(或股东权益)总计(万元),50378,51360,51146,49863,49527,50095,53076,54110,55809,55154,59725,60680,58683,61695,59964,62344,60827,64026,60758,61280,60954,61941,61787,60756,34309,29516,27317,21498,16209,12937,		
  
