报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,149,154,52,316,130,--,--,--,25,--,87,--,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他应收款(万元),17136,18304,10160,7185,17787,14870,8804,5910,13753,12830,8797,5619,9353,10754,6874,5930,5983,5319,7887,4839,4282,4245,5009,5480,8220,6888,7611,4475,7523,5230,4579,2108,3046,2319,2323,1890,1057,812,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
存货(万元),89923,78368,75199,71265,79608,67383,64329,59992,61859,58874,50874,45592,52174,48261,47648,46443,56430,45621,49424,53903,58533,47066,46794,48798,52766,43699,40498,38374,41741,41165,34736,36538,32654,24804,21136,18660,14681,14247,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他流动资产(万元),343,343,874,1159,44,--,48,260,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,0,0,
流动资产合计(万元),204045,197016,210427,209511,179029,157767,139034,147991,133329,127146,116256,121059,110968,107943,110864,119022,108155,104763,100522,111895,108682,100158,97869,102603,107274,105083,104427,104174,101610,97700,93084,97291,92329,101153,43219,41341,36356,26238,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
可供出售金融资产(万元),2450,2450,2450,2450,2450,2450,2450,2450,450,450,450,450,450,450,450,450,450,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,450,450,450,450,450,450,450,450,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
固定资产原值(万元),--,97901,--,95488,--,87354,--,86287,--,76046,--,75097,--,64937,--,64123,--,62187,--,61454,--,57982,--,57708,--,51730,--,51371,--,47148,--,39838,--,34606,--,17064,15183,0,
累计折旧(万元),--,25573,--,23489,--,21712,--,20141,--,17311,--,15897,--,14571,--,13358,--,12045,--,11080,--,10303,--,9119,--,8288,--,7230,--,6753,--,5630,--,4533,--,3648,2720,0,
固定资产净值(万元),--,72328,--,71999,--,65642,--,66145,--,58735,--,59200,--,50366,--,50766,--,50142,--,50374,--,47679,--,48589,--,43442,--,44141,--,40395,--,34208,--,30073,--,13415,12463,0,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
固定资产(万元),71989,72328,73164,71999,69683,65642,66609,66145,58202,58735,59078,59200,53703,50366,50257,50766,50027,50142,49806,50374,47161,47679,48284,48589,43134,43442,43736,44141,40268,40395,36344,34208,30453,30073,13432,13415,12463,10355,
在建工程(万元),9779,9737,9716,9554,3722,3614,5500,3336,911,899,890,829,4110,4110,4144,3110,1382,418,--,--,5265,5266,3265,3265,4986,4986,3286,3286,1167,1133,1078,900,806,100,9100,8187,4874,912,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,
无形资产(万元),11136,10886,11191,11217,10065,10233,10442,10673,6476,6530,6536,6571,6897,3851,3571,3660,3586,3624,3667,3772,4007,3915,4010,4086,4111,3928,3550,3618,3464,3478,3005,2528,2558,2574,2512,2606,3394,3506,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
商誉(万元),7500,7500,7500,7500,7500,7500,7500,7500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,304,304,304,304,--,--,0,0,0,0,
长期待摊费用(万元),13155,14129,8942,10602,8742,7926,7054,5490,2968,3418,3476,2989,1996,2304,2374,2386,2656,2657,2380,2416,1837,1971,1693,1073,2054,1335,970,761,663,721,564,788,50,--,0,0,0,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
递延所得税资产(万元),2495,2314,2328,1776,2089,1220,1569,1630,1267,1256,1175,1218,1032,957,1171,989,673,618,791,848,817,901,575,811,599,552,547,484,776,654,649,470,404,360,292,276,198,130,
其他非流动资产(万元),23568,19616,5397,5440,7801,8565,5890,4284,8802,7126,7546,5389,4250,7247,7247,7247,8702,6944,6607,4714,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,0,0,
非流动资产合计(万元),142072,138959,120686,120538,112052,107148,107014,101508,79076,78414,79152,76645,72439,69286,69214,68609,67475,64854,63700,62574,59537,60182,58277,58275,55334,54243,52090,52290,46641,46685,41944,39198,34271,33108,25337,24484,20929,14903,
资产总计(万元),346117,335976,331114,330049,291081,264916,246048,249499,212405,205560,195407,197704,183406,177229,180079,187631,175631,169617,164221,174470,168219,160340,156146,160878,162608,159327,156517,156465,148252,144385,135028,136489,126600,134260,68556,65825,57285,41140,
短期借款(万元),43308,43117,41471,44051,46860,43679,28393,24080,19945,10494,6500,6500,9500,6000,8000,8000,11000,11000,8000,11600,14600,13000,15000,15000,17000,17000,13400,12000,15000,11000,3000,3000,--,7690,18470,18470,18510,7160,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
应付票据(万元),--,18203,26846,17114,21825,9440,11600,15398,10476,6214,6110,8268,7575,5143,6334,10446,9848,4978,4975,10268,6020,6027,3755,5100,3250,3020,1000,1900,1830,2870,760,2810,1890,3265,7957,4712,2560,2230,
应付账款(万元),--,22509,15512,25628,29930,18243,15326,17809,23775,27505,21705,21641,20761,19841,17107,20224,26243,22801,18767,21374,25323,18110,12228,18761,23312,19844,19957,18775,17481,15975,15837,19078,14333,15594,11149,13138,13282,9807,
预收账款(万元),5134,4691,5242,6692,5101,5630,5510,7336,3947,5667,4335,4694,5388,3035,3422,4293,1274,2263,2593,4093,2796,3522,3158,3782,3047,2301,2964,4960,1812,1792,1664,1632,1815,1322,1932,1879,1704,1474,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应付职工薪酬(万元),752,647,1065,530,1265,1020,701,425,942,703,610,412,1003,781,599,365,665,898,808,600,422,406,395,221,634,545,408,335,230,207,122,54,183,95,159,111,154,166,
应交税费(万元),2851,2455,5155,5385,3438,4091,2793,7098,2572,2184,2878,7351,2450,3283,3767,7058,2771,5119,3957,3072,1851,3242,3157,2696,1364,2545,3867,6495,4235,1997,5305,3854,2258,2229,2827,3067,2149,1807,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,4,4,0,4,0,0,
应付股利(万元),--,4679,--,--,2380,7063,--,--,1985,4568,--,--,--,2885,--,--,--,2227,--,--,--,--,--,--,--,0,--,--,--,--,--,--,7,7,4,0,0,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
其他应付款(万元),9188,6412,4781,5415,8489,6168,6115,7330,6328,5989,6524,6411,4555,5079,6665,7486,4685,3419,3708,5491,4330,3417,3493,2927,2736,2732,3606,2993,2898,3302,3169,2896,7973,2516,2330,2208,1792,1454,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
一年内到期的非流动负债(万元),600,600,6300,6696,4800,4800,5286,5286,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,300,300,300,300,800,800,800,800,300,3800,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,793,793,--,--,--,--,--,--,--,--,0,0,0,0,
流动负债合计(万元),113934,103312,106372,111512,124087,100134,75725,84763,69969,63324,48662,55277,51231,46048,45893,57873,56487,52706,42808,56498,55342,47724,41187,48488,52136,48780,45202,47458,43787,37443,30156,33624,29263,33524,45627,44389,40451,27898,
长期借款(万元),7528,8028,4248,4648,6548,6748,3868,3868,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,528,28,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
长期应付款(万元),727,818,787,487,978,453,5437,5005,--,--,--,--,--,--,2,32,37,55,81,82,82,93,93,93,93,93,93,93,93,93,93,93,43,93,93,93,93,94,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,200,200,200,200,250,250,250,250,50,0,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
长期递延收益(万元),2620,2620,2691,2691,2470,2560,2574,2629,2660,2684,2607,2731,2512,2540,2572,2398,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
递延所得税负债(万元),578,578,620,606,537,578,620,661,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,100,--,--,--,--,--,2266,821,841,861,793,793,793,793,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
非流动负债合计(万元),11454,12044,8345,8432,10533,10339,12499,12163,2688,2712,2735,2759,2540,2568,2602,2457,2331,905,950,971,903,914,914,914,121,121,121,121,321,321,321,321,321,371,371,371,671,122,
负债合计(万元),125387,115356,114717,119943,134620,110473,88224,96926,72657,66036,51397,58035,53771,48615,48495,60330,58818,53610,43758,57469,56245,48638,42101,49402,52257,48901,45323,47578,44108,37764,30477,33945,29584,33895,45998,44760,41123,28020,
实收资本(或股本)(万元),77976,77976,76326,76326,68669,68599,68466,68149,67824,67824,67776,67474,67267,67240,30536,30430,30240,30240,15120,15120,15120,15120,15120,15120,15120,15120,15120,15120,15120,9450,9450,9450,9450,6300,4700,4700,4700,4700,
资本公积(万元),76440,76440,72963,72963,25919,25184,25330,24609,24395,24395,24462,23710,23776,23297,59266,58481,57155,56750,71242,70615,70408,70408,70408,70408,70408,70408,70408,70408,70408,76078,76078,76078,75168,75168,318,318,318,318,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
盈余公积(万元),9781,9781,9781,9781,9398,9398,9398,9398,8407,8407,8407,8407,7123,7123,7123,7123,6237,6237,6237,6237,4917,4917,4917,4917,3995,3995,3995,3995,2962,2962,2962,2962,2178,2178,2178,2178,1358,880,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
未分配利润(万元),44632,44236,44817,39729,42178,41993,45457,41844,38797,38696,43142,39889,31704,31178,34846,31651,23461,23051,28112,25267,21750,21484,23816,21255,21009,21037,21776,19427,15735,18165,16003,14001,10122,16636,15283,13800,9754,7186,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-83,-64,-32,-36,-20,-26,-30,-31,-36,-48,-36,-33,-46,-43,-31,-31,--,--,--,0,0,0,
归属于母公司股东权益合计(万元),208679,208256,203717,198579,145950,144960,148479,143800,139236,139125,143617,139264,129815,128793,131758,127495,117011,116215,120680,117203,112175,111903,114230,111668,110496,110512,111263,108917,104178,106612,104462,102460,96917,100282,22479,20996,16130,13085,
少数股东权益(万元),12050,12363,12680,11527,10511,9482,9345,8773,512,398,393,404,-179,-179,-174,-195,-198,-208,-216,-202,-201,-202,-185,-193,-145,-86,-70,-31,-34,9,89,84,98,84,78,69,32,36,
所有者权益(或股东权益)合计(万元),220730,220620,216397,210105,156462,154443,157824,152573,139748,139524,144010,139668,129635,128613,131584,127300,116813,116007,120464,117001,111974,111701,114045,111476,110351,110426,111194,108886,104144,106621,104551,102544,97016,100366,22558,21065,16162,13120,
负债和所有者权益(或股东权益)总计(万元),346117,335976,331114,330049,291081,264916,246048,249499,212405,205560,195407,197704,183406,177229,180079,187631,175631,169617,164221,174470,168219,160340,156146,160878,162608,159327,156517,156465,148252,144385,135028,136489,126600,134260,68556,65825,57285,41140,		
  
