报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
商誉(万元),0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),64,70,76,82,88,131,192,261,377,406,501,526,643,760,2253,993,657,734,336,135,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),448,444,480,460,469,438,362,352,213,208,275,271,253,166,146,146,175,130,140,129,
其他非流动资产(万元),16786,6326,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),91745,77863,69194,68931,69204,69102,58485,58745,42251,41421,38899,39045,18052,17482,17572,15883,12032,11679,8491,5420,
资产总计(万元),216770,215484,202249,196782,127810,122737,118990,115463,121652,118744,140076,119312,133832,134757,127736,70928,64644,67870,41802,28844,
短期借款(万元),5000,--,4500,4500,4500,5000,500,500,500,500,10700,10700,7000,5000,5000,5000,500,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),2581,1737,1823,746,957,448,836,854,--,357,1037,1980,13336,7134,1665,250,--,--,--,--,
应付账款(万元),12487,10617,10092,8714,12545,8697,8448,5885,8770,7327,10125,7891,7144,8659,9418,7565,6301,5043,4303,2619,
预收账款(万元),13236,21316,5914,3070,738,2788,4892,2945,7739,11197,21517,24659,29627,40942,43457,29807,28603,37366,19005,14051,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),--,19,1,1,--,25,-9,--,--,30,--,14,34,34,--,--,--,--,--,8,
应交税费(万元),832,828,641,1167,1832,1759,1562,4044,1080,2591,990,1223,1034,1267,167,460,776,460,810,399,
应付利息(万元),118,137,149,162,147,157,149,154,154,155,37,15,12,9,--,9,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),166,166,152,149,265,155,167,193,21,43,267,112,304,255,482,36,26,36,41,48,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),16000,18000,18000,3000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),50420,52820,41272,21508,20985,19029,16545,14576,18264,22199,44673,46595,58491,63302,60189,43127,36206,42905,24159,17125,
长期借款(万元),--,--,--,16000,19000,19000,19000,19000,19000,19000,19000,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),422,429,436,442,449,456,463,470,477,484,720,730,803,570,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,701,701,717,120,--,--,
非流动负债合计(万元),422,429,436,16442,19449,19456,19463,19470,19477,19484,19720,730,803,570,701,701,717,120,0,0,
负债合计(万元),50841,53249,41707,37951,40434,38486,36008,34046,37741,41684,64393,47325,59294,63871,60890,43829,36923,43025,24159,17125,
实收资本(或股本)(万元),16745,16745,16745,16745,14935,14935,14935,14935,14935,14935,14935,14935,5334,5334,5334,4000,4000,4000,4000,4000,
资本公积(万元),97961,97955,97955,97955,26330,26330,26330,26330,26330,26330,26330,26330,35931,35931,35931,105,105,105,105,105,
减:库存股(万元),649,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),6120,6120,5261,5261,5261,5261,4377,4377,4377,4377,3330,3330,3330,3330,2230,2230,2230,2230,1426,777,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),43808,39414,38634,36912,38845,35720,35353,33782,36270,31419,31088,27392,29944,26291,23351,20765,21386,18510,12113,6837,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),163983,160234,158596,156874,85372,82246,80994,79423,81911,77061,75684,71987,74539,70886,66845,27100,27721,24845,17643,11718,
少数股东权益(万元),1945,2001,1947,1957,2004,2004,1988,1994,2000,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),165929,162235,160542,158832,87375,84251,82982,81417,83911,77061,75684,71987,74539,70886,66845,27100,27721,24845,17643,11718,
负债和所有者权益(或股东权益)总计(万元),216770,215484,202249,196782,127810,122737,118990,115463,121652,118744,140076,119312,133832,134757,127736,70928,64644,67870,41802,28844,		
  
