报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
应付分保账款(万元),--,0,--,--,--,--,--,
保险合同准备金(万元),--,0,--,--,--,--,--,
代理买卖证券款(万元),--,0,--,--,--,--,--,
代理承销证券款(万元),--,0,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,0,--,--,--,--,10,
其他流动负债(万元),56,409,1509,1641,1390,897,241,
流动负债合计(万元),5630,6626,5833,13871,10757,9433,3553,
长期借款(万元),--,0,--,--,--,4000,--,
应付债券(万元),--,0,--,--,--,--,--,
长期应付款(万元),--,0,--,--,--,--,--,
专项应付款(万元),--,0,--,--,--,--,--,
预计非流动负债(万元),--,0,--,--,--,--,--,
长期递延收益(万元),--,0,--,--,--,--,--,
递延所得税负债(万元),--,0,--,--,--,--,--,
其他非流动负债(万元),--,0,--,--,--,--,--,
非流动负债合计(万元),0,0,0,0,0,4000,0,
负债合计(万元),5630,6626,5833,13871,10757,13433,3553,
实收资本(或股本)(万元),11176,8382,8382,8382,8382,3010,2949,
资本公积(万元),69048,51746,51671,51595,50589,3994,3128,
减:库存股(万元),--,0,--,--,--,--,--,
专项储备(万元),--,0,--,--,--,--,--,
盈余公积(万元),952,952,952,952,416,911,608,
一般风险准备(万元),--,0,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,
未分配利润(万元),10634,7626,7488,10180,5606,8198,4516,
拟分配现金股利(万元),--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),91804,68699,68507,71127,64993,16113,11201,
少数股东权益(万元),-539,-358,-259,-162,--,66,611,
所有者权益(或股东权益)合计(万元),91265,68341,68248,70965,64993,16178,11813,
负债和所有者权益(或股东权益)总计(万元),96895,74968,74081,84836,75750,29611,15366,		
  
