报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2012-06-30,2011-12-31,2010-12-31,2010-09-30,2009-12-31,2008-12-31,2007-12-31,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),--,9388,11452,12831,12919,15646,16877,16987,17003,16683,6355,6721,6846,6040,5517,5431,5393,6325,--,4973,3840,4172,3966,5133,4821,4042,8314,14544,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),94114,81956,82504,91015,87948,91540,96224,102600,93426,91565,76444,83198,88445,79101,73929,80323,78654,69570,65669,75556,78356,93784,103533,115846,130710,80776,86848,90310,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),1590,1522,1511,1501,1481,1447,2214,2244,2227,2101,2098,2090,2136,1178,1137,1114,1108,1102,--,1117,1290,1107,1216,1407,1301,1390,1070,1406,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),46,49,48,52,49,55,61,104,61,43,26,42,44,45,36,32,66,80,--,61,15,8,17,20,15,17,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),1636,1571,1558,1553,1530,1502,2275,2347,2288,2144,2124,2132,2180,1223,1173,1147,1174,1182,1196,1178,1305,1115,1233,1427,1316,1407,1070,1406,
负债合计(万元),95750,83527,84062,92568,89479,93041,98499,104948,95714,93709,78568,85330,90625,80324,75102,81470,79828,70751,66865,76734,79661,94898,104766,117273,132026,82183,87918,91716,
实收资本(或股本)(万元),99778,99784,99778,99803,99772,99665,49844,49845,49845,49845,48900,48900,48900,48900,48900,48900,48900,48900,--,39900,39900,39900,39900,39900,39900,39900,39900,39900,
资本公积(万元),101283,101235,101047,100827,100199,98780,148249,147509,146651,145640,135860,135860,135860,135860,135860,135860,135860,135836,--,14077,14077,14077,14077,14077,14077,14077,16162,16162,
减:库存股(万元),2102,2599,5167,5313,5313,9318,10380,10389,10389,10389,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),30348,30348,30348,30348,24923,24923,24923,24923,24450,24450,24450,24450,20881,20881,20881,20881,17888,17888,--,17888,14993,11781,11781,9033,6410,6410,3252,1556,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),199100,262946,245641,237055,228944,237370,273811,261948,245327,228697,237408,225582,215442,201253,200007,190731,183870,175792,--,160561,131291,117586,101660,75355,71919,49879,16146,118,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,383,274,--,247,218,215,225,116,79,33,394,365,
归属于母公司股东权益合计(万元),429218,492443,472276,463398,449208,452159,487272,474686,456591,438940,447246,435438,421685,407507,406208,396919,386901,378690,240220,232673,200479,183558,167642,138481,132385,110298,75854,58101,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3781,3455,
所有者权益(或股东权益)合计(万元),429218,492443,472276,463398,449208,452159,487272,474686,456591,438940,447246,435438,421685,407507,406208,396919,386901,378690,240220,232673,200479,183558,167642,138481,132385,110298,79635,61556,
负债和所有者权益(或股东权益)总计(万元),524968,575970,556338,555965,538686,545200,585772,579634,552306,532649,525814,520768,512311,487831,481309,478388,466729,449442,307085,309407,280140,278457,272408,255754,264411,192481,167553,153271,		
  
