报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),623,512,453,142,140,589,375,1215,14411,10969,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),997,874,3679,10599,2325,2425,2425,375,325,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),18362,32336,35602,54134,62014,62251,63612,29886,34599,12607,
长期借款(万元),23833,13653,13249,24907,25492,25717,17909,13000,3375,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),3000,--,--,--,62,62,62,--,--,--,
预计非流动负债(万元),1220,1231,1183,1129,1205,1130,1009,498,196,16,
长期递延收益(万元),2194,2222,2264,2305,2258,2279,2382,449,496,516,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),30247,17107,16696,28341,29017,29188,21362,13948,4067,532,
负债合计(万元),48609,49443,52298,82475,91031,91438,84974,43834,38665,13139,
实收资本(或股本)(万元),45000,45000,45000,33750,33750,33750,33750,33750,27000,27000,
资本公积(万元),62546,62546,62364,31826,31826,31826,31826,31826,10535,10535,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),1939,1939,1939,1939,1241,1241,1241,686,2346,1581,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),29864,27359,27470,25231,22614,20648,16280,8297,7821,14262,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),139349,136844,136774,92746,89430,87464,83096,74559,47702,53378,
少数股东权益(万元),3439,3439,-0,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),142788,140283,136774,92746,89430,87464,83096,74559,47702,53378,
负债和所有者权益(或股东权益)总计(万元),191398,189726,189071,175221,180461,178903,168070,118393,86367,66517,		
  
