报告日期,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,
应付分保账款(万元),--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,
其他流动负债(万元),192,153,--,--,--,--,--,
流动负债合计(万元),7843,3886,5693,3980,2692,2080,947,
长期借款(万元),--,--,--,--,609,--,--,
应付债券(万元),--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,
长期递延收益(万元),59,80,--,--,--,--,--,
递延所得税负债(万元),113,45,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,
非流动负债合计(万元),171,126,0,0,609,0,0,
负债合计(万元),8014,4012,5693,3980,3301,2080,947,
实收资本(或股本)(万元),4895,4895,4895,1142,1000,1000,100,
资本公积(万元),8111,8111,8115,5128,87,83,--,
减:库存股(万元),--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,
盈余公积(万元),785,785,314,321,18,41,--,
一般风险准备(万元),--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,
未分配利润(万元),10216,6946,4831,2489,1146,88,-18,
拟分配现金股利(万元),--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),24002,20773,18157,9080,2251,1212,82,
少数股东权益(万元),--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),24002,20773,18157,9080,2251,1212,82,
负债和所有者权益(或股东权益)总计(万元),32016,24785,23850,13061,5552,3292,1030,		
  
