报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
投资性房地产(万元),5082,5100,5112,5163,4172,4201,3029,3050,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
固定资产原值(万元),--,44225,--,40378,--,43650,--,44732,--,44536,--,32319,--,31196,--,30301,--,28419,--,28059,--,25789,--,25372,--,24920,--,23686,--,21898,--,16273,--,--,--,9779,--,0,8523,7710,7138,
累计折旧(万元),--,17801,--,18682,--,17977,--,16726,--,15797,--,14831,--,13679,--,12445,--,11073,--,10000,--,8924,--,7785,--,7077,--,5868,--,5310,--,4208,--,--,--,3637,--,0,3151,2672,2382,
固定资产净值(万元),--,26424,--,21696,--,25673,--,28006,--,28738,--,17488,--,17517,--,17856,--,17346,--,18059,--,16865,--,17587,--,17843,--,17818,--,16588,--,12065,--,--,--,6142,--,0,5372,5038,4756,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
固定资产(万元),26616,26424,20751,21696,25348,25673,27515,28006,28376,28738,29101,17488,17728,17517,17248,17856,17751,17346,17743,18059,16965,16865,17128,17587,17399,17843,17646,17818,17764,16588,13065,12065,8769,7382,6520,6142,6382,6213,5372,5038,4756,
在建工程(万元),2103,2079,7280,7522,280,274,323,429,360,424,306,10065,9263,9154,8195,6736,5902,4713,4029,3980,5059,3694,2644,1529,382,748,460,671,459,1824,2550,1296,3686,2545,2200,1497,1653,638,203,11,152,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
固定资产清理(万元),--,--,--,--,15,15,--,--,--,--,218,--,--,--,--,--,2,2,2,2,2,2,2,2,14,29,29,27,27,24,--,--,--,--,--,0,--,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
无形资产(万元),5927,6183,6450,6716,6968,7230,7497,7764,3116,3141,3169,3192,3205,3216,3243,3269,3294,3312,3336,3362,3373,3401,3429,3552,3575,3610,3640,3659,3684,3630,1789,1809,1830,1848,1429,1448,1441,1463,1507,1024,1335,
开发支出(万元),5,--,--,--,--,--,--,--,7803,7096,6045,5801,5448,4469,4433,4383,4143,3114,2467,1530,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
商誉(万元),8769,8769,8769,8769,8769,8769,8769,8769,9415,9415,9415,9415,18347,18347,18347,18347,337,337,337,337,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
长期待摊费用(万元),155,165,176,188,216,191,181,88,72,75,78,81,128,93,108,124,84,77,128,25,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,32,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
递延所得税资产(万元),1667,1636,1573,1667,4070,4151,4196,4194,3553,3323,3296,3296,847,978,903,927,851,854,819,819,527,524,492,528,527,527,438,438,458,458,313,313,304,312,312,248,275,252,210,130,109,
其他非流动资产(万元),29,65,63,63,--,--,--,--,--,--,--,642,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
非流动资产合计(万元),50354,50422,50174,51784,49838,50504,51510,52299,52696,52212,51628,49979,54968,54275,69678,61647,52669,46879,42015,28115,25926,24487,23695,23197,21898,22758,22214,22614,22391,22523,17717,15483,14589,12087,10462,9335,9751,8566,7291,6202,6384,
资产总计(万元),158254,156638,151649,157121,153996,152759,159199,162423,166427,167973,169528,174730,177075,180341,185608,189651,164596,160281,158649,158889,157496,157139,155430,155532,160055,156704,152263,149122,148751,144789,141381,127902,126453,124299,125740,124976,128953,61395,62106,50375,33875,
短期借款(万元),400,400,400,400,400,400,400,400,400,400,400,400,400,540,800,800,--,--,--,1137,--,--,--,--,--,--,1500,1500,1500,1500,--,--,--,--,--,0,9000,9000,9300,6900,4900,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
应付票据(万元),--,2158,2921,2902,2017,2142,1916,938,1942,2982,4134,5334,6029,4702,6393,6639,4203,3900,3767,4523,4137,3615,4631,6792,5033,5508,3037,295,3464,3204,--,--,--,--,--,0,--,0,0,0,0,
应付账款(万元),--,27767,23999,27379,26065,25594,25702,27126,28523,26176,26336,27072,23737,27782,27435,29348,30716,27753,25537,25255,27400,27584,24281,23349,32225,28893,23437,25441,22357,19554,20711,13242,14240,13291,12631,14634,14213,16357,16418,11192,7462,
预收账款(万元),3819,3521,4044,3423,1612,2050,2710,2652,2079,937,790,1354,969,1140,1823,2272,1851,2206,2435,2360,2170,3717,3929,2761,3316,2227,3096,1581,3069,2891,2564,1531,2570,1684,3540,1543,883,1172,2994,4844,1859,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
应付职工薪酬(万元),336,367,392,1245,334,395,375,889,436,405,333,683,446,401,376,778,342,357,387,400,357,371,439,497,506,522,530,695,53,59,61,60,61,59,165,593,106,110,568,516,699,
应交税费(万元),245,526,482,1357,761,196,325,1788,164,256,358,1055,-1760,-1408,-408,183,-403,213,614,815,386,-55,194,1357,-87,1433,219,-227,152,390,-116,192,-209,660,439,1114,644,1417,521,752,1660,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,1947,1763,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
其他应付款(万元),1309,1510,974,1057,2302,2204,1360,1178,1043,304,329,457,975,425,2275,4301,503,468,534,138,251,422,401,174,278,53,179,286,1066,1427,1894,99,711,752,628,256,807,557,383,154,268,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
其他流动负债(万元),1263,1156,626,630,1087,386,414,472,863,859,335,258,313,599,1003,497,911,822,543,283,404,340,271,99,--,314,281,119,486,297,315,71,240,203,203,203,223,94,196,0,0,
流动负债合计(万元),38143,37405,33838,38394,34579,33367,33203,35443,35451,32319,33015,36613,31110,34180,39696,44819,38123,35718,33818,34912,35104,35994,34146,35029,41272,38951,32279,29689,32147,29322,25429,15195,17613,16647,17606,18342,25875,28707,32327,26121,16849,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,1500,3000,0,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,15600,15600,15600,15600,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3,6,199,224,297,363,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,849,953,1229,810,--,0,0,118,0,
预计非流动负债(万元),--,--,--,--,--,4,6469,6540,7064,7064,7064,7064,16,22,22,22,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
长期递延收益(万元),4422,4551,4698,4949,4949,5299,4873,5123,5300,6102,5898,5876,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
递延所得税负债(万元),13,13,12,13,2323,2323,2322,2323,2165,2165,2165,2165,10,9,10,9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,5651,5673,4935,4963,5134,5164,3658,3685,3486,3512,2528,2557,1357,1383,1409,1481,1514,1539,1562,1787,--,--,--,0,--,0,0,0,0,
非流动负债合计(万元),4436,4564,4711,4962,7272,7625,13665,13986,14529,15332,15127,15105,21276,21304,20566,20594,5134,5164,3658,3685,3486,3512,2528,2557,1357,1383,1409,1481,1514,1539,1562,1787,849,953,1229,813,6,199,1724,3414,363,
负债合计(万元),42579,41969,38549,43355,41851,40991,46868,49429,49980,47650,48142,51718,52386,55484,60262,65414,43257,40882,37476,38597,38590,39506,36674,37586,42628,40334,33688,31170,33661,30861,26991,16982,18463,17600,18835,19155,25881,28907,34051,29535,17212,
实收资本(或股本)(万元),36391,36391,36391,36391,36391,36391,36391,36391,36391,36391,36391,36391,36391,36391,31644,31644,31644,31644,28768,28768,28768,28768,26152,26152,26152,26152,26152,26152,26152,26152,21794,21794,21794,21794,18161,18161,18161,13561,13561,13561,5000,
资本公积(万元),47823,47823,47823,47823,48003,48003,48003,48003,48003,48003,48003,48003,48003,48003,52749,52749,52672,52672,55549,55549,55549,55549,58164,58164,58164,58164,58164,58164,58164,58164,62523,62523,62523,62523,66155,66155,66155,756,756,756,0,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,
盈余公积(万元),6514,6514,6514,6514,6506,6506,6506,6506,6506,6506,6506,6506,5902,5902,5902,5902,5319,5319,5319,5319,4779,4779,4779,4779,4779,4779,4779,4779,4236,4236,4236,4236,3556,3556,3556,3556,3553,3553,3553,2408,5294,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
未分配利润(万元),17680,16971,15820,16206,14454,14096,14652,15150,19615,23451,24739,26220,29133,29353,29932,28877,28867,26895,28635,27691,27573,26247,27384,26489,26007,24978,27238,26569,24215,23044,23520,22379,20129,18829,19033,17949,15202,14618,10185,4114,3545,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-82,-81,-82,-113,-83,-74,-43,-39,-31,-34,-40,-39,-48,-38,-26,-12,-11,-3,-0,-0,-0,-0,0,0,0,
归属于母公司股东权益合计(万元),108993,108037,106570,107189,105714,105480,106151,106681,110909,114703,115813,117329,119508,119534,120116,119065,118421,116449,118189,117214,116585,115268,116436,115546,115071,114039,116294,115626,112720,111559,112047,110920,107991,106698,106905,105821,103072,32489,28055,20840,13840,
少数股东权益(万元),6682,6633,6530,6576,6431,6287,6180,6312,5538,5620,5573,5683,5180,5323,5230,5172,2918,2950,2984,3078,2321,2365,2319,2400,2355,2331,2282,2326,2370,2369,2344,--,--,--,--,0,--,0,0,0,2824,
所有者权益(或股东权益)合计(万元),115675,114669,113100,113765,112145,111768,112331,112994,116447,120323,121386,123012,124689,124857,125346,124237,121339,119399,121173,120292,118906,117633,118756,117946,117427,116370,118575,117952,115090,113928,114390,110920,107991,106698,106905,105821,103072,32489,28055,20840,16664,
负债和所有者权益(或股东权益)总计(万元),158254,156638,151649,157121,153996,152759,159199,162423,166427,167973,169528,174730,177075,180341,185608,189651,164596,160281,158649,158889,157496,157139,155430,155532,160055,156704,152263,149122,148751,144789,141381,127902,126453,124299,125740,124976,128953,61395,62106,50375,33875,		
  
