报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),824,836,847,859,871,882,894,906,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,4017,--,3861,--,3788,--,3629,--,4446,--,4357,4266,4234,2974,--,594,
累计折旧(万元),--,1962,--,1770,--,1618,--,1440,--,1326,--,1144,1055,963,670,--,165,
固定资产净值(万元),--,2055,--,2091,--,2170,--,2189,--,3120,--,3213,3211,3270,2304,--,429,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),2125,2055,2019,2091,2150,2170,2199,2189,3073,3120,3154,3213,3211,3270,2304,2346,429,
在建工程(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),10131,10690,654,701,745,793,231,220,241,41,49,57,65,73,97,122,39,
开发支出(万元),824,--,--,--,--,--,1092,829,685,615,--,--,--,--,--,--,101,
商誉(万元),227007,227007,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),82,94,90,99,98,107,78,40,46,51,61,76,89,91,137,101,143,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),258,303,180,174,246,246,290,255,301,234,44,44,42,42,47,47,11,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),296549,296727,48143,45671,33374,19436,20166,19822,16826,14542,7808,6389,3407,3476,2585,2616,723,
资产总计(万元),360903,358755,75549,69233,79478,74862,74562,71047,70441,49795,46737,47364,16657,15478,14161,12479,8067,
短期借款(万元),--,--,4000,--,3359,--,--,670,--,--,--,--,--,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),1578,2318,1256,734,668,545,566,658,847,986,622,475,560,502,525,112,77,
预收账款(万元),4156,4865,4377,3864,3860,3936,3918,3703,3855,3655,3569,3473,3565,3463,2874,1831,1092,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),485,1266,522,534,327,494,307,293,290,300,427,400,245,544,531,275,91,
应交税费(万元),2367,2193,55,655,594,495,413,87,376,209,383,4,43,39,219,111,105,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),13,13,20,20,--,--,--,--,--,--,--,--,134,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),42821,45054,7898,8062,16252,16332,18690,18669,18468,140,105,260,--,114,174,113,42,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),50,50,50,50,50,50,--,--,--,50,50,50,50,50,158,--,--,
流动负债合计(万元),51470,55759,18179,13921,25109,21852,23894,24080,23835,5340,5156,4663,4597,4712,4481,2442,1407,
长期借款(万元),--,--,--,--,--,--,70,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,70,70,70,70,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,0,193,193,193,--,--,--,--,
递延所得税负债(万元),1692,1756,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,193,193,336,50,
非流动负债合计(万元),1692,1756,70,70,70,70,70,0,0,0,193,193,193,193,193,336,50,
负债合计(万元),53162,57515,18249,13991,25179,21922,23964,24080,23835,5340,5349,4856,4790,4905,4674,2778,1457,
实收资本(或股本)(万元),22661,22661,16683,16683,16683,16683,16683,16605,16605,16000,16000,4000,3000,3000,3000,3000,3000,
资本公积(万元),273792,272483,42847,42803,42759,42715,42895,40521,39941,21791,20325,32325,3888,3282,3282,3282,3282,
减:库存股(万元),12138,12138,15181,15181,15181,15181,18333,18333,18333,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),3275,3275,2496,2496,2496,2496,2027,2027,2027,2027,1738,1738,1418,1418,801,342,33,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),20721,16093,11667,9703,8685,7124,7242,5708,5460,3683,2536,3486,2431,3004,2405,3077,296,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),308459,302300,58513,56504,55443,53838,50514,46528,45700,43500,40598,41549,10737,10705,9487,9701,6610,
少数股东权益(万元),-719,-1060,-1212,-1262,-1144,-898,84,438,905,955,790,959,1130,-132,--,--,--,
所有者权益(或股东权益)合计(万元),307740,301240,57300,55242,54298,52940,50598,46966,46605,44455,41389,42508,11867,10573,9487,9701,6610,
负债和所有者权益(或股东权益)总计(万元),360903,358755,75549,69233,79478,74862,74562,71047,70441,49795,46737,47364,16657,15478,14161,12479,8067,		
  
