报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-06-30,2008-12-31,2008-06-30,2007-12-31,2007-06-30,2006-12-31,
其他应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,0,--,0,--,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,
应收保证金(万元),143142,98297,115987,131456,122448,116408,56894,55353,54044,66736,57700,66661,85744,80217,69329,48017,24468,17193,14637,16409,16407,14249,13832,13091,51812,60399,63992,52353,63257,64830,81610,114680,76211,71687,70672,82902,84339,51568,27000,45335,269790,363585,60706,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,
买入返售金融资产(万元),3304386,3259065,4054675,4141707,3609932,2864937,2475438,2447141,1895314,1170899,1114659,1252832,1433476,1081444,1303249,890444,754470,405729,225417,204830,209652,273756,149580,171886,21689,58796,--,51610,21410,72749,50000,19328,11138,0,2000,0,69434,0,--,0,--,0,--,
存货(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,0,--,0,--,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,
其他流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,5501,--,2779,2052,0,--,
流动资产合计(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,4955350,--,7027788,7925494,5367169,--,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,
可供出售金融资产(万元),--,--,--,2764014,3327535,3136973,2579993,1953383,2472219,3213071,3671112,3771622,3574264,3493192,1444605,913242,1487800,980740,559434,587513,638848,364908,783525,493272,483030,632670,703919,777496,726696,665819,452542,447059,658432,367661,331706,377568,402732,38601,30992,11297,105781,11340,20040,
持有至到期投资(万元),184419,179246,180840,180692,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,0,--,0,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,
长期股权投资(万元),828792,808238,784515,772897,748950,699115,676448,548469,528851,516504,506722,502565,489781,481164,465315,456140,445543,504066,558634,554618,551083,517050,508519,517376,509411,505706,504623,504865,479310,484007,472036,460175,444553,423576,409731,448587,436551,17848,15552,751217,56772,54807,14489,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,436,456,477,497,518,538,559,579,599,620,640,661,681,702,722,743,763,784,804,825,845,866,886,907,927,948,968,989,1012,1035,2384,2436,3933,7056,
固定资产原值(万元),220669,--,125503,--,121170,--,108352,--,105637,--,90318,--,87723,--,83899,--,78729,--,74652,--,73138,--,74418,--,73282,--,79043,--,78106,--,75567,--,74311,0,71429,0,69988,75368,75831,0,56822,0,45623,
累计折旧(万元),64231,--,61766,--,54699,--,51902,--,46612,--,45735,--,41613,--,44880,--,40994,--,41048,--,37296,--,39630,--,36011,--,41543,--,37150,--,36499,--,32475,0,30178,0,26465,30334,28943,0,18254,0,21298,
固定资产净值(万元),156438,--,63737,--,66471,--,56449,--,59025,--,44582,--,46110,--,39019,--,37735,--,33604,--,35841,--,34788,--,37270,--,37500,--,40957,--,39068,--,41837,0,41251,0,43523,45035,46887,0,38568,0,24325,
固定资产减值准备(万元),1769,--,1769,--,1769,--,1769,--,1769,--,979,--,979,--,979,--,979,--,979,--,979,--,979,--,979,--,979,--,979,--,979,--,991,0,991,0,991,991,991,0,202,0,202,
固定资产(万元),154669,60782,61968,61328,64702,53112,54680,55188,57256,43902,43603,43903,45130,39184,38040,35138,36755,32577,32625,33375,34862,33159,33809,34900,36291,35630,36521,38038,39977,37131,38088,39470,40846,39598,40260,40787,42532,44044,45896,37067,38367,30500,24123,
在建工程(万元),8210,128705,124459,122731,118507,124836,122704,121698,120661,122481,114460,107631,106721,100791,97886,95487,93041,89856,84006,79561,73834,68127,61039,60714,57435,55644,53407,52746,51251,51070,51223,49619,49863,47553,47598,46366,45642,45776,45140,43127,524,117,834,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,6,--,0,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,
无形资产(万元),45081,2248,2173,2087,2158,2186,2224,2297,2343,2306,2344,2358,2425,2450,2446,2447,2324,2400,2332,2350,2406,872,943,1013,1083,1154,1229,1307,1388,1473,1567,1677,1801,1932,2061,2197,2341,16883,17328,3216,3564,3934,3051,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,
商誉(万元),967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,1395,967,511300,511300,0,967,1726,450,
长期待摊费用(万元),--,--,--,18025,19792,17416,17770,18252,19505,16143,16693,17358,18408,14069,14603,15542,16841,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,11511,11195,5212,4108,3191,2163,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,
递延所得税资产(万元),86851,129140,124619,96890,90321,119119,128996,116752,120800,197373,210182,106031,72624,58698,48158,37203,37014,19295,19896,22380,22546,12128,10716,11538,11752,5841,5852,7615,9010,10923,5167,5346,5346,4136,6930,3345,4160,3251,2248,3968,1210,1000,967,
其他非流动资产(万元),281064,88777,75507,67271,176986,21378,47877,398808,517035,17810,21142,14249,13000,18808,16342,45882,15611,26654,27632,27830,28746,1697066,1367229,975490,629394,644330,605754,527782,446788,77188,80786,71772,64264,367197,180339,163288,110024,5501,3640,2779,2052,1599,1323,
非流动资产合计(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,690226,--,857496,213728,110549,--,
资产总计(万元),30493070,29141292,29807843,29067982,28564356,25777122,24281715,24293728,24305843,23563442,24526462,25263370,29165558,29711856,36479465,24883226,19340805,13149705,10719741,9080384,8315718,8345688,8888916,9214386,7553650,7511250,7679164,7487755,6885723,6741699,7596680,7987843,9535873,8035883,8870550,9899088,9651231,5645575,4763706,7885283,8139222,5477718,1975552,
短期借款(万元),158186,325460,403220,438237,661144,700655,534836,480026,325197,553158,333914,327219,309023,279978,430720,422659,284388,190190,196080,191522,141915,142399,99967,71470,78652,79892,78261,82691,71179,66780,61540,61437,52843,187248,26172,63307,33458,121651,17638,199900,4682,0,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,
拆入资金(万元),351900,100000,300000,500000,147000,757000,175000,120000,150000,--,160000,--,400000,100000,100000,300000,460000,--,150000,100000,100000,110000,50000,330000,11100,--,--,--,--,--,--,--,--,0,0,0,0,0,--,0,--,0,--,
交易性金融负债(万元),952857,601694,387666,724036,549251,481816,721001,500625,443996,283431,221475,320735,236928,12755,23032,11042,11100,49322,68515,70140,65182,55290,37288,23007,28120,35141,25372,26010,10238,3104,19215,12821,8361,45331,38325,30185,6368,2444,115,0,35227,122634,16693,
衍生金融负债(万元),130569,66254,79931,79540,158491,130351,75556,113556,184280,79208,97776,90883,186637,200783,352870,239445,84987,75789,39646,16547,13182,4286,159,--,--,--,--,--,--,--,--,--,--,3226,0,0,0,0,--,0,--,0,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,
应付账款(万元),223991,184888,194998,202673,208309,390228,435291,400991,362438,395606,371384,399358,606503,707618,895257,824109,653309,376867,164565,91471,56588,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,55617,26696,32248,43319,26845,16853,
预收账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,0,--,0,--,
卖出回购金融资产款(万元),6126756,5071855,4692987,2961399,3338297,2442506,2691217,2469481,1939899,3580883,4382643,3977943,4295303,4878868,5926247,4763399,4913852,2468257,1223239,649062,435845,363682,1029163,1074377,1412332,1055338,1248080,1123400,904039,701705,845911,483760,896943,690357,543079,399528,482778,160000,231000,97500,44550,22500,1962,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,
应付职工薪酬(万元),444168,423822,519733,449078,464061,504005,492044,545826,470766,556461,496603,749346,712521,626202,545411,506735,366994,291114,228142,233721,211114,209428,191129,202320,185115,194344,186067,165889,170767,177321,185800,172269,196056,187877,177557,177280,202164,156670,154782,157355,155674,92461,31505,
应交税费(万元),55847,54009,37282,44870,35518,40436,23142,21336,27053,88066,140539,84465,86211,63204,137969,36170,54720,31233,21032,32193,27621,21937,11367,7392,7853,7878,13431,27749,12460,22383,27583,29107,37832,21455,19080,48424,60395,29845,42588,37295,42181,55165,12116,
应付利息(万元),--,241173,220114,210182,204461,137680,71189,160988,278094,228024,149778,223535,338545,238183,132206,46868,57096,33676,23343,15301,48782,36675,21212,9900,3013,4258,2231,1488,1417,1826,1652,1454,1671,1476,1445,1361,8568,23568,7858,1403,2110,638,231,
应付股利(万元),--,--,--,32802,59220,--,126619,--,--,--,--,--,--,292730,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,0,--,0,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,
其他应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,0,--,0,--,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,0,--,0,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,0,--,0,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,
代理买卖证券款(万元),4891175,5395668,5638285,5366161,4608597,5240031,5395091,6239845,6104073,6891480,7404349,7704203,8874904,9282021,13353715,7478442,5769422,3895205,3024060,2904319,2671848,2729515,3150906,3190617,3011030,2841263,3107523,3495389,3213922,3284903,3868559,4718020,5899376,4575831,5638257,6828600,6120820,3730510,3064785,6654092,6996774,4489269,1469821,
代理承销证券款(万元),--,--,--,800,--,--,--,--,--,55000,4349,--,--,--,7000,--,--,75,--,--,--,--,--,--,--,--,--,--,--,--,--,568,--,165,61,0,0,0,--,0,27399,3000,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,4237,--,16525,1410,0,--,
流动负债合计(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,4284542,--,7196318,7353327,4847841,--,
长期借款(万元),138002,120993,149064,142234,144392,39799,37403,37304,36860,37360,36840,37180,45397,59000,39993,31044,29550,26596,22452,20936,15730,10284,4255,3994,388,--,--,--,--,--,--,--,--,0,0,0,0,0,--,0,--,0,--,
应付债券(万元),5341909,5149740,4120189,3646066,4722958,4266847,3966736,4046627,5046521,5046415,5046309,5046205,5296087,5695962,5045837,2998299,998249,998178,998107,998036,997967,998047,997984,997921,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,0,--,0,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,400000,400000,0,--,0,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,
预计非流动负债(万元),--,--,--,--,--,2937,2937,--,--,22,10,10,10,12,12,12,12,851,851,851,851,14,--,--,--,36,36,36,36,--,--,39,39,407,407,314,314,80,975,1233,1308,1794,5815,
长期递延收益(万元),--,--,--,12600,12600,--,12600,--,12600,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,
递延所得税负债(万元),14876,21913,4700,25176,23500,7794,10562,9157,9875,11892,15149,14534,44635,25459,111443,110788,35967,27130,6655,5439,3130,4601,9915,11134,7280,2872,7899,2172,1952,293,3267,6175,8207,11120,3429,6349,3186,2692,1331,0,27044,6672,3284,
其他非流动负债(万元),98552,66922,276524,108657,8929,14831,12491,14434,11602,17951,15833,13592,10489,17121,15635,9881,12630,111368,21242,21612,27527,997828,672982,653508,232003,756701,504088,36415,32813,32946,147664,23130,36962,16635,42563,13082,471606,4237,2159,16525,1410,35328,656,
非流动负债合计(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,402772,--,1233,28352,8466,--,
负债合计(万元),22413835,21150530,21964544,21051096,20630985,17933219,16619138,17256002,18314339,18642275,19737752,20449180,24322380,25126407,31693604,20429614,15181189,9115849,6727927,6281148,5597280,5683987,6276325,6575641,4976886,4977723,5172987,4961239,4418824,4291260,5161190,5508781,7138289,5741128,6490376,7568429,7389658,4687314,3949926,7197551,7381679,4856307,1558935,
实收资本(或股本)(万元),669941,669941,669941,669941,669941,669941,669941,669941,669941,580814,580814,580814,580814,580814,580814,580814,580814,580814,580814,466110,466110,466110,466110,466110,466110,466110,466110,466110,466110,466110,358546,358546,358546,358546,358546,358546,358546,322692,322692,322692,322692,322692,322692,
资本公积(万元),2753394,2753394,2753394,2753394,2753394,2753394,2753394,2753394,2753394,1940388,1940388,1940388,1940388,1940388,1940388,1940388,1940388,1970241,1956449,944060,936246,943624,948138,948969,947706,946399,945899,938626,932731,930025,1056856,1057288,1055200,1068175,1041648,1049507,1057639,-404,-4196,-665,36707,1344,--,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,
盈余公积(万元),466235,430638,430638,430638,430638,387587,387587,387587,387587,341554,341554,341554,341554,240021,240021,240021,240021,202592,202592,202592,202592,182109,182109,182109,182109,165406,165406,165406,165406,146995,146995,146995,146995,116870,116870,116870,116870,90614,78684,61912,61912,37029,12881,
一般风险准备(万元),920261,848396,848396,848396,848396,762292,762292,762292,762292,670227,670227,670227,670227,467161,467161,467161,467161,392302,392302,392302,392302,182109,182109,182109,182109,165406,165406,165406,165406,146995,146995,146995,146995,116870,116870,116870,116870,90614,78684,61912,61912,37029,12881,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,
未分配利润(万元),1715339,1707527,1601069,1781439,1699379,1726286,1564385,1573229,1435778,1431378,1347158,1367332,1266437,1363505,1504357,1193097,926806,907373,879099,813766,742649,739395,685836,708822,647317,654541,627691,656464,602743,642855,604737,644102,564711,537520,648391,590041,511895,353988,253682,192850,227938,223317,68857,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-22446,-22139,-22308,-23967,-22315,-21435,-18802,-18016,-16861,-16861,-18022,-18022,-16655,-12753,-8977,-8977,-7215,-6141,-5165,-5194,-5129,-5109,0,-2649,0,-695,
归属于母公司股东权益合计(万元),8072285,7983458,7835002,8007584,7923015,7834087,7653714,7028338,5982634,4913313,4781268,4805844,4835112,4578411,4777112,4446650,4153725,4030876,3989117,2796523,2715932,2660260,2612095,2638546,2576564,2533528,2506177,2526516,2466899,2450439,2435490,2479062,2397584,2294755,2380175,2330659,2260616,930107,790239,687733,757543,621411,416617,
少数股东权益(万元),6951,7303,8298,9303,10356,9816,8863,9388,8870,7854,7442,8346,8067,7038,8749,6962,5891,2979,2697,2714,2506,1441,495,198,200,--,--,--,--,--,--,--,--,0,0,0,958,28155,23540,0,--,0,--,
所有者权益(或股东权益)合计(万元),8079235,7990762,7843300,8016886,7933370,7843904,7662577,7037726,5991504,4921167,4788710,4814190,4843179,4585449,4785861,4453612,4159616,4033855,3991814,2799236,2718438,2661701,2612591,2638745,2576764,2533528,2506177,2526516,2466899,2450439,2435490,2479062,2397584,2294755,2380175,2330659,2261574,958261,813779,687733,757543,621411,416617,
负债和所有者权益(或股东权益)总计(万元),30493070,29141292,29807843,29067982,28564356,25777122,24281715,24293728,24305843,23563442,24526462,25263370,29165558,29711856,36479465,24883226,19340805,13149705,10719741,9080384,8315718,8345688,8888916,9214386,7553650,7511250,7679164,7487755,6885723,6741699,7596680,7987843,9535873,8035883,8870550,9899088,9651231,5645575,4763706,7885283,8139222,5477718,1975552,		
  
