报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2006-12-31,2005-12-31,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--,--,0,0,0,0,0,
应收股利(万元),--,0,0,0,273,18273,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--,--,0,0,0,0,0,
其他应收款(万元),19787,19338,14738,11336,11322,12170,14653,12262,11788,11803,11510,11740,12165,8081,13740,23319,10971,13184,26863,26832,28784,31003,32721,28889,36903,33476,33717,33009,35008,32740,14002,10742,8549,8824,11241,8080,22982,23002,4987,3741,5038,7617,4219,8420,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--,--,0,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--,--,0,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--,--,0,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--,--,0,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--,--,0,0,0,0,0,
存货(万元),223775,256468,221883,140920,146440,183735,206348,162547,176710,187477,183250,106210,118142,143564,189538,146413,160840,157975,201421,151981,186545,200595,219869,175280,231697,255984,298219,288975,316257,254838,179490,88757,70611,90199,114538,58067,61247,66407,67069,32375,34534,42038,32786,14078,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--,--,0,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--,--,0,0,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--,--,0,0,0,0,0,
其他流动资产(万元),3876,5668,3990,3833,--,0,7319,6378,5870,5230,5427,4251,912,1529,6566,4842,10376,15122,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--,--,0,0,0,0,0,
流动资产合计(万元),380864,407772,387477,301587,310464,364652,368462,333304,391402,402931,410100,303742,381994,368549,439584,422800,377871,361907,424159,339623,405509,370595,537200,471091,637714,563179,601772,529929,591780,562520,499776,374575,360451,321144,371979,277146,341690,331392,326602,107167,105030,109969,76443,60490,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--,--,0,0,0,0,0,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,0,0,0,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--,--,0,0,0,0,0,
长期应收款(万元),13338,12687,14050,13510,13163,12796,12374,11492,11064,10967,10362,10885,12494,11746,12277,13132,14494,14310,15048,16741,16990,16276,17646,16625,17016,16448,16009,15105,13737,13591,12485,13027,13411,13621,66536,29092,9032,8443,6810,7494,7638,7058,4147,262,
长期股权投资(万元),52328,50949,50029,49137,47835,47064,46290,45890,45505,44936,44834,44809,45003,0,0,--,--,0,4338,4475,4509,4617,1697,2018,2160,2410,3300,--,--,--,0,0,--,0,--,0,--,--,--,0,0,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--,--,0,0,0,0,0,
投资性房地产(万元),11082,11164,12416,12508,12347,12440,12523,12616,12708,12801,12884,12977,13070,13163,12960,13049,13195,12938,7889,7955,8007,8058,6699,6740,6785,6826,6883,6924,6925,7012,2190,2219,2250,2278,2578,2612,2650,2682,2864,2976,3014,3053,719,0,
固定资产原值(万元),--,209683,--,206710,--,207481,--,252534,--,244550,--,243319,--,242152,--,238896,--,243769,--,251713,--,250159,--,232276,--,224327,--,216625,--,195768,0,130712,--,103917,--,90422,--,68423,--,--,35850,35126,30449,8468,
累计折旧(万元),--,67216,--,64384,--,62083,--,67450,--,63748,--,59812,--,55698,--,51871,--,48853,--,46965,--,42051,--,37040,--,32029,--,28667,--,23103,0,19243,--,15428,--,12145,--,9382,--,--,6943,6264,3850,1207,
固定资产净值(万元),--,142467,--,142327,--,145398,--,185084,--,180802,--,183507,--,186453,--,187025,--,194916,--,204748,--,208108,--,195236,--,192298,--,187958,--,172666,0,111470,--,88489,--,78278,--,59041,--,--,28907,28862,26598,7261,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,0,--,--,0,0,0,0,
固定资产(万元),141433,142467,141313,142327,143822,145398,183730,185084,179233,180802,181796,183507,184906,186453,187392,187025,192824,194916,202259,204748,206660,208108,199616,195236,196311,192298,189116,187958,176293,172666,154751,111470,90399,88489,82052,78278,61212,59041,34392,29268,28907,28862,26598,7261,
在建工程(万元),213,157,621,626,680,611,838,670,399,250,2888,2706,2023,1440,2753,2202,1985,1973,3055,2558,1767,2671,6937,11908,11176,15392,12968,20202,33775,32549,42471,56717,65570,59550,4260,3018,18454,18088,19513,18210,15098,11633,893,11189,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--,--,0,0,0,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--,--,0,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--,--,0,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--,--,0,0,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--,--,0,0,0,0,0,
无形资产(万元),7055,6791,7263,7684,8109,8528,14162,14585,14927,15436,15032,15259,15659,16093,15848,16250,16559,16988,17558,17933,18445,18892,19414,19665,19944,18818,17976,12105,12698,12817,13017,12899,12896,13007,13078,13054,13216,12243,10608,10167,10237,10320,9298,2781,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--,--,0,0,0,0,0,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--,--,0,0,0,0,0,
长期待摊费用(万元),29741,24801,30855,24561,24605,22997,19529,17530,11946,11886,11749,11793,12229,12471,15290,16595,18017,18326,19698,21526,23855,24838,23127,23677,26424,28405,27057,29224,32776,33167,37327,38822,38821,37718,26397,21302,22440,19714,18353,17641,14051,13018,4121,40,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--,--,0,0,0,0,0,
递延所得税资产(万元),4892,3991,4983,4609,3776,3451,13557,13630,14264,14704,37565,41888,41923,42976,49273,48078,48969,48588,47797,47867,47036,45795,42197,38392,38673,38587,29457,29173,27213,23565,13724,11010,10275,8526,7051,5908,6472,5310,6388,2140,1757,1920,51,15,
其他非流动资产(万元),784,784,784,784,784,784,784,784,784,784,784,784,784,45784,784,784,784,784,784,784,784,784,5885,5885,5885,5885,784,784,784,784,784,784,784,784,784,786,784,784,777,638,375,0,0,0,
非流动资产合计(万元),260867,253790,262314,255747,255121,254068,303786,302280,290831,292566,317893,324609,328091,330126,296575,297115,306828,308824,318426,324587,328053,330039,323218,320148,324374,325070,303551,301475,304200,296152,276749,246947,234405,223972,202734,154051,134262,126304,99706,88534,81076,75864,45827,21548,
资产总计(万元),641731,661562,649791,557334,565585,618720,672248,635584,682233,695497,727993,628351,710085,698674,736160,719914,684699,670730,742584,664210,733561,700634,860418,791238,962088,888249,905323,831404,895980,858671,776525,621522,594856,545116,574713,431197,475951,457696,426308,195701,186106,185834,122270,82037,
短期借款(万元),125000,117200,120000,98000,97000,111549,126368,86989,102718,127573,154451,100177,81881,77863,56806,99767,109971,49968,139684,69598,79754,79422,183860,311000,292000,236931,239135,293221,279625,257638,173170,142000,43872,45872,132357,79500,89501,105058,95666,78049,55892,64736,23800,17000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--,--,0,0,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--,--,0,0,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--,--,0,0,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,0,0,0,0,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--,--,0,0,0,0,0,
应付票据(万元),12684,17935,20741,--,--,0,--,877,3228,3566,1324,165,1131,1834,907,378,473,1617,2723,1926,1510,4391,1668,3087,1644,1555,--,--,4737,4102,1607,13687,24841,40576,22490,19857,1773,5000,4769,5020,2650,1950,3078,2500,
应付账款(万元),117948,133091,90465,44895,50399,82406,106833,39716,62003,48246,90671,29419,41409,34884,75557,37932,46146,20876,80951,16347,56247,53926,106896,31987,95213,60639,100324,38426,116256,124434,123892,45156,42579,50738,86930,13855,40784,41706,62666,14346,25434,31099,20576,8426,
预收账款(万元),2894,5823,5248,5232,4487,5849,3645,5582,3679,5367,5534,8024,5361,6312,8583,4417,8503,6661,8288,4627,10177,7064,4532,2924,2977,2720,7424,7075,6377,2795,2623,1959,12496,2689,4158,2151,5335,2418,2455,3726,7881,2802,6099,7794,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--,--,0,0,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--,--,0,0,0,0,0,
应付职工薪酬(万元),9673,14562,17103,14338,17557,17851,8386,8056,10637,15179,12928,11110,9794,12948,12670,6740,9113,12549,5753,5832,7942,10850,5520,5928,8117,12428,5758,5576,5751,11511,7565,4268,3882,8281,2654,2390,2994,6003,1467,2351,2449,4137,3206,1080,
应交税费(万元),15595,12507,14186,12366,12965,13567,12143,10989,10909,11253,11146,15764,13597,13049,20464,17282,14820,17817,21004,14712,32803,30061,35932,21467,33621,23049,25961,-5403,12890,12188,25461,3136,11382,6564,3337,665,13180,10186,10120,1131,6032,5033,3614,908,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--,--,0,0,0,0,0,
应付股利(万元),--,--,--,--,--,0,160,160,160,160,205,5862,160,160,160,160,--,--,--,--,6413,--,--,5104,--,--,6358,13958,--,--,0,20,1620,1620,1620,1620,--,--,--,0,0,0,0,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--,--,0,0,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--,--,0,0,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--,--,0,0,0,0,0,
其他应付款(万元),43037,51072,53287,46262,40210,47710,29700,28013,24883,27620,24593,23995,25804,27266,25619,25335,18760,20509,26060,26878,26085,20790,28609,27051,29108,24517,29830,27592,35608,31660,21599,19265,23860,19787,12573,9403,8234,8550,14981,6558,4975,9323,31510,29483,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--,--,0,0,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--,--,0,0,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--,--,0,0,0,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--,--,0,0,0,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--,--,0,0,0,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--,--,0,0,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--,--,0,0,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--,--,0,0,0,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--,--,0,0,0,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,103816,--,--,--,51254,0,0,99690,49890,--,0,--,--,--,0,0,0,0,0,
一年内到期的非流动负债(万元),26097,25636,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10000,10000,--,--,20000,20000,20000,20000,101659,101109,--,0,--,0,--,--,--,0,0,0,0,0,
其他流动负债(万元),--,--,--,--,--,0,--,62324,61444,60564,0,0,74438,73178,70602,70602,0,82899,81931,164167,162072,80942,79680,--,52438,--,102417,101007,50102,--,0,0,--,0,--,0,--,--,--,0,0,0,0,0,
流动负债合计(万元),352927,377828,321029,221093,222620,278932,287234,242705,279661,299526,300852,194516,253574,247494,271367,262613,207784,212896,366395,304087,383003,287446,456697,418549,515117,465655,537207,501452,531347,515582,457575,330600,264222,226018,266119,129440,161801,178921,192123,111181,105313,119081,91882,67190,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,--,10000,10000,10000,10000,10000,10000,30000,30000,30000,20000,40000,40000,40000,20000,--,0,0,0,0,0,
应付债券(万元),--,0,26989,26519,25877,25593,85114,83594,82131,80667,84946,83465,81999,80549,86116,83349,81885,80438,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--,--,0,0,0,0,0,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--,--,0,0,0,0,0,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--,--,0,0,0,0,0,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--,--,0,0,0,0,0,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--,--,0,0,0,0,0,
其他非流动负债(万元),--,--,--,--,--,0,4885,4885,4885,4885,6280,6280,6978,6978,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--,--,0,0,0,0,0,
非流动负债合计(万元),0,0,26989,26519,25877,25593,89999,88479,87015,85551,91227,89745,88977,87527,86116,83349,81885,80438,0,0,0,0,0,0,10000,10000,10000,10000,10000,10000,30000,30000,30000,20000,40000,40000,40000,20000,--,0,0,0,0,0,
负债合计(万元),352927,377828,348019,247612,248496,304525,377233,331184,366677,385077,392078,284261,342551,335021,357483,345962,289669,293333,366395,304087,383003,287446,456697,418549,525117,475655,547207,511452,541347,525582,487575,360600,294222,246018,306119,169440,201801,198921,192123,111181,105313,119081,91882,67190,
实收资本(或股本)(万元),251250,251250,251250,251250,252600,252600,252600,252600,252600,252600,252600,252600,101100,101100,101100,101100,101100,100500,100500,100500,100500,100500,100500,100500,100500,100500,100500,100500,100500,100500,100500,100500,100500,100500,100500,100500,67000,67000,67000,60000,60000,40000,26000,12000,
资本公积(万元),16147,16147,16147,16147,21078,21078,20918,20918,20918,20918,20872,20872,112387,112387,112387,112387,112387,106009,107093,107035,107140,106973,107272,108213,107565,106917,98486,97240,95994,94748,94333,94333,94333,94333,94333,94333,127833,127833,127833,1300,1283,1283,0,0,
减:库存股(万元),--,0,--,0,6280,6280,6280,6280,6280,6280,6280,6280,6978,6978,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--,--,0,0,0,0,0,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),50502,50502,50502,50502,50502,50502,54853,52353,52353,52353,52067,52067,62177,62177,61369,61369,61369,61369,60854,60854,60854,60854,55872,55872,55872,55872,36874,36874,36874,36874,19647,19647,19647,19647,12675,12675,12675,12675,4628,4628,4628,4628,2567,443,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--,--,0,0,0,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--,--,0,0,0,0,0,
未分配利润(万元),-29144,-34185,-16130,-8180,-811,-3705,-27076,-15191,-4034,-9172,16656,24831,98848,94967,103820,99097,120174,109519,107742,91734,82064,144861,140076,108104,173033,149305,122257,85339,121266,100968,74470,46443,86154,84619,61087,54250,66643,51268,34724,18593,14615,20563,1509,2404,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--,--,0,0,0,0,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--,--,0,0,0,0,0,
归属于母公司股东权益合计(万元),288804,283734,301772,309721,317088,314195,295015,304400,315557,310419,335915,344090,367534,363653,378676,373952,395029,377397,376189,360123,350559,413188,403720,372689,436970,412594,358117,319953,354633,333089,288950,260922,300633,299099,268594,261757,274150,258776,234185,84520,80526,66475,30075,14847,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--,--,0,267,278,313,0,
所有者权益(或股东权益)合计(万元),288804,283734,301772,309721,317088,314195,295015,304400,315557,310419,335915,344090,367534,363653,378676,373952,395029,377397,376189,360123,350559,413188,403720,372689,436970,412594,358117,319953,354633,333089,288950,260922,300633,299099,268594,261757,274150,258776,234185,84520,80793,66753,30388,14847,
负债和所有者权益(或股东权益)总计(万元),641731,661562,649791,557334,565585,618720,672248,635584,682233,695497,727993,628351,710085,698674,736160,719914,684699,670730,742584,664210,733561,700634,860418,791238,962088,888249,905323,831404,895980,858671,776525,621522,594856,545116,574713,431197,475951,457696,426308,195701,186106,185834,122270,82037,		
  
