报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2010-12-31,2009-12-31,
固定资产(万元),11670,11779,11945,12102,6375,6131,6300,6351,6473,6697,6827,6767,6881,6550,6715,6669,6613,6728,6556,6555,6597,6661,5672,5279,4968,4993,1330,1120,1034,
在建工程(万元),190,169,158,--,2344,2252,1682,1650,1499,1456,1387,1389,265,265,257,202,662,228,228,262,178,178,1274,1162,860,769,3294,1534,102,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
无形资产(万元),1790,1815,1837,1856,1921,1866,1890,1839,1772,1879,1757,579,579,582,582,548,539,543,548,552,623,627,617,621,621,624,627,643,658,
开发支出(万元),--,--,--,--,93,--,--,50,90,34,25,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
长期待摊费用(万元),55,58,57,61,22,22,22,26,3,10,15,21,28,29,41,43,51,59,64,72,18,18,24,11,16,22,33,55,77,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),782,803,821,739,995,974,923,923,757,694,635,635,630,448,365,362,294,248,185,183,211,173,144,152,70,109,83,81,40,
其他非流动资产(万元),--,--,--,25,1821,1955,2378,2203,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
非流动资产合计(万元),15110,15240,15455,15427,13896,13532,13535,13389,10949,11131,11014,9767,8766,8684,8785,8664,9014,8677,8466,8524,8542,8588,8676,8186,7510,7506,6387,4512,3050,
资产总计(万元),39692,38305,38124,39991,38471,38014,37596,38000,37320,37142,36718,36517,35838,35185,35272,36041,34148,33741,33592,34246,33368,33086,34363,35702,36069,16618,14979,11122,6131,
短期借款(万元),--,--,--,--,--,--,--,--,800,800,850,50,650,50,400,700,550,250,--,--,--,--,--,0,860,1910,850,1600,1400,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,181,--,
应付账款(万元),--,1170,1706,2237,823,458,541,466,455,428,423,363,432,422,617,314,272,328,472,360,377,324,764,936,890,929,815,829,169,
预收账款(万元),1248,739,455,611,776,521,484,197,246,259,316,130,115,111,100,44,174,110,108,74,65,216,109,86,124,51,81,222,105,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
应付职工薪酬(万元),4,6,9,8,5,8,7,7,7,8,7,7,7,7,8,279,9,12,12,246,5,7,7,261,65,24,314,131,2,
应交税费(万元),304,275,36,558,339,367,355,697,401,342,159,702,393,318,88,380,216,164,39,377,144,97,114,741,245,290,492,531,351,
应付利息(万元),--,--,1,1,--,--,1,1,1,1,1,0,1,--,1,2,1,1,--,--,--,--,--,0,5,7,5,2,--,
应付股利(万元),--,--,--,--,--,69,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),200,121,92,120,94,100,96,94,105,108,53,55,48,61,38,63,61,51,71,60,224,211,54,72,516,42,66,44,40,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,200,400,600,800,400,400,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,19,737,837,739,--,132,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
流动负债合计(万元),3562,2312,2499,3935,2638,2324,1885,1862,2016,1946,1809,1308,1647,969,1251,1781,1282,915,701,1117,815,855,1048,2115,3443,4089,3363,3540,2200,
长期借款(万元),--,--,--,--,--,--,400,400,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,1016,950,950,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),1230,1239,1247,1266,1267,1218,1219,1221,1307,1168,1069,1171,1151,1051,1069,1069,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,128,18,18,10,310,310,366,366,66,316,206,309,91,
非流动负债合计(万元),1230,1239,1247,1266,1267,1218,1619,1621,1307,1168,1069,1171,1151,1051,1069,1069,128,18,18,10,310,310,366,366,1082,1266,1156,309,91,
负债合计(万元),4792,3551,3746,5201,3905,3542,3504,3482,3323,3114,2879,2479,2798,2020,2320,2849,1410,932,718,1127,1125,1165,1414,2481,4524,5355,4519,3849,2291,
实收资本(或股本)(万元),13832,13834,13834,13834,13834,13834,13835,13837,13837,13837,13837,13837,13837,13837,8648,8648,8648,8648,6652,6652,6652,6652,4435,4435,4435,3326,3326,3326,3000,
资本公积(万元),11019,11043,11043,11043,11112,11112,11123,11147,10645,10645,10645,10645,10440,10440,15629,15629,15629,15629,17624,17624,17624,17624,19842,19842,19842,1443,1443,1436,34,
减:库存股(万元),--,27,27,27,27,27,38,64,--,--,--,--,106,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
盈余公积(万元),1666,1666,1666,1666,1666,1666,1666,1666,1539,1539,1539,1539,1331,1331,1331,1331,1179,1179,1179,1179,900,900,900,900,567,567,567,289,81,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),8384,8238,7862,8274,7955,7837,7458,7886,7929,7965,7782,7981,7519,7565,7351,7589,7284,7355,7418,7663,7066,6745,7746,8027,6684,5911,5109,2208,710,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-3,-3,--,--,--,--,--,0,--,--,--,--,--,
归属于母公司股东权益合计(万元),34900,34754,34378,34790,34566,34472,34092,34518,33997,34028,33839,34038,33040,33164,32952,33192,32738,32808,32874,33119,32243,31922,32922,33204,31528,11247,10445,7259,3825,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,28,17,16,16,15,14,15,
所有者权益(或股东权益)合计(万元),34900,34754,34378,34790,34566,34472,34092,34518,33997,34028,33839,34038,33040,33164,32952,33192,32738,32808,32874,33119,32243,31922,32950,33221,31544,11263,10461,7273,3840,
负债和所有者权益(或股东权益)总计(万元),39692,38305,38124,39991,38471,38014,37596,38000,37320,37142,36718,36517,35838,35185,35272,36041,34148,33741,33592,34246,33368,33086,34363,35702,36069,16618,14979,11122,6131,		
  
