报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
短期借款(万元),140000,140000,121400,91400,114400,143000,153000,133000,90000,103230,70000,100000,82000,70000,70000,96500,36500,13670,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),910,2343,2908,1286,2952,2643,1190,1534,14170,1002,11465,1852,2000,831,--,--,--,--,
应付账款(万元),16501,16887,19767,21738,19188,13744,11939,13245,19916,17153,15038,11003,9813,8635,5066,7834,5127,3529,
预收账款(万元),8670,9967,6805,8910,12372,14048,8833,10937,11707,17991,13808,8605,9107,11677,5063,7883,2939,5585,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1522,1463,1253,1218,1115,1020,1003,1234,1297,1475,1625,1663,1617,1798,1623,1458,1496,795,
应交税费(万元),4464,7952,5649,7117,5836,8955,5061,2345,8940,15730,6193,3621,6966,9552,6351,4143,3741,2729,
应付利息(万元),237,191,182,109,93,164,517,305,127,135,96,126,--,134,145,422,104,10,
应付股利(万元),397,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),29765,27438,12910,13468,16696,12887,14680,18346,25128,24278,29968,27778,24261,28352,15192,17474,13176,3766,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,5000,5000,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),202467,206241,170875,145246,172652,196461,196224,180946,171284,180994,148193,154650,140763,135981,103441,135714,63084,30083,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,7500,10000,15000,20000,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,31,--,--,--,--,--,315,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),14877,14449,14320,14467,14621,14775,14674,14782,14632,14854,5622,5754,5960,6049,--,3439,1327,--,
递延所得税负债(万元),--,--,--,--,--,0,--,881,963,963,1040,1040,1117,1117,1170,1252,1419,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,4105,--,--,1587,
非流动负债合计(万元),14877,14449,14351,14467,14621,14775,14674,15663,15910,15817,6662,6794,7077,7166,12775,14691,17746,21587,
负债合计(万元),217343,220691,185226,159713,187273,211236,210898,196609,187195,196811,154856,161445,147840,143147,116216,150405,80830,51670,
实收资本(或股本)(万元),84916,84916,84916,84916,84916,84916,84916,84916,42458,42458,42458,42458,36000,36000,36000,36000,36000,36000,
资本公积(万元),122516,122516,122516,122516,122516,122516,122516,122516,164974,164974,164974,164974,28693,28693,28693,28693,28693,28693,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),523,536,541,497,473,433,410,406,362,335,284,246,208,156,--,--,--,--,
盈余公积(万元),29103,29103,25336,25336,25336,25336,19955,19955,19955,19955,15106,15106,15106,15106,10101,10101,5863,2524,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),245585,229873,217024,201506,208663,196923,189282,172168,179281,172576,148343,142830,121655,138895,118210,100170,60717,25092,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),482644,466944,450333,434770,441904,430124,417079,399962,407030,400299,371165,365615,201662,218850,193004,174964,131273,92309,
少数股东权益(万元),1007,972,1026,766,766,539,813,-2666,-2340,-2143,-2246,-2036,-1846,-1589,-774,-264,645,--,
所有者权益(或股东权益)合计(万元),483651,467915,451359,435536,442669,430663,417892,397296,404690,398156,368919,363579,199816,217261,192231,174700,131918,92309,
负债和所有者权益(或股东权益)总计(万元),700994,688606,636585,595248,629942,641899,628790,593904,591885,594967,523775,525024,347656,360408,308446,325104,212748,143979,		
  
