报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),18381,22283,11736,12231,20948,21727,16160,22510,18824,8543,10211,21026,30589,22605,20965,28680,18249,18381,17494,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),56,56,68,68,68,68,80,80,80,80,92,92,92,92,95,--,104,116,120,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,98,--,--,--,
非流动负债合计(万元),56,56,68,68,68,68,80,80,80,80,92,92,92,92,95,98,104,116,120,
负债合计(万元),18437,22339,11804,12299,21016,21795,16240,22590,18904,8623,10303,21118,30681,22697,21060,28778,18353,18497,17614,
实收资本(或股本)(万元),16000,16000,16000,16000,16000,16000,16000,16000,8000,8000,8000,8000,8000,6000,6000,6000,6000,6000,6000,
资本公积(万元),18148,18148,18148,18148,18148,18148,18148,18148,26148,26148,26148,26148,26148,5993,5993,5993,5993,5993,5993,
减:库存股(万元),1455,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),4826,4826,3991,3993,3993,3993,3266,3266,3266,3266,2632,2632,2632,2632,2084,2084,2084,1589,1145,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),35035,33351,31786,29811,32743,30635,29276,27709,29937,28108,27068,26326,24985,23512,22877,21343,18577,14146,10170,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),72554,72325,69925,67952,70885,68776,66690,65124,67351,65522,63849,63106,61765,38138,36954,35420,32655,27728,23308,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),72554,72325,69925,67952,70885,68776,66690,65124,67351,65522,63849,63106,61765,38138,36954,35420,32655,27728,23308,
负债和所有者权益(或股东权益)总计(万元),90991,94664,81729,80251,91900,90572,82930,87713,86255,74145,74151,84224,92446,60834,58014,64198,51008,46225,40922,		
  
