报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
盈余公积(万元),2381,2381,2381,2381,1830,1830,1830,1590,1267,802,364,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),21908,20590,19606,18722,18383,17049,13845,11887,9109,4964,1032,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),55280,53963,52979,52095,43517,42183,38979,36781,33680,29070,24700,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),55280,53963,52979,52095,43517,42183,38979,36781,33680,29070,24700,
负债和所有者权益(或股东权益)总计(万元),67431,65688,66637,72141,64519,64459,65094,67090,56721,41802,26788,		
  
