报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
存货(万元),70282,70265,55018,51761,46826,51948,44803,46499,50587,52007,51456,50444,53788,48278,43106,40030,40306,37525,35807,29882,28301,29255,26112,26441,25346,25384,20886,18676,17572,16030,13686,12077,11782,10818,7108,6586,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,1,3,8,8,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
其他流动资产(万元),78390,119685,115557,110642,124200,92885,89568,87248,82778,62503,69893,49697,49396,51116,55600,54200,46000,77800,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
流动资产合计(万元),396861,406283,403664,412540,408213,366530,361389,348665,343076,337783,338400,286187,274854,262761,267409,255157,248497,240427,245117,220856,217035,208339,212165,208118,206408,196490,193777,186489,198187,191198,188252,183662,54981,48286,36058,30528,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
可供出售金融资产(万元),420,420,420,420,180,180,180,180,180,180,5140,5140,4960,4960,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
长期股权投资(万元),7524,7524,8956,8663,8663,8663,8377,7214,7799,8448,7445,7502,7574,6774,11043,11043,11043,11043,10955,10955,10955,10955,11032,11583,12228,12445,7491,7502,--,--,--,0,0,0,0,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
固定资产原值(万元),--,76143,--,74624,--,74154,--,73705,--,71754,--,64914,--,64734,--,59699,--,53798,--,22014,--,21535,--,20834,--,20389,--,16941,--,16171,--,13996,13343,13237,10745,9069,
累计折旧(万元),--,36815,--,35012,--,32714,--,32129,--,29481,--,27354,--,25480,--,24324,--,20656,--,8912,--,8222,--,7418,--,6635,--,4963,--,4236,--,3619,3320,3021,2060,1182,
固定资产净值(万元),--,39327,--,39612,--,41440,--,41576,--,42273,--,37560,--,39254,--,35375,--,33143,--,13102,--,13313,--,13415,--,13754,--,11978,--,11935,--,10377,10023,10216,8685,7887,
固定资产减值准备(万元),--,279,--,279,--,279,--,853,--,853,--,1018,--,1018,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
固定资产(万元),37693,39048,39241,39333,38736,41160,39685,40723,41447,41420,35973,36542,37008,38236,35192,35375,35627,33143,32953,13102,13118,13313,13201,13415,13574,13754,13581,11978,11646,11935,10621,10377,10023,10216,8685,7887,
在建工程(万元),18711,14181,12205,9642,10518,9509,12473,11928,11543,12063,13946,13064,12987,11367,5504,3457,3218,2775,2981,1506,1361,1015,954,393,367,337,460,317,488,157,336,286,35,35,10,91,
工程物资(万元),701,105,--,--,--,--,49,49,17,--,539,156,156,52,566,220,219,0,15,15,15,15,15,15,15,15,56,15,--,--,--,5,0,0,0,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-1,--,2,--,--,0,0,0,0,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
无形资产(万元),43395,38436,40096,42785,43063,43364,43414,45922,46210,46498,59137,59473,59827,60182,60551,60891,61242,57290,59719,14229,14306,14381,11750,11813,8903,8952,6822,2443,2457,2471,2485,2498,2512,2526,2581,2636,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,1003,1003,1003,1003,1197,1197,1197,1197,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
长期待摊费用(万元),4777,4842,4573,4635,4690,4719,4871,4877,4896,4930,4984,5035,5083,5136,5435,5496,5572,5344,4811,3073,3094,3114,3121,3128,3149,3169,3192,3216,3242,3262,3288,3349,60,20,29,39,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
递延所得税资产(万元),5835,5766,4571,3657,3881,3772,3637,3514,3565,3312,1752,1732,1664,1555,1129,1070,1046,986,1200,508,498,525,443,449,498,433,317,164,129,109,116,123,82,82,54,42,
其他非流动资产(万元),13037,13544,13337,13021,14388,12227,13777,13985,16227,16358,16830,14107,12336,11916,14180,10141,8278,8278,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
非流动资产合计(万元),132094,123866,123399,122156,124118,123593,126463,128391,131884,133209,146750,143753,142598,141180,134797,128889,127443,120055,112634,43388,43346,43319,40516,40797,38734,39105,31919,25634,17965,17933,16846,16638,12713,12878,11360,10696,
资产总计(万元),528955,530149,527064,534696,532331,490124,487852,477056,474959,470992,485149,429939,417452,403941,402206,384047,375939,360482,357751,264244,260382,251658,252681,248914,245143,235595,225695,212123,216151,209131,205098,200300,67694,61165,47418,41224,
短期借款(万元),10800,24800,24800,24800,24800,100,2100,2100,2700,2700,8350,17150,12450,13471,12350,12850,10346,12536,13136,2400,2900,3900,4900,8500,6900,6900,3900,1600,600,--,--,580,3370,870,3635,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应付票据(万元),54751,58504,72025,67163,54770,39900,32789,23848,27398,28918,27964,20109,19414,15161,12891,9132,7771,7079,6770,5210,6182,4561,8590,11755,9111,6225,9617,7597,15031,14082,9137,7712,7935,6284,2534,5139,
应付账款(万元),66679,60548,49617,62375,73325,77032,80113,80626,82892,78324,74617,74752,67421,62401,63852,57277,57982,47588,48350,38680,34498,31340,31002,26070,25313,22964,19042,16085,14283,11530,13299,11776,11503,11562,7838,6483,
预收账款(万元),3655,2659,1913,2044,1698,1444,1699,1010,923,1235,977,1632,1848,1987,1502,1333,2098,2034,3571,2518,2434,2570,2718,2730,1423,1492,1168,662,181,94,1455,985,0,6,198,33,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应付职工薪酬(万元),2092,1661,907,1490,1193,1435,1051,1284,1485,1486,1066,1410,1518,1240,1452,1429,1070,1631,705,1385,977,742,550,918,580,588,209,264,736,415,218,264,401,917,332,352,
应交税费(万元),7474,5201,3129,4739,6045,5323,9218,8385,7069,8374,6812,6314,7043,7829,8090,6213,6113,5492,6151,4481,4203,3303,1609,1830,3866,2814,2496,2864,1881,1969,2747,2960,2538,2656,1219,2349,
应付利息(万元),1872,1150,394,2559,1837,1115,394,2559,1837,1115,241,2,2,575,544,529,417,487,417,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应付股利(万元),14,14,14,14,14,14,14,4,4,4,4,787,4,4,4,2071,4,4,--,--,4,4,5,5,4,4,4,--,--,--,--,0,0,0,0,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
其他应付款(万元),1184,1007,4218,3422,3989,3937,4928,7595,6352,7401,4692,6129,7893,6362,7156,6495,5923,6956,6283,5870,5879,5975,5782,2872,3967,3733,1352,103,41,112,41,291,23,30,1188,1013,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
一年内到期的非流动负债(万元),200,200,--,--,--,--,--,--,--,--,--,600,600,600,--,--,600,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
其他流动负债(万元),4161,4201,4369,3417,3914,3126,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,433,--,100,--,--,0,0,0,0,--,
流动负债合计(万元),152883,159946,161387,172023,171587,133427,132306,127411,130659,129558,124722,128886,118195,109630,107841,97330,92324,83808,85383,60545,57078,52395,55156,54680,51164,44721,38220,29175,32853,28202,26896,24569,25771,22325,16944,15370,
长期借款(万元),--,--,200,200,200,200,200,200,200,200,--,--,--,--,600,600,600,--,--,--,--,--,--,--,--,--,230,--,--,--,--,0,0,0,0,--,
应付债券(万元),54776,54756,54732,54712,54692,54672,54652,54631,54611,54591,54567,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
长期递延收益(万元),618,618,555,580,555,555,400,400,400,400,400,400,400,400,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
递延所得税负债(万元),456,439,324,358,506,495,380,300,304,404,601,505,433,509,401,472,411,387,387,264,372,275,396,318,373,288,--,--,255,255,--,0,0,0,0,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,400,400,400,400,400,400,400,400,400,400,400,400,--,--,--,--,--,0,0,0,0,160,
非流动负债合计(万元),55851,55813,55810,55850,55952,55921,55631,55532,55516,55595,55568,905,833,909,1401,1472,1411,787,787,664,772,675,796,718,773,688,230,0,255,255,0,0,0,0,0,160,
负债合计(万元),208735,215759,217197,227873,227539,189349,187937,182943,186175,185153,180290,129790,119028,110538,109242,98802,93736,84595,86170,61209,57849,53070,55952,55398,51938,45409,38450,29175,33107,28457,26896,24569,25771,22325,16944,15530,
实收资本(或股本)(万元),119049,119049,119049,119856,119856,119856,119856,119856,119856,119856,119856,119856,59928,59928,59928,59928,59928,59928,59928,54000,54000,54000,54000,54000,54000,54000,54000,27000,13500,13500,13500,13500,10125,10125,10125,10125,
资本公积(万元),100115,100115,100115,99309,99309,99309,99309,99309,99309,99309,99309,99309,159237,159237,159237,159237,159237,159237,159246,101811,101857,101857,101857,101857,101857,101857,101857,128857,142357,142357,141530,141530,11563,11563,11385,11191,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
专项储备(万元),316,313,306,297,293,289,275,277,277,277,280,273,257,255,220,155,107,82,15,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
盈余公积(万元),7492,7492,7266,7266,7266,7266,6301,6301,6301,6301,5790,5790,5790,5790,4568,4568,4568,4568,3756,3756,3756,3756,3090,3090,3090,3090,2245,2245,2245,2245,1391,1391,1391,1391,638,118,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
未分配利润(万元),93079,87211,82683,79661,77617,73597,73868,68067,62751,59811,79345,74656,72962,67952,68555,60905,57922,51883,48457,43301,42081,38107,36895,33632,33299,30283,28097,24743,24845,22478,21302,18720,18408,15347,7907,1869,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
归属于母公司股东权益合计(万元),319847,314049,309532,306501,304477,300466,299609,293810,288494,285554,304579,299884,298174,293161,292507,284793,281763,275698,271402,202868,201694,197720,195841,192578,192246,189229,186199,182845,182946,180580,177722,175140,41487,38426,30055,23304,
少数股东权益(万元),373,340,334,322,315,310,306,304,290,285,280,264,251,241,457,452,441,189,180,167,838,868,888,938,959,957,1047,103,98,94,481,591,436,414,419,2391,
所有者权益(或股东权益)合计(万元),320221,314389,309866,306823,304792,300775,299914,294113,288784,285839,304859,300149,298424,293402,292964,285245,282204,275887,271581,203035,202532,198588,196729,193516,193205,190187,187245,182948,183044,180674,178203,175732,41923,38840,30474,25694,
负债和所有者权益(或股东权益)总计(万元),528955,530149,527064,534696,532331,490124,487852,477056,474959,470992,485149,429939,417452,403941,402206,384047,375939,360482,357751,264244,260382,251658,252681,248914,245143,235595,225695,212123,216151,209131,205098,200300,67694,61165,47418,41224,		
  
