报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2011-09-30,2010-12-31,2009-12-31,2008-12-31,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),5000,5000,5000,5000,5000,5000,5000,5000,5000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,16900,24200,6500,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5987,200,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,30694,--,29451,--,29146,--,29127,--,29393,--,28616,--,28103,--,27309,--,27158,--,24086,--,23546,--,--,3669,3522,3197,--,--,
累计折旧(万元),--,8606,--,8097,--,7481,--,7288,--,6708,--,5976,--,5200,--,4471,--,3754,--,3069,--,2463,--,--,2016,1948,1780,--,--,
固定资产净值(万元),--,22088,--,21354,--,21665,--,21840,--,22685,--,22640,--,22903,--,22838,--,23404,--,21017,--,21083,--,--,1653,1574,1416,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),21794,22088,22272,21354,21613,21665,21949,21840,22347,22685,22388,22640,22939,22903,22841,22838,23091,23404,20870,21017,21232,21083,2299,1693,1653,1574,1416,1562,1849,
在建工程(万元),6,--,--,--,--,--,--,--,--,--,4,3,--,--,--,--,--,--,2343,2343,2219,2211,12451,12149,10710,10421,7191,2414,69,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),3497,3049,3070,3095,3119,3144,3168,3137,3178,3202,3159,3179,3200,3222,3237,3251,3272,3294,3316,3331,3353,3374,3348,3358,3398,3423,3435,2218,125,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,75,75,75,75,75,75,75,75,75,75,75,75,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),152,164,176,175,277,235,251,269,417,284,402,320,246,199,--,--,--,--,--,--,--,--,14,15,15,16,59,93,127,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),840,847,875,816,813,820,951,951,931,884,807,807,624,624,551,571,537,537,361,345,295,295,84,73,17,20,8,3,2,
其他非流动资产(万元),195,95,97,1130,1110,1454,1347,752,206,411,956,911,357,403,599,817,958,659,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),31484,31242,31564,31645,32007,32392,32743,32024,32154,27541,27791,27934,27441,27426,27228,27476,27858,27894,26889,27035,27099,26963,18196,17289,15793,15455,29010,36478,8872,
资产总计(万元),252858,274276,239942,226395,233958,233415,218054,207009,217357,217310,205615,192153,187426,188220,178777,168748,170148,167814,159383,152130,150012,151662,144541,58095,51822,46901,61371,63187,54103,
短期借款(万元),904,21611,1257,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),7727,7286,3595,3228,4436,4376,2777,3073,3728,1603,729,1116,1262,1126,742,284,292,750,1192,1050,1492,2525,3036,2852,3800,3285,3173,3373,2422,
应付账款(万元),8818,10582,11726,11919,7231,11696,9320,8400,7207,11796,10067,5549,4267,5660,5712,4631,4374,5276,6308,6755,5627,7250,4131,3794,3032,3498,2369,2817,1401,
预收账款(万元),3085,2293,4356,3666,4155,2468,2972,2964,2946,1681,1476,1956,1767,2051,1452,1645,2281,1789,1501,1269,1099,1121,1031,1144,2806,1103,2633,679,324,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),197,2741,230,223,162,1886,184,174,214,1111,177,165,153,755,824,742,781,744,450,122,17,18,19,17,20,22,26,66,98,
应交税费(万元),1876,3681,2591,2589,3064,2949,2104,1703,335,2350,2635,2852,1459,3109,2096,1886,1957,2676,1659,1790,970,897,1800,1433,264,1405,3933,909,1006,
应付利息(万元),9,8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,17087,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),231,505,292,900,882,302,217,193,441,390,393,364,377,650,159,236,137,171,130,778,173,1043,265,385,82,76,124,17,87,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),22848,48706,24047,22526,19929,23676,17573,16507,14871,18932,15478,12005,9284,13351,10985,9424,9822,11406,11240,11765,9378,12854,10282,9626,10003,9389,29345,7861,5338,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),1220,1220,1220,1220,1220,1220,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),3189,3192,3276,3285,3276,3205,3933,3978,3924,3634,3676,3737,3011,2894,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),1627,1504,2091,2021,1927,1846,2327,2327,2257,2152,1622,1622,1622,1622,1082,1082,1082,1082,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,2724,2920,2942,2879,1669,1669,1422,1342,2242,2242,1940,1940,1940,200,--,
非流动负债合计(万元),6036,5916,6587,6526,6422,6271,6260,6305,6181,5786,5298,5359,4633,4516,3805,4002,4023,3960,1669,1669,1422,1342,2242,2242,1940,1940,1940,200,0,
负债合计(万元),28883,54621,30634,29052,26351,29947,23833,22813,21052,24719,20776,17364,13918,17867,14790,13426,13845,15366,12908,13434,10800,14196,12524,11868,11943,11329,31285,8061,5338,
实收资本(或股本)(万元),67600,67600,67600,67600,67600,67600,67600,67600,67600,67600,67600,67600,33800,33800,33800,33800,26000,26000,26000,26000,20000,20000,20000,15000,15000,15000,10000,10000,10000,
资本公积(万元),39674,39674,39674,39674,39674,39674,39674,39674,39674,39674,39674,39674,73474,73474,73474,73474,81274,81274,81495,81495,87495,87495,87495,11911,11911,11911,228,300,600,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),1215,1157,1108,1057,997,939,887,832,778,718,503,508,512,514,318,323,327,328,283,235,192,147,--,--,--,--,--,--,--,
盈余公积(万元),33800,33800,27298,27298,27298,27298,21033,21033,21033,21033,15192,15192,15192,15192,10169,10169,10169,10169,6063,6063,6063,6063,2670,2670,2670,--,7489,4499,2575,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),81709,77367,73549,61573,71793,67682,64783,54816,67027,63294,61512,51481,50173,46953,46226,37556,38532,34677,32634,24903,25463,23762,21852,16646,10297,8661,12369,40328,35590,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),223973,219634,209270,197274,207466,203309,194033,183999,196119,192334,184488,174452,173150,169933,163987,155322,156302,152448,146475,138695,139213,137467,132017,46227,39879,35572,30086,55127,48765,
少数股东权益(万元),2,21,39,69,141,159,189,197,187,257,351,337,358,420,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),223975,219655,209309,197343,207608,203469,194222,184197,196305,192591,184838,174789,173508,170353,163987,155322,156302,152448,146475,138695,139213,137467,132017,46227,39879,35572,30086,55127,48765,
负债和所有者权益(或股东权益)总计(万元),252858,274276,239942,226395,233958,233415,218054,207009,217357,217310,205615,192153,187426,188220,178777,168748,170148,167814,159383,152130,150012,151662,144541,58095,51822,46901,61371,63187,54103,		
  
