报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2009-12-31,2008-12-31,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
其他应付款(万元),1412,1634,1376,1665,2419,2135,1437,9956,1874,1717,1393,1611,436,371,698,767,935,604,1685,805,1083,56141,21576,24148,87,125,126,99,297,90,43,218,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
一年内到期的非流动负债(万元),3568,3568,1636,1636,1636,1636,1188,1214,1214,1214,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,1000,0,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
流动负债合计(万元),67359,60971,51986,47899,50849,56655,45963,50085,32074,30118,25952,29559,33212,37995,34266,36317,29951,33751,40085,35449,56294,97977,53268,56836,41229,16748,7650,11225,26126,29356,29440,31277,
长期借款(万元),100,100,100,100,100,100,100,300,300,--,--,--,--,--,--,--,--,--,--,--,--,25000,25000,25000,--,--,--,--,1000,1900,900,2000,
应付债券(万元),53370,52658,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
长期递延收益(万元),4134,4211,4245,2945,2945,2989,2984,2412,2428,2439,195,731,206,211,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
递延所得税负债(万元),9,9,10,10,11,11,--,67,72,13,--,--,13,9,15,15,20,15,20,20,20,20,18,42,--,31,--,--,--,0,0,0,
其他非流动负债(万元),--,--,2034,2034,2034,2034,2773,2833,2833,2833,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
非流动负债合计(万元),57613,56978,6389,5090,5090,5135,5857,5612,5634,5286,195,731,219,220,15,15,20,15,20,20,20,25020,25018,25042,0,31,0,0,1000,1900,900,2000,
负债合计(万元),124971,117949,58375,52989,55939,61790,51820,55697,37707,35404,26147,30290,33430,38216,34281,36332,29972,33766,40105,35469,56315,122997,78287,81878,41229,16779,7650,11225,27126,31256,30340,33277,
实收资本(或股本)(万元),54097,54140,54140,54140,54140,54144,54031,27027,27027,27027,21340,21340,21340,21340,21340,21340,21340,21340,21340,21340,21340,21340,21340,21340,10670,10670,10670,10670,10670,8000,8000,8000,
资本公积(万元),85160,85117,84874,84637,84401,84177,82614,109344,119690,119300,42506,42506,42506,42506,42510,42510,42510,42510,42510,42510,42510,42510,42510,42510,53180,53180,53180,53180,53180,3699,3699,3699,
减:库存股(万元),3568,3568,3670,3670,3670,3670,3961,4047,4047,4047,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8,--,--,--,0,0,0,
盈余公积(万元),6662,6662,3638,3638,3638,3638,3317,3317,3317,3317,2931,2931,2931,2931,2396,2396,2396,2396,1984,1984,1984,1984,1984,1984,1984,1984,1592,1592,1641,1592,1053,622,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
未分配利润(万元),77019,69779,57573,47945,44465,37912,31189,28199,24794,21466,18411,16762,17063,15762,14975,13560,12641,12293,11578,10718,9541,10862,18191,18537,18740,17602,16618,14654,13418,12884,8376,4669,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,-12,-11,-12,-30,-4,-4,-5,-5,2,-0,--,--,--,--,--,0,0,0,
归属于母公司股东权益合计(万元),235756,228551,196687,186825,183177,176415,167328,163970,170860,167152,85230,83515,83824,82516,81209,79794,78876,78510,77408,76548,75371,76692,84027,84371,84574,83444,82060,80096,78909,26175,21128,16990,
少数股东权益(万元),--,--,--,--,--,--,--,--,4554,3352,2124,1710,1471,1343,1226,1105,1212,1486,1965,2116,2294,2438,2935,3006,2779,2533,2382,2074,2003,2003,1987,2044,
所有者权益(或股东权益)合计(万元),235756,228551,196687,186825,183177,176415,167328,163970,175414,170504,87353,85225,85294,83859,82435,80900,80088,79995,79373,78664,77665,79130,86963,87377,87353,85977,84441,82170,80912,28178,23115,19034,
负债和所有者权益(或股东权益)总计(万元),360727,346500,255062,239815,239116,238205,219148,219667,213121,205907,113500,115515,118725,122075,116715,117232,110059,113761,119478,114133,133980,202127,165249,169255,128582,102756,92092,93395,108038,59434,53455,52311,		
  
