报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),10203,10202,10106,7458,7412,7461,5682,3865,3897,3928,3960,2930,2953,2969,2992,3015,3038,3031,3113,3194,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),22586,22586,22586,22586,22586,22586,22586,22586,22586,22586,22586,89,89,89,89,110,110,110,97,76,
长期待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),464,204,257,255,269,247,237,191,205,291,281,293,223,281,329,165,157,124,104,68,
其他非流动资产(万元),1647,1774,2014,5243,3121,2740,4192,6640,3370,1203,2251,--,--,--,--,350,350,--,--,--,
非流动资产合计(万元),112559,109647,106326,97345,89468,79243,74836,67182,63973,59678,59694,29381,29010,28792,28400,27732,27155,25306,19105,12487,
资产总计(万元),194632,180941,180877,174272,165804,148392,140572,120224,116755,113837,110992,66871,68375,70627,68227,79793,55917,55518,46148,37911,
短期借款(万元),26759,31259,26049,27049,22500,9900,4100,500,4400,3700,2400,261,2354,4060,4040,12666,16417,14400,10482,11231,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,39,37,--,--,8,--,--,151,--,--,--,2,45,89,--,13,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),7412,4547,3547,4373,2839,--,567,777,210,--,364,296,1596,2457,1184,426,529,1131,1978,--,
应付账款(万元),24238,16908,21898,15513,16373,11862,12288,11826,10251,9241,9372,6552,7086,7818,8233,7779,7004,8439,4657,5119,
预收账款(万元),377,863,883,623,472,829,322,613,333,431,224,394,275,322,337,234,537,246,153,661,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1290,958,2019,1397,1356,984,2148,1269,1067,698,1751,804,244,256,782,223,156,479,452,288,
应交税费(万元),1728,1214,1773,1668,1662,1668,1675,1877,1109,1364,1532,920,996,789,554,264,615,423,-109,502,
应付利息(万元),376,244,136,73,81,40,18,1,27,3,2,1,10,8,37,52,115,80,21,33,
应付股利(万元),--,--,--,--,--,--,--,--,--,2660,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),--,13,6,--,--,1,--,--,--,1,--,1,2,1,1,854,3,40,32,31,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),350,3000,3000,--,--,--,--,--,--,--,--,--,--,--,--,1335,850,650,1000,--,
其他流动负债(万元),138,138,163,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),62668,59143,59474,50734,45318,25283,21116,16871,17396,18098,15797,9229,12563,15712,15171,23879,26315,25889,18678,17865,
长期借款(万元),17650,9000,9000,12000,12000,12000,12000,--,--,--,--,--,--,--,--,3640,4125,2475,3150,2650,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),2250,2284,2319,2053,2090,1923,1958,1991,2023,2055,2087,1819,1844,1869,1893,--,--,--,--,--,
递延所得税负债(万元),87,88,101,90,91,97,123,94,107,96,103,--,--,--,--,--,--,58,16,3,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1914,1428,1461,1482,--,
非流动负债合计(万元),19987,11372,11420,14143,14181,14019,14081,2085,2130,2151,2190,1819,1844,1869,1893,5554,5553,3994,4648,2653,
负债合计(万元),82655,70516,70894,64876,59499,39303,35198,18956,19526,20249,17986,11048,14408,17581,17064,29433,31868,29883,23327,20518,
实收资本(或股本)(万元),25439,25439,25439,25439,25439,25439,25439,25439,25439,11563,11563,10000,10000,10000,10000,10000,7500,7500,7500,7500,
资本公积(万元),48558,48558,48558,47053,47053,47053,47053,47053,47053,60929,60929,27871,27871,27871,27871,27871,5150,5150,5215,5160,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),20,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),3406,3406,3406,2984,2984,2984,2984,2344,2344,2344,2344,1979,1979,1979,1979,1669,1669,1669,1202,670,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),34484,33026,32512,33836,30735,33522,29805,26354,22325,18692,18154,15958,14120,13198,11316,10822,9732,11320,8905,4063,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-2,-2,-4,-0,--,
归属于母公司股东权益合计(万元),111947,110395,109953,109366,106275,109060,105344,101238,97199,93553,93006,55823,53967,53046,51163,50360,24049,25635,22821,17394,
少数股东权益(万元),30,30,30,30,30,30,30,30,30,35,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),111977,110425,109983,109396,106305,109090,105374,101268,97229,93588,93006,55823,53967,53046,51163,50360,24049,25635,22821,17394,
负债和所有者权益(或股东权益)总计(万元),194632,180941,180877,174272,165804,148392,140572,120224,116755,113837,110992,66871,68375,70627,68227,79793,55917,55518,46148,37911,		
  
