报告日期,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
长期待摊费用(万元),--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),795,967,881,657,578,223,145,140,
其他非流动资产(万元),516,516,516,516,537,--,--,--,
非流动资产合计(万元),62180,61199,61909,63365,64238,34564,35207,23469,
资产总计(万元),167299,119879,103926,99169,102125,89059,69653,57288,
短期借款(万元),--,5000,--,5000,8000,10000,2000,2000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,
应付票据(万元),13322,12160,5007,4746,3004,2460,3152,3000,
应付账款(万元),12448,16915,18029,20907,25225,17913,12694,8065,
预收账款(万元),81,693,539,381,896,192,1211,372,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,
应付职工薪酬(万元),526,477,860,672,554,457,327,342,
应交税费(万元),1039,1665,1942,926,845,927,420,235,
应付利息(万元),--,--,--,6,7,--,3,2,
应付股利(万元),--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,
其他应付款(万元),2664,2385,1672,1366,1104,98,124,1432,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,
流动负债合计(万元),30080,39296,28049,34005,39634,32047,19931,15450,
长期借款(万元),--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,
长期递延收益(万元),1160,784,1134,1217,1719,1727,1795,1500,
递延所得税负债(万元),--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,
非流动负债合计(万元),1160,784,1134,1217,1719,1727,1795,1500,
负债合计(万元),31240,40079,29183,35222,41353,33774,21726,16950,
实收资本(或股本)(万元),15040,11280,11280,11280,11280,11280,11280,7520,
资本公积(万元),63739,14615,14615,14615,14409,14409,14409,18169,
减:库存股(万元),--,--,--,--,--,--,--,--,
专项储备(万元),1670,1616,1510,1229,1080,935,606,271,
盈余公积(万元),4727,4727,4727,3680,2918,2918,2238,1549,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),49334,46063,41132,31786,29529,25331,19022,12483,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),134484,78302,73280,62564,59189,54846,47525,39992,
少数股东权益(万元),1575,1497,1463,1382,1583,439,401,346,
所有者权益(或股东权益)合计(万元),136059,79799,74743,63947,60772,55285,47927,40339,
负债和所有者权益(或股东权益)总计(万元),167299,119879,103926,99169,102125,89059,69653,57288,		
  
