报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,
无形资产(万元),2558,2493,2475,2492,2561,2459,2470,257,254,
开发支出(万元),--,--,--,--,--,--,--,--,--,
商誉(万元),1604,1604,1604,1604,1604,--,--,--,--,
长期待摊费用(万元),3,2,2,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),413,442,437,437,468,239,134,119,55,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),9934,9915,9982,10061,9981,7935,5408,2567,2361,
资产总计(万元),56981,59750,40945,43225,37735,32842,26729,26630,19070,
短期借款(万元),4600,8500,7700,7000,8200,6300,4200,5300,5300,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,
应付票据(万元),1334,334,1074,1040,--,2200,2700,3865,--,
应付账款(万元),7315,7074,6361,8342,5811,5595,3828,3553,1564,
预收账款(万元),53,77,55,58,90,37,51,30,109,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1,35,62,285,290,272,271,218,117,
应交税费(万元),411,536,252,1098,1264,880,579,982,1267,
应付利息(万元),--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,498,--,--,--,918,--,1003,
其他应交款(万元),--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,
其他应付款(万元),244,40,119,71,83,76,171,58,59,
预提费用(万元),--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,
其他流动负债(万元),10,10,10,10,10,10,10,--,--,
流动负债合计(万元),13968,16607,16131,17904,15748,15371,12727,14006,9419,
长期借款(万元),--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,
长期递延收益(万元),154,154,160,160,170,180,90,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),189,200,200,200,--,--,--,--,--,
非流动负债合计(万元),344,354,360,360,170,180,90,0,0,
负债合计(万元),14312,16961,16490,18263,15918,15551,12817,14006,9419,
实收资本(或股本)(万元),7600,7600,5700,5700,5700,5100,5100,5100,2328,
资本公积(万元),20449,21205,5500,5500,5500,3721,3721,3721,1052,
减:库存股(万元),--,--,--,--,--,--,--,--,--,
专项储备(万元),511,524,638,586,682,843,743,870,734,
盈余公积(万元),1622,1622,1558,1558,1215,893,565,267,764,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),12149,11539,10804,11360,8721,6734,3784,2665,4773,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),42332,42490,24199,24703,21818,17292,13912,12623,9651,
少数股东权益(万元),337,299,255,259,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),42669,42789,24454,24962,21818,17292,13912,12623,9651,
负债和所有者权益(或股东权益)总计(万元),56981,59750,40945,43225,37735,32842,26729,26630,19070,		
  
