报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),505,507,583,607,683,710,776,718,771,717,761,736,693,761,763,838,--,--,
其他流动资产(万元),7286,8315,15431,16288,14227,23965,33967,59135,62235,63300,64910,63500,--,--,--,--,--,--,
流动资产合计(万元),256174,237792,231840,216407,188711,172414,174887,191747,186625,174937,177985,176457,189489,80209,80996,54787,42869,35866,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),3000,3000,3000,3000,3000,3000,3000,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),764,930,1044,1206,1194,1024,1416,1144,1082,1092,1011,1239,978,818,965,1134,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,1486,2584,2710,1068,863,812,578,516,533,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),122040,--,110460,--,60454,--,53940,--,46460,--,43458,--,39095,36876,35927,29116,23320,8060,
累计折旧(万元),29910,--,25376,--,25015,--,20756,--,17972,--,15208,--,13275,11788,10772,7606,4873,3769,
固定资产净值(万元),92130,--,85084,--,35439,--,33183,--,28488,--,28250,--,25820,25088,25155,21510,18448,4292,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),92130,84878,85084,35757,35439,34088,33183,29319,28488,27651,28250,26675,25820,25088,25155,21510,18448,4292,
在建工程(万元),28910,27920,19646,64967,60132,53149,45378,35144,29557,27303,23410,19821,16288,14152,11203,3517,327,9114,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),7775,7858,8061,6442,6534,6692,6850,4798,4902,1853,1832,1848,1361,1370,1378,1403,241,247,
开发支出(万元),4415,3423,2073,3311,2741,2196,1724,1456,1229,917,391,167,--,--,--,--,--,--,
商誉(万元),2132,2132,2132,442,442,442,442,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),860,769,888,989,698,509,548,516,352,205,220,160,108,116,106,75,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),3573,3538,3263,3353,2901,2471,2405,1904,1522,1634,1535,1136,1151,1004,1016,699,552,464,
其他非流动资产(万元),1624,1400,1288,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),145183,135848,126477,119467,113080,103571,94946,74281,67133,62141,59233,53756,46773,43411,40636,28915,20083,14650,
资产总计(万元),401357,373639,358318,335874,301791,275985,269833,266028,253758,237078,237218,230213,236263,123620,121632,83702,62952,50516,
短期借款(万元),68709,71039,54953,54986,35385,11383,12974,18486,15254,3897,6624,10808,20519,22165,16367,13070,10606,8301,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),15500,12283,11743,13084,9347,7167,8133,5235,4652,4056,6541,5807,2650,1732,3540,4158,1874,2646,
预收账款(万元),2761,3221,1844,2181,1995,2014,2121,1657,2108,1653,471,680,414,868,1163,1075,2579,2713,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),2987,3050,6711,1976,2042,2415,4934,--,1703,1733,3867,1302,1171,1428,3104,2155,1516,1651,
应交税费(万元),4463,4094,4625,3294,4037,1754,2014,1786,1916,1042,2860,1375,3296,2432,3023,1765,1649,1146,
应付利息(万元),--,--,--,--,--,--,--,1497,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),2962,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),8599,2518,2260,1027,794,1287,789,4357,3263,2381,2313,2049,5736,1580,1440,899,292,172,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,2900,2900,6900,6900,7300,7300,6300,6300,--,--,--,--,--,--,2500,
其他流动负债(万元),740,875,926,1050,1196,1157,1254,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),106721,97081,83062,80498,57697,34077,39120,40317,36197,21062,28975,22022,33787,30205,28638,23121,18515,19129,
长期借款(万元),25000,15000,12000,--,--,--,--,2900,2900,6900,6900,13200,13200,12700,12700,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),918,818,708,1279,1280,1286,1237,1219,1201,1079,1081,1037,1018,1020,1009,132,139,--,
递延所得税负债(万元),3157,1441,1242,1144,1174,1148,1143,259,245,233,215,162,151,105,81,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,210,
非流动负债合计(万元),29075,17259,13950,2423,2454,2433,2380,4378,4346,8213,8196,14399,14369,13825,13790,132,139,210,
负债合计(万元),135796,114339,97012,82920,60151,36511,41501,44696,40543,29275,37171,36421,48156,44030,42427,23253,18654,19339,
实收资本(或股本)(万元),55800,55800,55800,55800,55800,55800,55800,55800,55800,18600,18600,18600,18600,14850,14850,14850,14850,4500,
资本公积(万元),51796,53052,53052,55408,56362,58486,58486,60094,60094,97042,97042,97042,97042,1060,1060,1060,1060,2860,
减:库存股(万元),13078,13078,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),11449,11449,11449,8251,8251,8251,8251,5827,5827,5827,5827,4080,4080,4080,4080,2933,2039,1283,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),145408,139803,129768,125376,114834,111281,101803,97095,89516,84914,78047,74069,68384,59600,59214,41605,26349,22534,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),251375,247026,250070,244835,235247,233818,224340,218816,211237,206383,199516,193792,188107,79590,79205,60448,44298,31177,
少数股东权益(万元),14187,12274,11235,8118,6392,5657,3993,2515,1978,1420,531,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),265561,259300,261305,252954,241640,239474,228332,221332,213215,207803,200047,193792,188107,79590,79205,60448,44298,31177,
负债和所有者权益(或股东权益)总计(万元),401357,373639,358318,335874,301791,275985,269833,266028,253758,237078,237218,230213,236263,123620,121632,83702,62952,50516,		
  
