报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),7330,12665,5444,6391,4228,7357,4816,4577,3700,3856,4947,4557,3296,3896,6207,5518,2468,2112,
预收账款(万元),926,1018,366,883,835,1368,181,873,692,512,312,942,209,287,427,189,184,154,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),2070,8637,2086,2096,2076,5829,2082,2102,2140,4773,2339,2408,4722,4387,4650,4021,4160,3999,
应交税费(万元),13231,8607,6764,6157,6453,8331,5942,4802,5472,5533,5212,4549,3943,3008,2333,4196,2280,1623,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,3,--,
应付股利(万元),104,107,169,183,85,85,85,85,--,--,--,--,--,--,--,--,1961,1436,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),30779,22548,48490,47872,38873,36291,44247,38236,33575,13400,15935,12871,10415,8647,8969,7184,11079,11903,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,200,--,--,--,--,
其他流动负债(万元),3994,4352,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),58434,57935,63318,63582,52551,59262,57353,50676,45580,28074,28746,25328,23084,20926,26585,26609,28134,21228,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,200,200,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),38038,39577,41223,41648,31321,17906,18526,374,437,522,310,332,502,469,482,1766,1806,1806,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),6504,6759,7490,7739,7909,8159,8495,8513,8773,9023,9029,9158,9325,9174,10271,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7384,6681,5339,
非流动负债合计(万元),44541,46336,48713,49387,39230,26065,27021,8887,9210,9545,9339,9490,9828,9643,10953,9349,8487,7145,
负债合计(万元),102975,104271,112031,112969,91781,85327,84374,59563,54790,37619,38084,34818,32911,30569,37539,35958,36621,28373,
实收资本(或股本)(万元),67421,67421,67421,67495,67495,67495,67478,67478,44986,44560,44560,44560,40000,36000,36000,36000,15000,15000,
资本公积(万元),65073,64602,64829,66365,64259,63165,66746,65547,86841,67358,67358,67358,14293,18293,18293,18293,1086,1086,
减:库存股(万元),10864,10864,10846,19037,19124,19124,18624,18624,18710,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),29440,28381,26960,25818,25397,24588,23461,22722,22172,21559,20628,19824,18724,16313,13532,12098,11064,10218,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),224431,204892,183440,166324,168710,154359,136856,124354,126286,116701,103159,91856,86155,66617,41426,26186,34537,27672,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),375354,354345,331743,306967,306741,290489,275920,261479,261575,250177,235705,223599,159171,137223,109252,92577,61688,53975,
少数股东权益(万元),--,--,--,--,--,--,2488,2359,2379,2323,2063,1981,2005,1707,1365,1062,798,--,
所有者权益(或股东权益)合计(万元),375354,354345,331743,306967,306741,290489,278408,263838,263954,252500,237769,225580,161177,138930,110617,93639,62485,53975,
负债和所有者权益(或股东权益)总计(万元),478329,458616,443774,419936,398522,375816,362781,323401,318745,290119,275853,260398,194088,169499,148156,129598,99106,82348,		
  
