报告日期,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
递延收益(万元),--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,
其他流动负债(万元),241,253,155,--,--,--,--,--,--,
流动负债合计(万元),19026,12772,15496,12756,8684,10010,3423,2450,3292,
长期借款(万元),--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),0,0,0,0,0,0,0,0,0,
负债合计(万元),19026,12772,15496,12756,8684,10010,3423,2450,3292,
实收资本(或股本)(万元),8587,8419,6314,6314,6314,3000,3000,2500,2500,
资本公积(万元),46555,42840,8701,8701,8701,83,83,83,83,
减:库存股(万元),3850,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,
盈余公积(万元),2912,2912,2912,2300,1500,1500,1500,1250,1234,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),33030,31893,29266,22829,17463,15241,15671,12695,10852,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),87233,86063,47193,40145,33978,19825,20254,16529,14669,
少数股东权益(万元),346,405,448,524,129,161,161,143,110,
所有者权益(或股东权益)合计(万元),87579,86469,47642,40669,34107,19986,20415,16671,14780,
负债和所有者权益(或股东权益)总计(万元),106606,99241,63138,53425,42791,29996,23838,19121,18072,		
  
