报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
固定资产减值准备(万元),--,17,--,17,--,17,--,17,17,17,17,--,--,--,
固定资产(万元),59652,60449,58089,56503,58748,57427,62379,63441,63406,64099,65735,59725,55409,40142,
在建工程(万元),28682,23676,22357,19857,21876,13901,13454,11494,10373,9471,6766,30913,26190,30254,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,0,--,0,0,-0,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),265179,267066,268598,270014,112724,114762,110832,111645,108188,109043,106567,110462,42112,9181,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),1481,1481,434,434,434,434,434,434,434,434,434,456,186,21,
长期待摊费用(万元),4021,3621,3711,3994,3469,3534,3281,3260,3038,3146,2715,2024,1112,1134,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),108,47,17,17,19,19,19,19,61,9,22,47,33,23,
其他非流动资产(万元),698,792,1076,1279,649,649,649,649,773,773,773,--,40143,--,
非流动资产合计(万元),414553,411892,408677,406718,252803,245915,246345,246484,242119,238841,235337,220782,172018,87986,
资产总计(万元),930028,878404,857232,860900,865504,795424,808987,693175,719417,678067,622185,566572,449818,374219,
短期借款(万元),1900,1900,1900,1700,2600,2800,2300,2100,2630,2720,2720,2000,11900,22230,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),23225,20135,33828,34571,31727,28479,31191,33178,30439,19642,23286,32885,22167,7616,
应付账款(万元),221852,162533,169440,175922,199477,150977,165142,152480,182004,141558,142625,138204,111628,102479,
预收账款(万元),33731,67276,30013,30960,24460,21183,21128,21452,34315,70563,34417,21861,12128,8843,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),24027,21186,20854,23341,19726,16531,17572,19316,15609,12579,13500,10793,8754,7980,
应交税费(万元),7090,3828,2934,4958,-664,2001,1477,2510,3478,2137,4005,6634,6563,6348,
应付利息(万元),2,2,2,3,4,4,3,4,4,4,72,73,72,27,
应付股利(万元),19705,19880,19530,23625,19534,30688,23581,23581,23581,23795,25581,23968,19504,19471,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),64334,63401,65226,65346,71850,66862,68362,71900,71741,70265,72946,77094,61256,53717,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,160,--,300,314,
其他流动负债(万元),1,0,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),395868,360142,343728,360426,368714,319526,330757,326521,363800,343263,319313,313512,254272,229025,
长期借款(万元),88,143,198,253,298,343,388,433,513,513,400,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,342,584,
专项应付款(万元),--,--,--,--,5,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),47446,48183,48586,48871,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),10325,10328,10184,10184,10666,10666,10666,10666,9794,9794,8957,6754,3473,321,
其他非流动负债(万元),--,--,--,--,48960,47501,46708,47081,41855,40902,32616,23502,13974,6521,
非流动负债合计(万元),57859,58654,58969,59308,59929,58510,57762,58180,52163,51209,41974,30256,17788,7426,
负债合计(万元),453727,418796,402696,419734,428643,378036,388519,384701,415963,394472,361287,343768,272060,236451,
实收资本(或股本)(万元),81910,81910,81910,81910,81910,81910,81910,65000,65000,65000,65000,65000,65000,65000,
资本公积(万元),185945,108321,108321,108321,108320,108321,108386,26401,26342,26342,25637,26213,24485,19618,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),10566,10566,10566,10566,8211,8211,8211,8211,5630,5630,5630,4235,3326,2086,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),193165,170567,168267,157151,156059,140269,143110,132023,131106,114493,96906,73381,52930,35128,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),471586,371364,369064,357948,354501,338711,341618,231636,228079,211466,193173,168828,145742,121832,
少数股东权益(万元),4715,88244,85472,83218,82361,78677,78850,76838,75375,72130,67725,53976,32015,15936,
所有者权益(或股东权益)合计(万元),476301,459608,454536,441166,436861,417388,420468,308474,303454,283596,260898,222804,177757,137768,
负债和所有者权益(或股东权益)总计(万元),930028,878404,857232,860900,865504,795424,808987,693175,719417,678067,622185,566572,449818,374219,		
  
