报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2014-09-30,2013-12-31,2012-12-31,2011-12-31,
其他非流动资产(万元),--,--,--,--,--,--,459,591,386,297,297,--,--,--,--,--,--,--,
非流动资产合计(万元),19368,13301,12924,12150,11929,12011,12730,11972,11900,11926,12138,11506,11666,11937,11374,10742,9880,10077,
资产总计(万元),78724,80329,81761,81095,77168,79437,80447,74666,73423,73530,73887,67487,65830,48523,45188,47213,42716,38538,
短期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),4726,4099,5052,8834,7506,7755,9104,8775,9139,8371,7934,6023,5905,7726,7190,10788,8542,7693,
预收账款(万元),1178,1243,1141,887,312,1038,742,543,1183,705,788,1360,1384,1693,1208,494,1273,1197,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),12,131,946,13,8,8,939,--,--,--,935,--,--,790,--,790,702,919,
应交税费(万元),328,121,1080,587,480,1089,1361,283,-81,567,1427,563,271,939,1107,2069,1148,923,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,1050,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),360,320,286,440,415,356,332,285,272,242,261,184,462,280,176,342,310,2195,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,17,17,17,17,--,--,--,--,--,--,--,--,--,3000,--,
其他流动负债(万元),--,--,50,732,796,960,960,910,910,910,910,910,910,910,910,910,350,396,
流动负债合计(万元),6604,5913,8555,11508,9535,11222,13454,10796,11422,10795,12255,9040,8933,12338,11641,15393,15324,13324,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5000,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),2770,2858,2947,2337,2362,2366,2370,2391,2395,2399,2403,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,2407,2412,2420,2424,2437,2453,500,
非流动负债合计(万元),2770,2858,2947,2337,2362,2366,2370,2391,2395,2399,2403,2407,2412,2420,2424,2437,2453,5500,
负债合计(万元),9373,8772,11502,13846,11896,13588,15824,13186,13817,13194,14659,11448,11345,14758,14066,17829,17778,18824,
实收资本(或股本)(万元),50960,39200,39200,39200,39200,28000,28000,28000,28000,14000,14000,14000,14000,10500,10500,10500,10500,10500,
资本公积(万元),2415,2415,2415,2415,2415,8015,8015,7969,7969,21969,21969,21785,21785,5085,5085,5085,5085,5085,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),4082,4082,4082,3374,3374,3374,3374,2706,2706,2706,2706,2093,2093,2093,1550,1550,1001,478,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),11894,25860,24561,22261,20283,26460,25234,22805,20931,21661,20554,18161,16607,16087,13987,12248,8353,3651,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),69351,71557,70258,67250,65272,65848,64623,61479,59606,60335,59228,56039,54485,33765,31122,29383,24938,19714,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),69351,71557,70258,67250,65272,65848,64623,61479,59606,60335,59228,56039,54485,33765,31122,29383,24938,19714,
负债和所有者权益(或股东权益)总计(万元),78724,80329,81761,81095,77168,79437,80447,74666,73423,73530,73887,67487,65830,48523,45188,47213,42716,38538,		
  
