报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
资本公积(万元),28048,28048,28048,56848,56848,56848,56848,56848,61648,61648,17254,16654,16646,16646,29503,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),10311,10311,9396,9396,9396,9396,8541,8541,8541,8541,7247,7247,5801,4238,2791,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),73461,73048,71758,69935,70742,69315,67973,64940,66047,64864,60198,56003,46929,34802,24673,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),169421,169007,166803,164980,165786,164359,162163,159129,160237,159054,102699,97903,87375,73686,68967,
少数股东权益(万元),5146,5179,5067,5149,5140,5229,5525,5551,5525,5629,5670,2432,2768,2993,333,
所有者权益(或股东权益)合计(万元),174566,174187,171869,170128,170926,169588,167688,164681,165761,164683,108369,100336,90144,76679,69300,
负债和所有者权益(或股东权益)总计(万元),202905,198363,199304,196489,194827,193728,191182,191888,192059,191799,136710,133776,118834,97203,88279,		
  
