报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),2500,2728,2916,2096,1553,1389,1303,1548,1293,1196,1085,488,644,634,454,401,382,
应交税费(万元),3707,4486,3357,1566,2645,3159,1987,2525,1324,287,705,408,969,446,444,282,229,
应付利息(万元),107,104,101,60,61,33,36,21,21,--,--,--,--,--,--,--,--,
应付股利(万元),3763,--,--,--,--,--,--,--,--,1170,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),9840,9992,9970,4533,2506,5940,3052,7192,4471,3761,3851,935,1175,877,515,940,40,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),2646,2646,2176,2176,1706,1796,1576,1175,940,7364,2068,--,--,--,--,100,480,
其他流动负债(万元),--,--,--,245,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),223256,224829,178827,169664,132166,147897,101112,97838,79427,58616,35396,23266,17415,18275,18550,8921,7721,
长期借款(万元),6425,6499,7793,7867,9161,9145,9969,10532,11125,8686,7588,7286,7582,7877,--,--,100,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),2720,2870,3020,3265,3415,3629,3765,--,4221,2815,2631,--,2662,1904,960,995,--,
递延所得税负债(万元),231,238,265,378,509,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,4030,--,--,--,2646,--,--,--,--,--,
非流动负债合计(万元),9376,9607,11078,11510,13085,12774,13734,14562,15346,11501,10219,9933,10244,9781,960,995,100,
负债合计(万元),232632,234436,189905,181174,145251,160671,114847,112400,94773,70117,45614,33198,27659,28056,19511,9916,7821,
实收资本(或股本)(万元),37629,31479,31479,30991,12396,12396,11700,11700,11700,11700,11700,11700,7800,5850,5850,5850,5850,
资本公积(万元),184745,51785,51408,43412,62007,61929,18818,18818,18818,18818,18818,18818,22718,4253,4253,4253,4253,
减:库存股(万元),8329,8329,8329,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),3958,3958,3958,3213,3213,2850,2850,2175,2175,2175,2175,1569,1569,1569,1035,516,133,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),60063,52841,46824,39525,36910,33310,29559,27142,23614,20006,19017,18676,16646,13600,9083,4566,1185,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),278066,131735,125340,117132,114516,110477,62916,59835,56307,52699,51710,50763,48733,25273,20221,15186,11421,
少数股东权益(万元),220,81,-105,1691,1540,957,1070,717,723,388,406,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),278285,131816,125235,118824,116057,111434,63987,60552,57030,53087,52116,50763,48733,25273,20221,15186,11421,
负债和所有者权益(或股东权益)总计(万元),510917,366252,315140,299998,261307,272105,178833,172953,151803,123204,97730,83962,76391,53328,39731,25102,19242,		
  
