报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31,
流动资产合计(万元),3767785,3313508,3580817,3360135,3042184,3108756,3347828,3265889,3122730,3437744,3494969,3410820,2285648,2236118,2338508,2211568,2122350,1979257,2204863,2050231,1922807,1759884,1773974,1822502,1765192,1823277,1814155,1739563,1937890,1472324,1492221,1728703,1385893,1062510,1169744,900892,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
可供出售金融资产(万元),10667,10590,10668,10591,10672,10591,11347,11269,11194,11270,11347,11269,11346,11270,10767,10686,10690,11270,10687,10687,37866,38421,39330,39330,37018,36715,42912,27730,27556,27556,27493,27454,26603,26463,40820,46015,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,14785,14530,14277,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1461,0,0,0,0,12400,26100,41450,
长期应收款(万元),5445,5445,5204,5204,5204,5204,4915,4915,4915,4665,4471,4471,4471,4471,4341,4341,4195,4195,--,--,--,3935,--,--,--,--,--,--,0,3420,0,0,0,0,0,0,
长期股权投资(万元),240430,241813,198373,156217,151080,148355,140067,131671,126141,113681,123478,107063,95647,95647,75123,75360,70630,82376,55912,55912,50750,62242,46382,46959,44607,44324,41026,41822,35667,35667,32955,32897,20544,20250,19977,19727,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
投资性房地产(万元),9860,9994,10127,10261,6832,6907,6981,7055,7130,7204,2978,3017,3056,3095,2873,3166,2938,2971,3004,3036,3069,3102,2898,2928,2958,2989,3025,3055,1870,3364,1914,1927,1945,1964,2040,2115,
固定资产原值(万元),--,18755159,--,17702100,--,17708457,--,15468166,--,15458648,--,12579164,12574882,11593598,8501181,8527634,8483365,8478732,8417808,8436423,8400524,--,8364214,8360788,8357188,8325353,7652899,7649818,7635154,7648523,6832006,6795374,6761440,6761814,6764067,6663801,
累计折旧(万元),--,5662775,--,5258449,--,4890765,--,4593545,--,4269740,--,3990892,3849866,3706918,3601807,3492274,3396043,3291788,3186966,3077032,2980856,--,2780020,2667386,2570138,2468196,2378879,2263128,2177351,2086299,1987633,1897551,1828583,1746775,1430479,1104869,
固定资产净值(万元),--,13092384,--,12443651,--,12817692,--,10874621,--,11188908,--,8588272,8725016,7886680,4899374,5035360,5087322,5186945,5230842,5359390,5419668,--,5584194,5693402,5787050,5857157,5274019,5386690,5457803,5562223,4844373,4897823,4932857,5015039,5333588,5558932,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
固定资产(万元),14967291,13092384,13257580,12443651,12632155,12817692,11648776,10874621,11035896,11188908,8439252,8588272,8725016,7886680,4899374,5035360,5087322,5186945,5230842,5359390,5419668,5490783,5584194,5693402,5787050,5857157,5274019,5386690,5457803,5562223,4844373,4897823,4932857,5015039,5333588,5558932,
在建工程(万元),10729551,12281979,11448567,11846585,11413425,10864907,11408853,11489170,10641512,10430526,11825469,11309846,10767579,11074442,13026963,12553967,11950687,11465751,10702890,10143748,9585556,9187586,8335723,7878319,7360144,6873670,6668429,6167685,5792246,5144888,5154933,4208845,3762774,3452225,2025943,753021,
工程物资(万元),84195,87770,85878,109579,107911,132024,125251,112146,96077,54403,81858,70838,86570,33239,108908,33178,25569,30108,65904,53637,46516,53822,40717,38824,36311,36623,120766,121196,42560,56559,73801,57588,53994,49255,39261,30432,
固定资产清理(万元),19,7,10,8,8,3,15,17,3,--,--,8,--,--,0,--,-2,--,1,--,--,--,463,--,--,--,38,0,-8,0,-10,24,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
无形资产(万元),61444,63364,62132,64343,36388,37343,32642,32597,33607,34760,24611,24771,25344,25826,20854,20809,18047,17730,17235,17485,17695,17870,17505,17692,17984,18340,18600,18836,18220,18432,17572,13955,14591,14774,33751,32178,
开发支出(万元),33754,29137,18195,17587,45454,44355,45071,44194,42611,42174,50934,47246,49129,45165,35588,34432,29453,29187,--,--,--,14235,--,--,--,--,--,--,0,965,0,0,0,356,244,0,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
长期待摊费用(万元),10250,14669,19875,24074,28989,33633,33554,37999,42544,46890,46327,50632,54968,58582,56325,60266,64208,68150,--,--,--,83989,--,--,--,--,--,--,0,115548,0,0,0,131231,148650,213403,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
递延所得税资产(万元),30118,29952,28785,28994,28929,28785,33508,31927,34608,34608,34270,34274,33782,33781,33198,34076,33198,33198,--,--,--,30512,--,--,--,--,--,--,0,11907,0,0,0,5315,9856,1478,
其他非流动资产(万元),1103929,1138642,1281110,1161671,993703,966106,795794,882104,945743,915462,796076,767108,837050,736349,633342,635511,--,561034,132017,130856,130593,395214,125029,131483,133871,136064,137010,142209,151667,14200,142713,143782,146156,0,0,455,
非流动资产合计(万元),27286954,27005746,26426506,25878765,25460750,25095906,24286774,23659686,23021980,22884551,21455855,21033343,20708234,20008545,18907655,18501152,17296935,17492914,16218492,15774752,15291714,15381711,14192241,13848937,13419944,13005882,12305825,11909224,11529041,10994730,10295744,9384295,8959464,8729272,7680229,6699206,
资产总计(万元),31054739,30319254,30007323,29238900,28502933,28204662,27634603,26925575,26144710,26322295,24950824,24444163,22993882,22244663,21246163,20712720,19419284,19472171,18423354,17824982,17214521,17141595,15966215,15671438,15185136,14829159,14119980,13648787,13466932,12467054,11787965,11112997,10345357,9791782,8849972,7600097,
短期借款(万元),1353035,1263450,1355164,1418564,1229758,1203834,1001242,1003312,940000,870000,850000,700000,651974,720768,711004,915005,717254,695730,779600,782375,691615,633632,761605,1123208,1587398,1947267,2477399,2483042,2510720,2247779,2922935,2689026,2224431,1743669,1305344,1092585,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,16948,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
应付票据(万元),--,--,--,--,--,--,--,--,--,8568,8568,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,40000,102911,313582,386370,279746,270030,233599,82816,175,
应付账款(万元),1234771,1138709,1146740,1018686,1162655,1192651,1014413,982681,806492,1068627,674438,733105,769488,548499,325905,475556,385082,498731,385875,489412,330216,440991,303646,371477,557337,418539,275629,272118,380915,346375,237472,143682,125051,136130,289881,119049,
预收账款(万元),2010,495,1544,1713,9979,1951,1977,1761,1626,1687,1900,2048,1657,1797,597,601,1359,595,390,312,225,625,204,85,223,177,713,28069,27664,723,3156,1186,920,535,50,836,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
应付职工薪酬(万元),26798,24230,20272,21501,21351,24861,16662,16598,15739,22669,37910,30605,20484,19539,12100,26701,12823,18118,10857,23514,8174,13982,8162,20375,7817,6311,11461,10153,8027,4563,8774,10570,6663,4244,4471,9973,
应交税费(万元),120921,192499,151340,136448,108946,164840,128465,122415,91815,140585,126653,91231,103658,113162,113870,88419,-500958,102073,-391283,-376229,-354181,108199,-236456,-215291,-179039,-121939,-90782,-103528,-66255,-63526,-39918,-56502,-5739,4635,56540,61210,
应付利息(万元),165625,29142,330845,216062,155458,37877,310736,205157,164153,70534,384113,257582,186399,75921,349549,238088,162539,79374,--,--,--,82183,--,--,--,--,--,--,0,97863,0,0,0,281714,252580,223487,
应付股利(万元),44100,44100,--,171220,--,--,--,24264,--,--,--,--,--,--,68020,171290,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
其他应付款(万元),44020,36290,45551,43879,41114,33471,50864,42686,32874,26447,48088,39343,30160,23146,52058,33083,30732,36222,41435,40154,35479,31415,54185,21701,21896,27025,68234,64914,420571,309340,118866,121164,116567,146958,134355,36820,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
一年内到期的非流动负债(万元),1014564,1124061,978356,1184419,1141058,1454936,1106425,1097133,1119044,1375964,794407,1046842,769802,688030,743380,1033791,1052170,1079620,1105395,1079463,751580,914167,496973,495236,528956,518585,404711,409854,385937,406315,429284,427978,366247,400919,422255,337568,
其他流动负债(万元),3143,3997,7381,6939,9330,9317,23223,16808,64527,64527,119769,166186,118263,116794,70113,19414,109345,108819,465159,585379,513624,290563,327363,301879,402903,378406,286242,261687,224729,57606,261452,447454,377056,60000,80000,50000,
流动负债合计(万元),4008987,3856975,4037193,4219431,3879650,4123738,3654006,3512815,3236272,3649608,3045847,3066942,2651885,2307656,2446595,3001947,1970346,2619281,2397427,2624381,1976730,2515756,1715681,2118670,2927492,3174371,3433607,3466309,3995219,3720619,4328392,4064305,3481226,3029352,2628292,1931703,
长期借款(万元),17298729,16981562,16644385,16088768,15533710,15280169,15504373,15239067,14749184,14555404,14000822,13698675,13539478,13443421,12723220,11927403,11601750,11181572,10512764,9988821,10089918,9823701,9502408,9124783,8139913,7881942,6895165,6603127,6031904,5442394,4247448,4326201,4347080,4295958,4076694,3770863,
应付债券(万元),--,--,--,--,--,--,--,--,--,149415,149297,149179,547817,547382,546953,546525,546097,545685,545279,544873,724467,544077,723693,723309,722925,574877,574609,574342,580000,180000,180000,180000,180000,0,0,0,
长期应付款(万元),1401803,1407481,1434636,1419066,1394600,1345342,1237991,1193902,1203102,1194582,1191860,1189852,1188675,1119513,1013872,946975,887307,835051,--,--,--,573863,1900,--,--,--,--,--,0,334054,0,0,0,338494,322529,344689,
专项应付款(万元),10924,10930,10407,10046,10049,9743,2658,2658,2667,2614,3578,3579,3714,4135,3909,4358,3614,3367,2660,2470,1900,1900,--,1900,500,500,205,205,250646,194,176157,169282,152091,0,0,0,
预计非流动负债(万元),269858,265510,261798,242186,238546,234906,211324,192467,189487,186507,140193,133437,131168,117334,107878,107873,105245,82450,--,--,--,76770,--,--,--,--,--,--,0,60376,0,0,0,52367,48564,45038,
长期递延收益(万元),403,475,672,672,672,672,340,340,340,340,340,340,340,340,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
递延所得税负债(万元),11360,11398,11848,11887,11946,11964,19206,23957,24034,26454,25890,29440,31738,25341,27808,26224,31483,32976,--,--,--,38301,--,--,--,--,--,--,0,68624,0,0,0,3714,6212,7000,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,941134,832443,791156,5,825404,658917,562897,506841,452203,468023,223924,5,221582,173229,185041,5,5,768,
非流动负债合计(万元),19014862,18699612,18388311,17797640,17214603,16908348,16998678,16675647,16192209,16139171,15534165,15227163,15465830,15280559,14423640,13559359,13175495,12702830,12001836,11368608,11607441,11083338,11053405,10508909,9426234,8964159,7922182,7645698,7086473,6085647,4825188,4848712,4864213,4690538,4454004,4168358,
负债合计(万元),23023849,22556587,22425504,22017071,21094252,21032086,20652684,20188462,19428481,19788779,18580012,18294105,18117715,17588215,16870235,16561306,15145841,15322111,14399263,13992988,13584171,13599094,12769086,12627579,12353726,12138530,11355789,11112007,11081693,9806266,9153579,8913017,8345439,7719890,7082296,6100061,
实收资本(或股本)(万元),1556543,1556543,1556543,1556543,1556543,1556543,1556543,1556543,1556543,1556543,1556543,1556543,1167443,1167443,1095277,1095277,1095277,1095277,1054077,1054077,1054077,1054077,825210,825210,825210,823200,159800,159800,159800,155000,5000,5000,5000,5000,5000,0,
资本公积(万元),1258724,1289580,1289492,1289492,1289492,1289492,1289417,1289478,1289478,1289478,1289456,1289456,379422,379368,376867,376299,376301,379352,378251,376261,368364,363969,369450,369450,367716,367491,886367,863477,870406,802689,805508,781775,745516,745656,766174,774807,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
专项储备(万元),13303,11031,18474,15674,13900,12373,13151,11350,11204,10885,16131,14186,15147,12957,16610,13726,15179,14115,--,--,--,9509,--,--,--,--,--,--,0,3830,0,0,0,0,0,0,
盈余公积(万元),243467,241117,196496,196496,196496,196496,160029,160029,160029,160029,139002,139002,139002,139002,117394,117394,117394,117394,93684,93684,93684,93684,72746,72746,72746,72746,81612,93339,88497,81612,82507,64192,59414,55170,37041,21960,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
未分配利润(万元),1380828,1252775,1258035,1102154,1140327,1018845,982591,996273,847509,746534,733862,636733,658083,550445,493123,415592,457033,406879,467489,421704,356589,314561,302502,245496,169269,115097,283871,193110,149532,324134,538636,380252,337249,299053,135888,158,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,12825,11012,10263,--,5968,9689,8655,7333,5793,4958,4443,0,2429,1497,721,0,0,0,
归属于母公司股东权益合计(万元),4448349,4346467,4313079,4154340,4190788,4067739,3997565,4009445,3860421,3759466,3732210,3633093,2356122,2246238,2099270,2018288,2061184,2011225,2006326,1956737,1882976,1839755,1575877,1522593,1443597,1385867,1417443,1314683,1272678,1367265,1434079,1232716,1147901,1104880,944103,796925,
少数股东权益(万元),3582541,3416200,3268740,3067489,3217893,3104838,2984354,2727668,2855809,2774049,2638602,2516964,2520045,2410210,2276658,2133126,2212259,2138835,2017766,1875257,1747373,1702746,1621252,1521267,1387813,1304761,1346748,1222097,1112561,1293524,1200307,967264,852017,967012,823574,703112,
所有者权益(或股东权益)合计(万元),8030890,7762667,7581819,7221829,7408681,7172576,6981919,6737113,6716229,6533515,6370812,6150058,4876167,4656448,4375928,4151414,4273443,4150060,4024091,3831994,3630349,3542501,3197129,3043859,2831410,2690628,2764191,2536780,2385239,2660789,2634386,2199980,1999918,2071892,1767677,1500036,
负债和所有者权益(或股东权益)总计(万元),31054739,30319254,30007323,29238900,28502933,28204662,27634603,26925575,26144710,26322295,24950824,24444163,22993882,22244663,21246163,20712720,19419284,19472171,18423354,17824982,17214521,17141595,15966215,15671438,15185136,14829159,14119980,13648787,13466932,12467054,11787965,11112997,10345357,9791782,8849972,7600097,		
  
